Pathway,Gene,EnsemblID
fanconi.anemia.pathway,Fancf,ENSMUSG00000092118
fanconi.anemia.pathway,Faap24,ENSMUSG00000030493
fanconi.anemia.pathway,Fancm,ENSMUSG00000055884
fanconi.anemia.pathway,Rad51c,ENSMUSG00000007646
fanconi.anemia.pathway,Blm,ENSMUSG00000030528
fanconi.anemia.pathway,Brca1,ENSMUSG00000017146
fanconi.anemia.pathway,Brca2,ENSMUSG00000041147
fanconi.anemia.pathway,Ercc1,ENSMUSG00000003549
fanconi.anemia.pathway,Fanca,ENSMUSG00000032815
fanconi.anemia.pathway,Fancc,ENSMUSG00000021461
fanconi.anemia.pathway,Hes1,ENSMUSG00000022528
fanconi.anemia.pathway,Mlh1,ENSMUSG00000032498
fanconi.anemia.pathway,Eme2,ENSMUSG00000073436
fanconi.anemia.pathway,Rev3l,ENSMUSG00000019841
fanconi.anemia.pathway,Rpa2,ENSMUSG00000028884
fanconi.anemia.pathway,Fanci,ENSMUSG00000039187
fanconi.anemia.pathway,Stra13,ENSMUSG00000025144
fanconi.anemia.pathway,Fancd2,ENSMUSG00000034023
fanconi.anemia.pathway,Top3a,ENSMUSG00000002814
fanconi.anemia.pathway,Top3b,ENSMUSG00000022779
fanconi.anemia.pathway,Rmi2,ENSMUSG00000037991
fanconi.anemia.pathway,Usp1,ENSMUSG00000028560
fanconi.anemia.pathway,Palb2,ENSMUSG00000044702
fanconi.anemia.pathway,Atrip,ENSMUSG00000025646
fanconi.anemia.pathway,Fancb,ENSMUSG00000047757
fanconi.anemia.pathway,Brip1,ENSMUSG00000034329
fanconi.anemia.pathway,Atr,ENSMUSG00000032409
fanconi.anemia.pathway,Poli,ENSMUSG00000038425
fanconi.anemia.pathway,Eme1,ENSMUSG00000039055
fanconi.anemia.pathway,Polk,ENSMUSG00000021668
fanconi.anemia.pathway,Poln,ENSMUSG00000045102
fanconi.anemia.pathway,Fan1,ENSMUSG00000033458
fanconi.anemia.pathway,Slx4,ENSMUSG00000039738
fanconi.anemia.pathway,Rev1,ENSMUSG00000026082
fanconi.anemia.pathway,Fancg,ENSMUSG00000028453
fanconi.anemia.pathway,Ube2t,ENSMUSG00000026429
fanconi.anemia.pathway,Wdr48,ENSMUSG00000032512
fanconi.anemia.pathway,Rpa3,ENSMUSG00000012483
fanconi.anemia.pathway,Rpa1,ENSMUSG00000000751
fanconi.anemia.pathway,Apitd1,ENSMUSG00000073705
fanconi.anemia.pathway,Mus81,ENSMUSG00000024906
fanconi.anemia.pathway,Telo2,ENSMUSG00000024170
fanconi.anemia.pathway,Faap100,ENSMUSG00000025384
fanconi.anemia.pathway,Fance,ENSMUSG00000007570
fanconi.anemia.pathway,Rmi1,ENSMUSG00000035367
fanconi.anemia.pathway,Slx1b,ENSMUSG00000059772
fanconi.anemia.pathway,Polh,ENSMUSG00000023953
