Pathway,Gene,EnsemblID
regulation.of.actin.cytoskeleton,RP23-359B23.7,ENSMUSG00000095845
regulation.of.actin.cytoskeleton,Brk1,ENSMUSG00000033940
regulation.of.actin.cytoskeleton,Itga9,ENSMUSG00000039115
regulation.of.actin.cytoskeleton,Nckap1l,ENSMUSG00000022488
regulation.of.actin.cytoskeleton,Mylk,ENSMUSG00000022836
regulation.of.actin.cytoskeleton,Pip4k2b,ENSMUSG00000018547
regulation.of.actin.cytoskeleton,Baiap2,ENSMUSG00000025372
regulation.of.actin.cytoskeleton,Itga1,ENSMUSG00000042284
regulation.of.actin.cytoskeleton,Actn1,ENSMUSG00000015143
regulation.of.actin.cytoskeleton,Braf,ENSMUSG00000002413
regulation.of.actin.cytoskeleton,Raf1,ENSMUSG00000000441
regulation.of.actin.cytoskeleton,Actb,ENSMUSG00000029580
regulation.of.actin.cytoskeleton,Actg1,ENSMUSG00000062825
regulation.of.actin.cytoskeleton,Actn2,ENSMUSG00000052374
regulation.of.actin.cytoskeleton,Actn3,ENSMUSG00000006457
regulation.of.actin.cytoskeleton,Pip4k2c,ENSMUSG00000025417
regulation.of.actin.cytoskeleton,Apc,ENSMUSG00000005871
regulation.of.actin.cytoskeleton,Araf,ENSMUSG00000001127
regulation.of.actin.cytoskeleton,Rhoa,ENSMUSG00000007815
regulation.of.actin.cytoskeleton,Arpc1b,ENSMUSG00000029622
regulation.of.actin.cytoskeleton,Bdkrb1,ENSMUSG00000041347
regulation.of.actin.cytoskeleton,Bdkrb2,ENSMUSG00000021070
regulation.of.actin.cytoskeleton,Cd14,ENSMUSG00000051439
regulation.of.actin.cytoskeleton,Cdc42,ENSMUSG00000006699
regulation.of.actin.cytoskeleton,Cfl2,ENSMUSG00000062929
regulation.of.actin.cytoskeleton,Chrm1,ENSMUSG00000032773
regulation.of.actin.cytoskeleton,Chrm3,ENSMUSG00000046159
regulation.of.actin.cytoskeleton,Bcar1,ENSMUSG00000031955
regulation.of.actin.cytoskeleton,Diaph1,ENSMUSG00000024456
regulation.of.actin.cytoskeleton,Egf,ENSMUSG00000028017
regulation.of.actin.cytoskeleton,Egfr,ENSMUSG00000020122
regulation.of.actin.cytoskeleton,Enah,ENSMUSG00000022995
regulation.of.actin.cytoskeleton,F2,ENSMUSG00000027249
regulation.of.actin.cytoskeleton,F2r,ENSMUSG00000048376
regulation.of.actin.cytoskeleton,Ptk2,ENSMUSG00000022607
regulation.of.actin.cytoskeleton,Fgd1,ENSMUSG00000025265
regulation.of.actin.cytoskeleton,Fgf1,ENSMUSG00000036585
regulation.of.actin.cytoskeleton,Fgf10,ENSMUSG00000021732
regulation.of.actin.cytoskeleton,Fgf11,ENSMUSG00000042826
regulation.of.actin.cytoskeleton,Fgf13,ENSMUSG00000031137
regulation.of.actin.cytoskeleton,Fgf14,ENSMUSG00000025551
regulation.of.actin.cytoskeleton,Fgf15,ENSMUSG00000031073
regulation.of.actin.cytoskeleton,Fgf17,ENSMUSG00000022101
regulation.of.actin.cytoskeleton,Fgf3,ENSMUSG00000031074
regulation.of.actin.cytoskeleton,Fgf4,ENSMUSG00000050917
regulation.of.actin.cytoskeleton,Fgf5,ENSMUSG00000029337
regulation.of.actin.cytoskeleton,Fgf7,ENSMUSG00000027208
regulation.of.actin.cytoskeleton,Fgf8,ENSMUSG00000025219
regulation.of.actin.cytoskeleton,Fgfr1,ENSMUSG00000031565
regulation.of.actin.cytoskeleton,Fgfr2,ENSMUSG00000030849
regulation.of.actin.cytoskeleton,Fgfr3,ENSMUSG00000054252
regulation.of.actin.cytoskeleton,Fgfr4,ENSMUSG00000005320
regulation.of.actin.cytoskeleton,Fn1,ENSMUSG00000026193
regulation.of.actin.cytoskeleton,Gna13,ENSMUSG00000020611
regulation.of.actin.cytoskeleton,Gng12,ENSMUSG00000036402
regulation.of.actin.cytoskeleton,Hras,ENSMUSG00000025499
regulation.of.actin.cytoskeleton,Ins1,ENSMUSG00000035804
regulation.of.actin.cytoskeleton,Ins2,ENSMUSG00000000215
regulation.of.actin.cytoskeleton,Itga2,ENSMUSG00000015533
regulation.of.actin.cytoskeleton,Itga2b,ENSMUSG00000034664
regulation.of.actin.cytoskeleton,Itga3,ENSMUSG00000001507
regulation.of.actin.cytoskeleton,Itga4,ENSMUSG00000027009
regulation.of.actin.cytoskeleton,Itga5,ENSMUSG00000000555
regulation.of.actin.cytoskeleton,Itga7,ENSMUSG00000025348
regulation.of.actin.cytoskeleton,Itgae,ENSMUSG00000005947
regulation.of.actin.cytoskeleton,Itgal,ENSMUSG00000030830
regulation.of.actin.cytoskeleton,RP23-144N15.4,ENSMUSG00000108596
regulation.of.actin.cytoskeleton,Itgav,ENSMUSG00000027087
regulation.of.actin.cytoskeleton,Itgax,ENSMUSG00000030789
regulation.of.actin.cytoskeleton,Itgb1,ENSMUSG00000025809
regulation.of.actin.cytoskeleton,Itgb2,ENSMUSG00000000290
regulation.of.actin.cytoskeleton,Itgb2l,ENSMUSG00000000157
regulation.of.actin.cytoskeleton,Itgb3,ENSMUSG00000020689
regulation.of.actin.cytoskeleton,Itgb5,ENSMUSG00000022817
regulation.of.actin.cytoskeleton,Itgb6,ENSMUSG00000026971
regulation.of.actin.cytoskeleton,Itgb7,ENSMUSG00000001281
regulation.of.actin.cytoskeleton,Kras,ENSMUSG00000030265
regulation.of.actin.cytoskeleton,Arhgef1,ENSMUSG00000040940
regulation.of.actin.cytoskeleton,Limk1,ENSMUSG00000029674
regulation.of.actin.cytoskeleton,Limk2,ENSMUSG00000020451
regulation.of.actin.cytoskeleton,Rac3,ENSMUSG00000018012
regulation.of.actin.cytoskeleton,Mos,ENSMUSG00000078365
regulation.of.actin.cytoskeleton,Mras,ENSMUSG00000032470
regulation.of.actin.cytoskeleton,Msn,ENSMUSG00000031207
regulation.of.actin.cytoskeleton,Myh9,ENSMUSG00000022443
regulation.of.actin.cytoskeleton,Myl7,ENSMUSG00000020469
regulation.of.actin.cytoskeleton,Myl2,ENSMUSG00000013936
regulation.of.actin.cytoskeleton,Mylpf,ENSMUSG00000030672
regulation.of.actin.cytoskeleton,Ppp1r12a,ENSMUSG00000019907
regulation.of.actin.cytoskeleton,Nras,ENSMUSG00000027852
regulation.of.actin.cytoskeleton,Pak1,ENSMUSG00000030774
regulation.of.actin.cytoskeleton,Pak3,ENSMUSG00000031284
regulation.of.actin.cytoskeleton,Pdgfb,ENSMUSG00000000489
regulation.of.actin.cytoskeleton,Pdgfra,ENSMUSG00000029231
regulation.of.actin.cytoskeleton,Pdgfrb,ENSMUSG00000024620
regulation.of.actin.cytoskeleton,Pfn1,ENSMUSG00000018293
regulation.of.actin.cytoskeleton,Pfn2,ENSMUSG00000027805
regulation.of.actin.cytoskeleton,Pik3ca,ENSMUSG00000027665
regulation.of.actin.cytoskeleton,Pik3cd,ENSMUSG00000039936
regulation.of.actin.cytoskeleton,Pik3r1,ENSMUSG00000041417
regulation.of.actin.cytoskeleton,Pik3r2,ENSMUSG00000031834
regulation.of.actin.cytoskeleton,Pik3r3,ENSMUSG00000028698
regulation.of.actin.cytoskeleton,Pikfyve,ENSMUSG00000025949
regulation.of.actin.cytoskeleton,Pip5k1c,ENSMUSG00000034902
regulation.of.actin.cytoskeleton,Pip4k2a,ENSMUSG00000026737
regulation.of.actin.cytoskeleton,Pip5k1b,ENSMUSG00000024867
regulation.of.actin.cytoskeleton,Pip5k1a,ENSMUSG00000028126
regulation.of.actin.cytoskeleton,Ppp1ca,ENSMUSG00000040385
regulation.of.actin.cytoskeleton,Ppp1cc,ENSMUSG00000004455
regulation.of.actin.cytoskeleton,Tmsb4x,ENSMUSG00000049775
regulation.of.actin.cytoskeleton,Itgb4,ENSMUSG00000020758
regulation.of.actin.cytoskeleton,Pxn,ENSMUSG00000029528
regulation.of.actin.cytoskeleton,Rac1,ENSMUSG00000001847
regulation.of.actin.cytoskeleton,Rac2,ENSMUSG00000033220
regulation.of.actin.cytoskeleton,Rdx,ENSMUSG00000032050
regulation.of.actin.cytoskeleton,Rock1,ENSMUSG00000024290
regulation.of.actin.cytoskeleton,Rock2,ENSMUSG00000020580
regulation.of.actin.cytoskeleton,Rras,ENSMUSG00000038387
regulation.of.actin.cytoskeleton,Scin,ENSMUSG00000002565
regulation.of.actin.cytoskeleton,Cyfip1,ENSMUSG00000030447
regulation.of.actin.cytoskeleton,Slc9a1,ENSMUSG00000028854
regulation.of.actin.cytoskeleton,Sos1,ENSMUSG00000024241
regulation.of.actin.cytoskeleton,Sos2,ENSMUSG00000034801
regulation.of.actin.cytoskeleton,Src,ENSMUSG00000027646
