Pathway,Gene,EnsemblID
alcoholism,RP23-234K17.1,ENSMUSG00000067441
alcoholism,Hist1h4m,ENSMUSG00000069306
alcoholism,RP24-92P14.7,ENSMUSG00000095573
alcoholism,RP24-388B10.2,ENSMUSG00000100626
alcoholism,RP24-388B10.5,ENSMUSG00000101819
alcoholism,RP24-388B10.6,ENSMUSG00000096097
alcoholism,RP24-388B10.7,ENSMUSG00000094904
alcoholism,RP24-388B10.8,ENSMUSG00000095655
alcoholism,RP24-388B10.4,ENSMUSG00000095662
alcoholism,RP24-388B10.10,ENSMUSG00000095445
alcoholism,RP23-359B23.7,ENSMUSG00000095845
alcoholism,Hat1,ENSMUSG00000027018
alcoholism,Npy,ENSMUSG00000029819
alcoholism,Maob,ENSMUSG00000040147
alcoholism,Braf,ENSMUSG00000002413
alcoholism,Raf1,ENSMUSG00000000441
alcoholism,Slc18a1,ENSMUSG00000036330
alcoholism,Adora2a,ENSMUSG00000020178
alcoholism,Adora2b,ENSMUSG00000018500
alcoholism,Araf,ENSMUSG00000001127
alcoholism,Atf2,ENSMUSG00000027104
alcoholism,Atf4,ENSMUSG00000042406
alcoholism,Bdnf,ENSMUSG00000048482
alcoholism,Calm1,ENSMUSG00000001175
alcoholism,Calm2,ENSMUSG00000036438
alcoholism,Calm3,ENSMUSG00000019370
alcoholism,Camk4,ENSMUSG00000038128
alcoholism,Creb1,ENSMUSG00000025958
alcoholism,Creb3,ENSMUSG00000028466
alcoholism,Atf6b,ENSMUSG00000015461
alcoholism,Crh,ENSMUSG00000049796
alcoholism,Slc6a3,ENSMUSG00000021609
alcoholism,Ddc,ENSMUSG00000020182
alcoholism,Drd,ENSMUSG00000021478
alcoholism,Drd2,ENSMUSG00000032259
alcoholism,Fosb,ENSMUSG00000003545
alcoholism,Gnai1,ENSMUSG00000057614
alcoholism,Gnai2,ENSMUSG00000032562
alcoholism,Gnai3,ENSMUSG00000000001
alcoholism,Gnao1,ENSMUSG00000031748
alcoholism,Gnas,ENSMUSG00000027523
alcoholism,Gnb1,ENSMUSG00000029064
alcoholism,Gnb2,ENSMUSG00000029713
alcoholism,Gnb3,ENSMUSG00000023439
alcoholism,Gnb4,ENSMUSG00000027669
alcoholism,Gngt1,ENSMUSG00000029663
alcoholism,Gng10,ENSMUSG00000038607
alcoholism,Gng12,ENSMUSG00000036402
alcoholism,Gng2,ENSMUSG00000043004
alcoholism,Gng3,ENSMUSG00000071658
alcoholism,Gng4,ENSMUSG00000021303
alcoholism,Gng5,ENSMUSG00000068523
alcoholism,Gng7,ENSMUSG00000048240
alcoholism,Gng8,ENSMUSG00000063594
alcoholism,Gngt2,ENSMUSG00000038811
alcoholism,Grb2,ENSMUSG00000059923
alcoholism,Grin1,ENSMUSG00000026959
alcoholism,Grin2a,ENSMUSG00000059003
alcoholism,Grin2b,ENSMUSG00000030209
alcoholism,Grin2c,ENSMUSG00000020734
alcoholism,Grin2d,ENSMUSG00000002771
alcoholism,H3f3a,ENSMUSG00000060743
alcoholism,H3f3b,ENSMUSG00000016559
alcoholism,Hdac2,ENSMUSG00000019777
alcoholism,Hdac3,ENSMUSG00000024454
alcoholism,Hdac5,ENSMUSG00000008855
alcoholism,Hdac6,ENSMUSG00000031161
alcoholism,H2afx,ENSMUSG00000049932
alcoholism,Hras,ENSMUSG00000025499
alcoholism,Kras,ENSMUSG00000030265
alcoholism,Grin3b,ENSMUSG00000035745
alcoholism,Hdac10,ENSMUSG00000062906
alcoholism,Maoa,ENSMUSG00000025037
alcoholism,Nras,ENSMUSG00000027852
alcoholism,Ntrk2,ENSMUSG00000055254
alcoholism,Pdyn,ENSMUSG00000027400
alcoholism,Prkaca,ENSMUSG00000005469
alcoholism,Pkia,ENSMUSG00000027499
alcoholism,Ppp1ca,ENSMUSG00000040385
alcoholism,Ppp1cc,ENSMUSG00000004455
alcoholism,Ppp1r1b,ENSMUSG00000061718
alcoholism,Shc1,ENSMUSG00000042626
alcoholism,Shc3,ENSMUSG00000021448
alcoholism,Sos1,ENSMUSG00000024241
alcoholism,Sos2,ENSMUSG00000034801
alcoholism,Camkk2,ENSMUSG00000029471
alcoholism,Creb3l3,ENSMUSG00000035041
alcoholism,Hdac4,ENSMUSG00000026313
alcoholism,Slc18a2,ENSMUSG00000025094
alcoholism,Shc2,ENSMUSG00000020312
alcoholism,Th,ENSMUSG00000000214
alcoholism,Creb5,ENSMUSG00000053007
alcoholism,Hdac11,ENSMUSG00000034245
alcoholism,H2afj,ENSMUSG00000060032
alcoholism,RP24-388B10.11,ENSMUSG00000069038
alcoholism,Grin3a,ENSMUSG00000039579
alcoholism,Map2k1,ENSMUSG00000004936
alcoholism,Mapk1,ENSMUSG00000063358
alcoholism,Mapk3,ENSMUSG00000063065
alcoholism,Creb3l1,ENSMUSG00000027230
alcoholism,H2afy,ENSMUSG00000015937
alcoholism,Shc4,ENSMUSG00000035109
alcoholism,Hist1h3c,ENSMUSG00000069310
alcoholism,Hist1h3d,ENSMUSG00000099583
alcoholism,Hist1h3h,ENSMUSG00000101355
alcoholism,Hist1h3i,ENSMUSG00000101972
alcoholism,Hist2h3b,ENSMUSG00000074403
alcoholism,Hist1h4c,ENSMUSG00000060678
alcoholism,Hist1h4d,ENSMUSG00000061482
alcoholism,Hist1h4f,ENSMUSG00000069274
alcoholism,Hist1h4n,ENSMUSG00000069305
alcoholism,Hist1h2aa,ENSMUSG00000060081
alcoholism,Hist1h2ac,ENSMUSG00000069270
alcoholism,Hist1h2ad,ENSMUSG00000071478
alcoholism,Hist1h2ae,ENSMUSG00000069272
alcoholism,Hist1h2ag,ENSMUSG00000069301
alcoholism,Hist1h2an,ENSMUSG00000069309
alcoholism,Hist1h2ap,ENSMUSG00000094777
alcoholism,Hist1h2ab,ENSMUSG00000061615
alcoholism,Hist1h2af,ENSMUSG00000061991
alcoholism,Hist2h2ac,ENSMUSG00000068855
alcoholism,Hist1h2ba,ENSMUSG00000050799
alcoholism,Hist1h2bb,ENSMUSG00000075031
alcoholism,Hist1h2be,ENSMUSG00000047246
alcoholism,Hist1h2bf,ENSMUSG00000069268
alcoholism,Hist1h2bg,ENSMUSG00000058385
alcoholism,Hist1h2bj,ENSMUSG00000069300
alcoholism,Hist1h2bk,ENSMUSG00000062727
alcoholism,Hist1h2bl,ENSMUSG00000094338
alcoholism,Hist1h2bn,ENSMUSG00000095217
alcoholism,Hist1h2bp,ENSMUSG00000069308
alcoholism,Hist2h2be,ENSMUSG00000068854
alcoholism,Hist1h2ai,ENSMUSG00000071516
alcoholism,Hist2h2aa2,ENSMUSG00000064220
alcoholism,RP23-81B16.1,ENSMUSG00000078346
alcoholism,Hist1h3a,ENSMUSG00000069265
alcoholism,RP23-256J17.1,ENSMUSG00000061065
alcoholism,H2afy2,ENSMUSG00000020086
alcoholism,Hdac1,ENSMUSG00000028800
alcoholism,H2afz,ENSMUSG00000037894
alcoholism,RP23-423L11.5,ENSMUSG00000100448
alcoholism,RP24-388B10.3,ENSMUSG00000095413
alcoholism,RP24-92P14.2,ENSMUSG00000094881
alcoholism,Camkk1,ENSMUSG00000020785
alcoholism,Hdac7,ENSMUSG00000022475
alcoholism,Hist2h2ab,ENSMUSG00000063689
alcoholism,H2afb2,ENSMUSG00000082482
alcoholism,H2afb3,ENSMUSG00000083616
alcoholism,Slc29a1,ENSMUSG00000023942
alcoholism,Gng13,ENSMUSG00000025739
alcoholism,Gng11,ENSMUSG00000032766
alcoholism,Hist1h2bq,ENSMUSG00000069307
alcoholism,RP23-390G1.4,ENSMUSG00000091383
alcoholism,Hist1h2bc,ENSMUSG00000018102
alcoholism,H2afb1,ENSMUSG00000062651
alcoholism,RP23-35P8.1,ENSMUSG00000045022
alcoholism,Hist1h4h,ENSMUSG00000060981
alcoholism,H2bfm,ENSMUSG00000048155
alcoholism,Hdac8,ENSMUSG00000067567
alcoholism,Calml3,ENSMUSG00000063130
alcoholism,RP23-423L11.3,ENSMUSG00000100200
alcoholism,H2afv,ENSMUSG00000041126
alcoholism,Creb3l4,ENSMUSG00000027938
alcoholism,Hdac9,ENSMUSG00000004698
alcoholism,Calm4,ENSMUSG00000033765
alcoholism,Hist1h3g,ENSMUSG00000099517
