Pathway,Gene,EnsemblID
nod.like.receptor.signaling.pathway,Nod1,ENSMUSG00000038058
nod.like.receptor.signaling.pathway,Birc3,ENSMUSG00000032000
nod.like.receptor.signaling.pathway,Birc2,ENSMUSG00000057367
nod.like.receptor.signaling.pathway,Casp1,ENSMUSG00000025888
nod.like.receptor.signaling.pathway,Casp8,ENSMUSG00000026029
nod.like.receptor.signaling.pathway,Chuk,ENSMUSG00000025199
nod.like.receptor.signaling.pathway,Cxcl1,ENSMUSG00000029380
nod.like.receptor.signaling.pathway,Hsp90ab1,ENSMUSG00000023944
nod.like.receptor.signaling.pathway,Hsp90aa1,ENSMUSG00000021270
nod.like.receptor.signaling.pathway,Ikbkb,ENSMUSG00000031537
nod.like.receptor.signaling.pathway,Ikbkg,ENSMUSG00000004221
nod.like.receptor.signaling.pathway,Il18,ENSMUSG00000039217
nod.like.receptor.signaling.pathway,Il1b,ENSMUSG00000027398
nod.like.receptor.signaling.pathway,Il6,ENSMUSG00000025746
nod.like.receptor.signaling.pathway,Naip1,ENSMUSG00000021640
nod.like.receptor.signaling.pathway,Naip2,ENSMUSG00000078945
nod.like.receptor.signaling.pathway,Naip5,ENSMUSG00000071203
nod.like.receptor.signaling.pathway,Naip6,ENSMUSG00000078942
nod.like.receptor.signaling.pathway,Nfkb1,ENSMUSG00000028163
nod.like.receptor.signaling.pathway,Nfkbia,ENSMUSG00000021025
nod.like.receptor.signaling.pathway,Nfkbib,ENSMUSG00000030595
nod.like.receptor.signaling.pathway,Mapk11,ENSMUSG00000053137
nod.like.receptor.signaling.pathway,Pstpip1,ENSMUSG00000032322
nod.like.receptor.signaling.pathway,Ripk2,ENSMUSG00000041135
nod.like.receptor.signaling.pathway,Rela,ENSMUSG00000024927
nod.like.receptor.signaling.pathway,Ccl12,ENSMUSG00000035352
nod.like.receptor.signaling.pathway,Ccl2,ENSMUSG00000035385
nod.like.receptor.signaling.pathway,Ccl5,ENSMUSG00000035042
nod.like.receptor.signaling.pathway,Cxcl2,ENSMUSG00000058427
nod.like.receptor.signaling.pathway,Nlrp3,ENSMUSG00000032691
nod.like.receptor.signaling.pathway,Tnf,ENSMUSG00000024401
nod.like.receptor.signaling.pathway,Tnfaip3,ENSMUSG00000019850
nod.like.receptor.signaling.pathway,Hsp90b1,ENSMUSG00000020048
nod.like.receptor.signaling.pathway,Traf6,ENSMUSG00000027164
nod.like.receptor.signaling.pathway,Trip6,ENSMUSG00000023348
nod.like.receptor.signaling.pathway,Card6,ENSMUSG00000041849
nod.like.receptor.signaling.pathway,Nod2,ENSMUSG00000055994
nod.like.receptor.signaling.pathway,Map3k7,ENSMUSG00000028284
nod.like.receptor.signaling.pathway,Mapk1,ENSMUSG00000063358
nod.like.receptor.signaling.pathway,Mapk10,ENSMUSG00000046709
nod.like.receptor.signaling.pathway,Mapk13,ENSMUSG00000004864
nod.like.receptor.signaling.pathway,Mapk14,ENSMUSG00000053436
nod.like.receptor.signaling.pathway,Mapk3,ENSMUSG00000063065
nod.like.receptor.signaling.pathway,Mapk8,ENSMUSG00000021936
nod.like.receptor.signaling.pathway,Mapk9,ENSMUSG00000020366
nod.like.receptor.signaling.pathway,Nlrc4,ENSMUSG00000039193
nod.like.receptor.signaling.pathway,Mapk12,ENSMUSG00000022610
nod.like.receptor.signaling.pathway,Card9,ENSMUSG00000026928
nod.like.receptor.signaling.pathway,Mefv,ENSMUSG00000022534
nod.like.receptor.signaling.pathway,Erbb2ip,ENSMUSG00000021709
nod.like.receptor.signaling.pathway,Nlrp1b,ENSMUSG00000070390
nod.like.receptor.signaling.pathway,Tab1,ENSMUSG00000022414
nod.like.receptor.signaling.pathway,Tab3,ENSMUSG00000035476
nod.like.receptor.signaling.pathway,Sugt1,ENSMUSG00000022024
nod.like.receptor.signaling.pathway,Tab2,ENSMUSG00000015755
