Pathway,Gene,EnsemblID
biosynthesis.of.unsaturated.fatty.acids,Tecr,ENSMUSG00000031708
biosynthesis.of.unsaturated.fatty.acids,Pecr,ENSMUSG00000026189
biosynthesis.of.unsaturated.fatty.acids,Acaa1a,ENSMUSG00000036138
biosynthesis.of.unsaturated.fatty.acids,Acox1,ENSMUSG00000020777
biosynthesis.of.unsaturated.fatty.acids,Baat,ENSMUSG00000039653
biosynthesis.of.unsaturated.fatty.acids,Elovl6,ENSMUSG00000041220
biosynthesis.of.unsaturated.fatty.acids,Acot2,ENSMUSG00000021226
biosynthesis.of.unsaturated.fatty.acids,Acot3,ENSMUSG00000021228
biosynthesis.of.unsaturated.fatty.acids,Acot4,ENSMUSG00000052392
biosynthesis.of.unsaturated.fatty.acids,Scd1,ENSMUSG00000037071
biosynthesis.of.unsaturated.fatty.acids,Scd2,ENSMUSG00000025203
biosynthesis.of.unsaturated.fatty.acids,Acot5,ENSMUSG00000042540
biosynthesis.of.unsaturated.fatty.acids,Acaa1b,ENSMUSG00000010651
biosynthesis.of.unsaturated.fatty.acids,Acot1,ENSMUSG00000072949
biosynthesis.of.unsaturated.fatty.acids,Scd3,ENSMUSG00000025202
biosynthesis.of.unsaturated.fatty.acids,Scd4,ENSMUSG00000050195
biosynthesis.of.unsaturated.fatty.acids,Elovl2,ENSMUSG00000021364
biosynthesis.of.unsaturated.fatty.acids,Hsd17b12,ENSMUSG00000027195
biosynthesis.of.unsaturated.fatty.acids,Fads2,ENSMUSG00000024665
biosynthesis.of.unsaturated.fatty.acids,Hacd3,ENSMUSG00000033629
biosynthesis.of.unsaturated.fatty.acids,Hacd4,ENSMUSG00000028497
biosynthesis.of.unsaturated.fatty.acids,Elovl5,ENSMUSG00000032349
biosynthesis.of.unsaturated.fatty.acids,Acot7,ENSMUSG00000028937
biosynthesis.of.unsaturated.fatty.acids,Hacd2,ENSMUSG00000035376
biosynthesis.of.unsaturated.fatty.acids,Fads1,ENSMUSG00000010663
biosynthesis.of.unsaturated.fatty.acids,Acox3,ENSMUSG00000029098
biosynthesis.of.unsaturated.fatty.acids,Hadha,ENSMUSG00000025745
