Pathway,Gene,EnsemblID
ppar.signaling.pathway,Cyp4a32,ENSMUSG00000063929
ppar.signaling.pathway,Plin1,ENSMUSG00000030546
ppar.signaling.pathway,Cyp27a1,ENSMUSG00000026170
ppar.signaling.pathway,Olr1,ENSMUSG00000030162
ppar.signaling.pathway,Acadl,ENSMUSG00000026003
ppar.signaling.pathway,Acadm,ENSMUSG00000062908
ppar.signaling.pathway,Acaa1a,ENSMUSG00000036138
ppar.signaling.pathway,Acox1,ENSMUSG00000020777
ppar.signaling.pathway,Adipoq,ENSMUSG00000022878
ppar.signaling.pathway,Apoa1,ENSMUSG00000032083
ppar.signaling.pathway,Apoa2,ENSMUSG00000005681
ppar.signaling.pathway,Apoc3,ENSMUSG00000032081
ppar.signaling.pathway,Aqp7,ENSMUSG00000028427
ppar.signaling.pathway,Fabp7,ENSMUSG00000019874
ppar.signaling.pathway,Cd36,ENSMUSG00000002944
ppar.signaling.pathway,Cpt1a,ENSMUSG00000024900
ppar.signaling.pathway,Cpt1b,ENSMUSG00000078937
ppar.signaling.pathway,Cpt2,ENSMUSG00000028607
ppar.signaling.pathway,Cyp4a10,ENSMUSG00000066072
ppar.signaling.pathway,Cyp4a12b,ENSMUSG00000078597
ppar.signaling.pathway,Cyp4a14,ENSMUSG00000028715
ppar.signaling.pathway,Cyp7a1,ENSMUSG00000028240
ppar.signaling.pathway,Cyp8b1,ENSMUSG00000050445
ppar.signaling.pathway,Dbi,ENSMUSG00000026385
ppar.signaling.pathway,Fabp2,ENSMUSG00000023057
ppar.signaling.pathway,Fabp1,ENSMUSG00000054422
ppar.signaling.pathway,Acsl1,ENSMUSG00000018796
ppar.signaling.pathway,Gk2,ENSMUSG00000050553
ppar.signaling.pathway,Gk,ENSMUSG00000025059
ppar.signaling.pathway,Hmgcs2,ENSMUSG00000027875
ppar.signaling.pathway,Ilk,ENSMUSG00000030890
ppar.signaling.pathway,Fabp6,ENSMUSG00000020405
ppar.signaling.pathway,Fabp5,ENSMUSG00000027533
ppar.signaling.pathway,Lpl,ENSMUSG00000015568
ppar.signaling.pathway,Me1,ENSMUSG00000032418
ppar.signaling.pathway,Pck1,ENSMUSG00000027513
ppar.signaling.pathway,Pdpk1,ENSMUSG00000024122
ppar.signaling.pathway,Pltp,ENSMUSG00000017754
ppar.signaling.pathway,Ppard,ENSMUSG00000002250
ppar.signaling.pathway,Pparg,ENSMUSG00000000440
ppar.signaling.pathway,Rxra,ENSMUSG00000015846
ppar.signaling.pathway,Rxrb,ENSMUSG00000039656
ppar.signaling.pathway,Rxrg,ENSMUSG00000015843
ppar.signaling.pathway,Scd1,ENSMUSG00000037071
ppar.signaling.pathway,Scd2,ENSMUSG00000025203
ppar.signaling.pathway,Scp2,ENSMUSG00000028603
ppar.signaling.pathway,Acsl6,ENSMUSG00000020333
ppar.signaling.pathway,Ubc,ENSMUSG00000008348
ppar.signaling.pathway,Ucp1,ENSMUSG00000031710
ppar.signaling.pathway,Nr1h3,ENSMUSG00000002108
ppar.signaling.pathway,Slc27a6,ENSMUSG00000024600
ppar.signaling.pathway,Cyp4a29,ENSMUSG00000083138
ppar.signaling.pathway,Acaa1b,ENSMUSG00000010651
ppar.signaling.pathway,Slc27a1,ENSMUSG00000031808
ppar.signaling.pathway,Slc27a5,ENSMUSG00000030382
ppar.signaling.pathway,Slc27a4,ENSMUSG00000059316
ppar.signaling.pathway,Cyp4a12a,ENSMUSG00000066071
ppar.signaling.pathway,Scd3,ENSMUSG00000025202
ppar.signaling.pathway,Acsbg2,ENSMUSG00000024207
ppar.signaling.pathway,Scd4,ENSMUSG00000050195
ppar.signaling.pathway,Acsl5,ENSMUSG00000024981
ppar.signaling.pathway,Cyp4a30b,ENSMUSG00000084346
ppar.signaling.pathway,Acsl4,ENSMUSG00000031278
ppar.signaling.pathway,Fads2,ENSMUSG00000024665
ppar.signaling.pathway,Apoa5,ENSMUSG00000032079
ppar.signaling.pathway,Cyp4a31,ENSMUSG00000028712
ppar.signaling.pathway,Ehhadh,ENSMUSG00000022853
ppar.signaling.pathway,Acsl3,ENSMUSG00000032883
ppar.signaling.pathway,Pck2,ENSMUSG00000040618
ppar.signaling.pathway,Cpt1c,ENSMUSG00000007783
ppar.signaling.pathway,RP23-124G7.3,ENSMUSG00000024209
ppar.signaling.pathway,Acox3,ENSMUSG00000029098
ppar.signaling.pathway,Mmp1a,ENSMUSG00000043089
ppar.signaling.pathway,Acox2,ENSMUSG00000021751
ppar.signaling.pathway,Acsbg1,ENSMUSG00000032281
