Pathway,Gene,EnsemblID
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Itga9,ENSMUSG00000039115
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Dsp,ENSMUSG00000054889
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Itga1,ENSMUSG00000042284
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Actn1,ENSMUSG00000015143
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Actb,ENSMUSG00000029580
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Actg1,ENSMUSG00000062825
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Actn2,ENSMUSG00000052374
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Actn3,ENSMUSG00000006457
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Atp2a2,ENSMUSG00000029467
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacna1c,ENSMUSG00000051331
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacna1d,ENSMUSG00000015968
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacna1s,ENSMUSG00000026407
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacna2d1,ENSMUSG00000040118
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacna2d3,ENSMUSG00000021991
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacnb1,ENSMUSG00000020882
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacnb2,ENSMUSG00000057914
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacnb3,ENSMUSG00000003352
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacnb4,ENSMUSG00000017412
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cacng1,ENSMUSG00000020722
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Ctnna1,ENSMUSG00000037815
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Ctnna2,ENSMUSG00000063063
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Ctnnb1,ENSMUSG00000006932
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Cdh2,ENSMUSG00000024304
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Dag1,ENSMUSG00000039952
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Des,ENSMUSG00000026208
arrhythmogenic.right.ventricular.cardiomyopathy.arvc,Dmd,ENSMUSG00000045103
