Pathway,Gene,EnsemblID
fatty.acid.degradation,Cyp4a32,ENSMUSG00000063929
fatty.acid.degradation,Acat1,ENSMUSG00000032047
fatty.acid.degradation,Acat2,ENSMUSG00000023832
fatty.acid.degradation,Aldh7a1,ENSMUSG00000053644
fatty.acid.degradation,Acadl,ENSMUSG00000026003
fatty.acid.degradation,Acadm,ENSMUSG00000062908
fatty.acid.degradation,Acadvl,ENSMUSG00000018574
fatty.acid.degradation,Acaa1a,ENSMUSG00000036138
fatty.acid.degradation,Acads,ENSMUSG00000029545
fatty.acid.degradation,Acox1,ENSMUSG00000020777
fatty.acid.degradation,Adh1,ENSMUSG00000074207
fatty.acid.degradation,Adh5,ENSMUSG00000028138
fatty.acid.degradation,Aldh3a2,ENSMUSG00000010025
fatty.acid.degradation,Cpt1a,ENSMUSG00000024900
fatty.acid.degradation,Cpt1b,ENSMUSG00000078937
fatty.acid.degradation,Cpt2,ENSMUSG00000028607
fatty.acid.degradation,Cyp4a10,ENSMUSG00000066072
fatty.acid.degradation,Cyp4a12b,ENSMUSG00000078597
fatty.acid.degradation,Cyp4a14,ENSMUSG00000028715
fatty.acid.degradation,Eci1,ENSMUSG00000024132
fatty.acid.degradation,Acsl1,ENSMUSG00000018796
fatty.acid.degradation,Hadh,ENSMUSG00000027984
fatty.acid.degradation,Acsl6,ENSMUSG00000020333
fatty.acid.degradation,Cyp4a29,ENSMUSG00000083138
fatty.acid.degradation,Hadhb,ENSMUSG00000059447
fatty.acid.degradation,Acaa1b,ENSMUSG00000010651
fatty.acid.degradation,Eci2,ENSMUSG00000021417
fatty.acid.degradation,Adh4,ENSMUSG00000037797
fatty.acid.degradation,Gcdh,ENSMUSG00000003809
fatty.acid.degradation,Cyp4a12a,ENSMUSG00000066071
fatty.acid.degradation,Acsbg2,ENSMUSG00000024207
fatty.acid.degradation,Acsl5,ENSMUSG00000024981
fatty.acid.degradation,Cyp4a30b,ENSMUSG00000084346
fatty.acid.degradation,Acsl4,ENSMUSG00000031278
fatty.acid.degradation,Acaa2,ENSMUSG00000036880
fatty.acid.degradation,Aldh9a1,ENSMUSG00000026687
fatty.acid.degradation,Cyp4a31,ENSMUSG00000028712
fatty.acid.degradation,Aldh1b1,ENSMUSG00000035561
fatty.acid.degradation,Ehhadh,ENSMUSG00000022853
fatty.acid.degradation,Acsl3,ENSMUSG00000032883
fatty.acid.degradation,Cpt1c,ENSMUSG00000007783
fatty.acid.degradation,RP23-124G7.3,ENSMUSG00000024209
fatty.acid.degradation,Acox3,ENSMUSG00000029098
fatty.acid.degradation,Echs1,ENSMUSG00000025465
fatty.acid.degradation,Acsbg1,ENSMUSG00000032281
fatty.acid.degradation,Hadha,ENSMUSG00000025745
