Pathway,Gene,EnsemblID
tyrosine.metabolism,Il4i1,ENSMUSG00000074141
tyrosine.metabolism,Lao1,ENSMUSG00000024903
tyrosine.metabolism,Maob,ENSMUSG00000040147
tyrosine.metabolism,Adh1,ENSMUSG00000074207
tyrosine.metabolism,Adh5,ENSMUSG00000028138
tyrosine.metabolism,Aldh3a1,ENSMUSG00000019102
tyrosine.metabolism,Aoc3,ENSMUSG00000019326
tyrosine.metabolism,Aox1,ENSMUSG00000063558
tyrosine.metabolism,Comt,ENSMUSG00000000326
tyrosine.metabolism,Dbh,ENSMUSG00000000889
tyrosine.metabolism,Dct,ENSMUSG00000022129
tyrosine.metabolism,Ddc,ENSMUSG00000020182
tyrosine.metabolism,Fah,ENSMUSG00000030630
tyrosine.metabolism,Il4i1,ENSMUSG00000074141
tyrosine.metabolism,Got1,ENSMUSG00000025190
tyrosine.metabolism,Got2,ENSMUSG00000031672
tyrosine.metabolism,Gstz1,ENSMUSG00000021033
tyrosine.metabolism,Hgd,ENSMUSG00000022821
tyrosine.metabolism,Hpd,ENSMUSG00000029445
tyrosine.metabolism,Maoa,ENSMUSG00000025037
tyrosine.metabolism,Mif,ENSMUSG00000033307
tyrosine.metabolism,Aox2,ENSMUSG00000079554
tyrosine.metabolism,Th,ENSMUSG00000000214
tyrosine.metabolism,Tpo,ENSMUSG00000020673
tyrosine.metabolism,Tyr,ENSMUSG00000004651
tyrosine.metabolism,Tyrp1,ENSMUSG00000005994
tyrosine.metabolism,Tat,ENSMUSG00000001670
tyrosine.metabolism,Aoc2,ENSMUSG00000078651
tyrosine.metabolism,Adh4,ENSMUSG00000037797
tyrosine.metabolism,Aldh1a3,ENSMUSG00000015134
tyrosine.metabolism,Aldh3b2,ENSMUSG00000075296
tyrosine.metabolism,Aldh3b1,ENSMUSG00000024885
tyrosine.metabolism,Fahd1,ENSMUSG00000045316
tyrosine.metabolism,Aox3,ENSMUSG00000064294
tyrosine.metabolism,Aox4,ENSMUSG00000038242
tyrosine.metabolism,RP24-499A8.6,ENSMUSG00000069873
