Pathway,Gene,EnsemblID
carbohydrate.digestion.and.absorption,Amy2a4,ENSMUSG00000096770
carbohydrate.digestion.and.absorption,Amy2a3,ENSMUSG00000093931
carbohydrate.digestion.and.absorption,Amy2a2,ENSMUSG00000096569
carbohydrate.digestion.and.absorption,Akt1,ENSMUSG00000001729
carbohydrate.digestion.and.absorption,Akt2,ENSMUSG00000004056
carbohydrate.digestion.and.absorption,Amy1,ENSMUSG00000074264
carbohydrate.digestion.and.absorption,Atp1a1,ENSMUSG00000033161
carbohydrate.digestion.and.absorption,Atp1b1,ENSMUSG00000026576
carbohydrate.digestion.and.absorption,Atp1b2,ENSMUSG00000041329
carbohydrate.digestion.and.absorption,Atp1b3,ENSMUSG00000032412
carbohydrate.digestion.and.absorption,Fxyd2,ENSMUSG00000059412
carbohydrate.digestion.and.absorption,Cacna1d,ENSMUSG00000015968
carbohydrate.digestion.and.absorption,G6pc,ENSMUSG00000078650
carbohydrate.digestion.and.absorption,G6pc2,ENSMUSG00000005232
carbohydrate.digestion.and.absorption,Slc37a4,ENSMUSG00000032114
carbohydrate.digestion.and.absorption,Hk1,ENSMUSG00000037012
carbohydrate.digestion.and.absorption,Hk2,ENSMUSG00000000628
carbohydrate.digestion.and.absorption,Pik3ca,ENSMUSG00000027665
carbohydrate.digestion.and.absorption,Pik3cd,ENSMUSG00000039936
carbohydrate.digestion.and.absorption,Pik3r1,ENSMUSG00000041417
carbohydrate.digestion.and.absorption,Pik3r2,ENSMUSG00000031834
carbohydrate.digestion.and.absorption,Pik3r3,ENSMUSG00000028698
carbohydrate.digestion.and.absorption,Prkcb,ENSMUSG00000052889
carbohydrate.digestion.and.absorption,Plcb2,ENSMUSG00000040061
carbohydrate.digestion.and.absorption,Slc5a1,ENSMUSG00000011034
carbohydrate.digestion.and.absorption,Hk3,ENSMUSG00000025877
carbohydrate.digestion.and.absorption,Hkdc1,ENSMUSG00000020080
carbohydrate.digestion.and.absorption,Lct,ENSMUSG00000026354
carbohydrate.digestion.and.absorption,Mgam,ENSMUSG00000068587
carbohydrate.digestion.and.absorption,Atp1a3,ENSMUSG00000040907
carbohydrate.digestion.and.absorption,Akt3,ENSMUSG00000019699
carbohydrate.digestion.and.absorption,Gnat3,ENSMUSG00000028777
carbohydrate.digestion.and.absorption,Atp1a4,ENSMUSG00000007107
carbohydrate.digestion.and.absorption,Pik3cg,ENSMUSG00000020573
carbohydrate.digestion.and.absorption,Pik3r5,ENSMUSG00000020901
carbohydrate.digestion.and.absorption,Slc2a5,ENSMUSG00000028976
carbohydrate.digestion.and.absorption,Atp1b4,ENSMUSG00000016327
carbohydrate.digestion.and.absorption,G6pc3,ENSMUSG00000034793
carbohydrate.digestion.and.absorption,Sis,ENSMUSG00000027790
carbohydrate.digestion.and.absorption,Tas1r2,ENSMUSG00000028738
carbohydrate.digestion.and.absorption,Tas1r3,ENSMUSG00000029072
carbohydrate.digestion.and.absorption,Atp1a2,ENSMUSG00000007097
