Pathway,Gene,EnsemblID
pi3k.akt.signaling.pathway,RP23-359B23.7,ENSMUSG00000095845
pi3k.akt.signaling.pathway,Itga9,ENSMUSG00000039115
pi3k.akt.signaling.pathway,Prkaa1,ENSMUSG00000050697
pi3k.akt.signaling.pathway,Prkaa2,ENSMUSG00000028518
pi3k.akt.signaling.pathway,Pkn2,ENSMUSG00000004591
pi3k.akt.signaling.pathway,Itga1,ENSMUSG00000042284
pi3k.akt.signaling.pathway,Raf1,ENSMUSG00000000441
pi3k.akt.signaling.pathway,Angpt1,ENSMUSG00000022309
pi3k.akt.signaling.pathway,Angpt2,ENSMUSG00000031465
pi3k.akt.signaling.pathway,Akt1,ENSMUSG00000001729
pi3k.akt.signaling.pathway,Akt2,ENSMUSG00000004056
pi3k.akt.signaling.pathway,Atf2,ENSMUSG00000027104
pi3k.akt.signaling.pathway,Atf4,ENSMUSG00000042406
pi3k.akt.signaling.pathway,Bad,ENSMUSG00000024959
pi3k.akt.signaling.pathway,Bcl2,ENSMUSG00000057329
pi3k.akt.signaling.pathway,Bcl2l1,ENSMUSG00000007659
pi3k.akt.signaling.pathway,Bcl2l11,ENSMUSG00000027381
pi3k.akt.signaling.pathway,Brca1,ENSMUSG00000017146
pi3k.akt.signaling.pathway,Casp9,ENSMUSG00000028914
pi3k.akt.signaling.pathway,Ccnd1,ENSMUSG00000070348
pi3k.akt.signaling.pathway,Ccnd2,ENSMUSG00000000184
pi3k.akt.signaling.pathway,Ccnd3,ENSMUSG00000034165
pi3k.akt.signaling.pathway,Ccne1,ENSMUSG00000002068
pi3k.akt.signaling.pathway,Ccne2,ENSMUSG00000028212
pi3k.akt.signaling.pathway,Cd19,ENSMUSG00000030724
pi3k.akt.signaling.pathway,Cdc37,ENSMUSG00000019471
pi3k.akt.signaling.pathway,Cdk2,ENSMUSG00000025358
pi3k.akt.signaling.pathway,Cdk6,ENSMUSG00000040274
pi3k.akt.signaling.pathway,Cdkn1a,ENSMUSG00000023067
pi3k.akt.signaling.pathway,Cdkn1b,ENSMUSG00000003031
pi3k.akt.signaling.pathway,Chad,ENSMUSG00000039084
pi3k.akt.signaling.pathway,Chrm1,ENSMUSG00000032773
pi3k.akt.signaling.pathway,Chuk,ENSMUSG00000025199
pi3k.akt.signaling.pathway,Col2a1,ENSMUSG00000022483
pi3k.akt.signaling.pathway,Col4a1,ENSMUSG00000031502
pi3k.akt.signaling.pathway,Col4a2,ENSMUSG00000031503
pi3k.akt.signaling.pathway,Col4a3,ENSMUSG00000079465
pi3k.akt.signaling.pathway,Col4a4,ENSMUSG00000067158
pi3k.akt.signaling.pathway,Col4a5,ENSMUSG00000031274
pi3k.akt.signaling.pathway,Col6a1,ENSMUSG00000001119
pi3k.akt.signaling.pathway,Col6a2,ENSMUSG00000020241
pi3k.akt.signaling.pathway,Col6a3,ENSMUSG00000048126
pi3k.akt.signaling.pathway,Col9a1,ENSMUSG00000026147
pi3k.akt.signaling.pathway,Col9a2,ENSMUSG00000028626
pi3k.akt.signaling.pathway,Col9a3,ENSMUSG00000027570
pi3k.akt.signaling.pathway,Col1a2,ENSMUSG00000029661
pi3k.akt.signaling.pathway,Comp,ENSMUSG00000031849
pi3k.akt.signaling.pathway,Creb1,ENSMUSG00000025958
pi3k.akt.signaling.pathway,Creb3,ENSMUSG00000028466
pi3k.akt.signaling.pathway,Atf6b,ENSMUSG00000015461
pi3k.akt.signaling.pathway,Csf1,ENSMUSG00000014599
pi3k.akt.signaling.pathway,Csf1r,ENSMUSG00000024621
pi3k.akt.signaling.pathway,Csf3,ENSMUSG00000038067
pi3k.akt.signaling.pathway,Csf3r,ENSMUSG00000028859
pi3k.akt.signaling.pathway,Efna1,ENSMUSG00000027954
