Pathway,Gene,EnsemblID
spliceosome,RP23-437G18.7,ENSMUSG00000090854
spliceosome,Tra2a,ENSMUSG00000029817
spliceosome,Sf3b3,ENSMUSG00000033732
spliceosome,Sf3b4,ENSMUSG00000068856
spliceosome,Srsf9,ENSMUSG00000029538
spliceosome,U2af1,ENSMUSG00000061613
spliceosome,Srsf1,ENSMUSG00000018379
spliceosome,Aqr,ENSMUSG00000040383
spliceosome,Dhx15,ENSMUSG00000029169
spliceosome,Ddx5,ENSMUSG00000020719
spliceosome,Srsf10,ENSMUSG00000028676
spliceosome,Hnrnpc,ENSMUSG00000060373
spliceosome,Hnrnpa1,ENSMUSG00000046434
spliceosome,Hnrnpk,ENSMUSG00000021546
spliceosome,Hspa8,ENSMUSG00000015656
spliceosome,Hspa1l,ENSMUSG00000007033
spliceosome,Hspa1b,ENSMUSG00000090877
spliceosome,Hspa2,ENSMUSG00000059970
spliceosome,Magoh,ENSMUSG00000028609
spliceosome,Prpf8,ENSMUSG00000020850
spliceosome,Eif4a3,ENSMUSG00000025580
spliceosome,Slu7,ENSMUSG00000020409
spliceosome,Hspa1a,ENSMUSG00000091971
spliceosome,Rbmx,ENSMUSG00000031134
spliceosome,Rbmxl1,ENSMUSG00000037070
spliceosome,Sf3a2,ENSMUSG00000020211
spliceosome,Sart1,ENSMUSG00000039148
spliceosome,Srsf2,ENSMUSG00000034120
spliceosome,Srsf3,ENSMUSG00000071172
spliceosome,Srsf5,ENSMUSG00000021134
spliceosome,Eftud2,ENSMUSG00000020929
spliceosome,Snrpc,ENSMUSG00000024217
spliceosome,Snrnp70,ENSMUSG00000063511
spliceosome,Snrpb,ENSMUSG00000027404
spliceosome,Snrpd1,ENSMUSG00000002477
spliceosome,Snrpe,ENSMUSG00000090553
spliceosome,Snu13,ENSMUSG00000063480
spliceosome,Ddx46,ENSMUSG00000021500
spliceosome,Dhx8,ENSMUSG00000034931
spliceosome,U2af2,ENSMUSG00000030435
spliceosome,Srsf7,ENSMUSG00000024097
spliceosome,Thoc1,ENSMUSG00000024287
spliceosome,Hnrnpa3,ENSMUSG00000059005
spliceosome,Prpf38a,ENSMUSG00000063800
spliceosome,U2af1l4,ENSMUSG00000078765
spliceosome,Pcbp1,ENSMUSG00000051695
spliceosome,Lsm2,ENSMUSG00000007050
spliceosome,Cherp,ENSMUSG00000052488
spliceosome,Prpf19,ENSMUSG00000024735
spliceosome,Usp39,ENSMUSG00000056305
spliceosome,Sf3b2,ENSMUSG00000024853
spliceosome,Snrnp200,ENSMUSG00000003660
spliceosome,Thoc2,ENSMUSG00000037475
spliceosome,Ncbp1,ENSMUSG00000028330
spliceosome,Lsm4,ENSMUSG00000031848
spliceosome,Plrg1,ENSMUSG00000027998
spliceosome,Snrpa,ENSMUSG00000061479
spliceosome,Ddx39b,ENSMUSG00000019432
spliceosome,Prpf40b,ENSMUSG00000023007
spliceosome,Pqbp1,ENSMUSG00000031157
spliceosome,Rp9,ENSMUSG00000032239
spliceosome,Alyref2,ENSMUSG00000060244
spliceosome,Ppie,ENSMUSG00000028651
spliceosome,Tcerg1,ENSMUSG00000024498
spliceosome,Prpf40a,ENSMUSG00000061136
spliceosome,Acin1,ENSMUSG00000022185
spliceosome,Srsf4,ENSMUSG00000028911
spliceosome,Wbp11,ENSMUSG00000030216
spliceosome,Rbm8a,ENSMUSG00000038374
spliceosome,Dhx38,ENSMUSG00000037993
spliceosome,Sf3b6,ENSMUSG00000037361
spliceosome,Cwc15,ENSMUSG00000004096
spliceosome,Lsm7,ENSMUSG00000035215
spliceosome,Ppih,ENSMUSG00000060288
spliceosome,Snw1,ENSMUSG00000021039
spliceosome,Lsm5,ENSMUSG00000091625
spliceosome,Magohb,ENSMUSG00000030188
spliceosome,Zmat2,ENSMUSG00000001383
spliceosome,Snrnp40,ENSMUSG00000074088
spliceosome,Snrnp27,ENSMUSG00000001158
spliceosome,Ctnnbl1,ENSMUSG00000027649
spliceosome,Rbm22,ENSMUSG00000024604
spliceosome,RP24-399H1.2,ENSMUSG00000094973
spliceosome,Crnkl1,ENSMUSG00000001767
spliceosome,Prpf38b,ENSMUSG00000027881
spliceosome,Rbm25,ENSMUSG00000010608
spliceosome,Prpf18,ENSMUSG00000039449
spliceosome,Xab2,ENSMUSG00000019470
spliceosome,Sf3a1,ENSMUSG00000002129
spliceosome,Lsm3,ENSMUSG00000034192
spliceosome,U2surp,ENSMUSG00000032407
spliceosome,Puf60,ENSMUSG00000002524
spliceosome,Srsf6,ENSMUSG00000016921
spliceosome,Ncbp2,ENSMUSG00000022774
spliceosome,Bcas2,ENSMUSG00000005687
spliceosome,Syf2,ENSMUSG00000028821
spliceosome,Ppil1,ENSMUSG00000024007
spliceosome,Prpf6,ENSMUSG00000002455
spliceosome,Snrpa1,ENSMUSG00000030512
spliceosome,Prpf31,ENSMUSG00000008373
spliceosome,Dhx16,ENSMUSG00000024422
spliceosome,Snrpf,ENSMUSG00000020018
spliceosome,Prpf4,ENSMUSG00000066148
spliceosome,Prpf3,ENSMUSG00000015748
spliceosome,Cdc5l,ENSMUSG00000023932
spliceosome,Cdc40,ENSMUSG00000038446
spliceosome,Ddx42,ENSMUSG00000020705
spliceosome,Ccdc12,ENSMUSG00000019659
spliceosome,Thoc3,ENSMUSG00000025872
spliceosome,Ddx23,ENSMUSG00000003360
spliceosome,Sf3a3,ENSMUSG00000028902
spliceosome,Smndc1,ENSMUSG00000025024
spliceosome,Lsm8,ENSMUSG00000044155
spliceosome,Rbmxl2,ENSMUSG00000073894
spliceosome,Hnrnpm,ENSMUSG00000059208
spliceosome,Rbm17,ENSMUSG00000037197
spliceosome,Lsm6,ENSMUSG00000031683
spliceosome,Sf3b1,ENSMUSG00000025982
