Pathway,Gene,EnsemblID
homologous.recombination,Rad51c,ENSMUSG00000007646
homologous.recombination,Blm,ENSMUSG00000030528
homologous.recombination,Brca2,ENSMUSG00000041147
homologous.recombination,Mre11a,ENSMUSG00000031928
homologous.recombination,Pold1,ENSMUSG00000038644
homologous.recombination,Pold2,ENSMUSG00000020471
homologous.recombination,Rad50,ENSMUSG00000020380
homologous.recombination,Rad51b,ENSMUSG00000059060
homologous.recombination,Rad52,ENSMUSG00000030166
homologous.recombination,Rad54l,ENSMUSG00000028702
homologous.recombination,Rpa2,ENSMUSG00000028884
homologous.recombination,Sycp3,ENSMUSG00000020059
homologous.recombination,Top3a,ENSMUSG00000002814
homologous.recombination,Top3b,ENSMUSG00000022779
homologous.recombination,Eme1,ENSMUSG00000039055
homologous.recombination,Nbn,ENSMUSG00000028224
homologous.recombination,Ssbp1,ENSMUSG00000029911
homologous.recombination,Xrcc2,ENSMUSG00000028933
homologous.recombination,Rad54b,ENSMUSG00000078773
homologous.recombination,Pold3,ENSMUSG00000030726
homologous.recombination,Rpa3,ENSMUSG00000012483
homologous.recombination,Rpa1,ENSMUSG00000000751
homologous.recombination,Pold4,ENSMUSG00000024854
homologous.recombination,Mus81,ENSMUSG00000024906
homologous.recombination,Xrcc3,ENSMUSG00000021287
