Pathway,Gene,EnsemblID
tryptophan.metabolism,Il4i1,ENSMUSG00000074141
tryptophan.metabolism,Lao1,ENSMUSG00000024903
tryptophan.metabolism,Asmt,ENSMUSG00000093806
tryptophan.metabolism,Haao,ENSMUSG00000000673
tryptophan.metabolism,Maob,ENSMUSG00000040147
tryptophan.metabolism,Acat1,ENSMUSG00000032047
tryptophan.metabolism,Acat2,ENSMUSG00000023832
tryptophan.metabolism,Aldh7a1,ENSMUSG00000053644
tryptophan.metabolism,Aanat,ENSMUSG00000020804
tryptophan.metabolism,Aldh3a2,ENSMUSG00000010025
tryptophan.metabolism,Aox1,ENSMUSG00000063558
tryptophan.metabolism,Cat,ENSMUSG00000027187
tryptophan.metabolism,Cyp1a1,ENSMUSG00000032315
tryptophan.metabolism,Cyp1a2,ENSMUSG00000032310
tryptophan.metabolism,Cyp1b1,ENSMUSG00000024087
tryptophan.metabolism,Ddc,ENSMUSG00000020182
tryptophan.metabolism,Il4i1,ENSMUSG00000074141
tryptophan.metabolism,Hadh,ENSMUSG00000027984
tryptophan.metabolism,Ido1,ENSMUSG00000031551
tryptophan.metabolism,Maoa,ENSMUSG00000025037
tryptophan.metabolism,Ogdh,ENSMUSG00000020456
tryptophan.metabolism,Ido2,ENSMUSG00000031549
tryptophan.metabolism,Aox2,ENSMUSG00000079554
tryptophan.metabolism,Tph2,ENSMUSG00000006764
tryptophan.metabolism,Inmt,ENSMUSG00000003477
tryptophan.metabolism,Tph1,ENSMUSG00000040046
tryptophan.metabolism,Ccbl2,ENSMUSG00000040213
tryptophan.metabolism,Ogdhl,ENSMUSG00000021913
tryptophan.metabolism,Aadat,ENSMUSG00000057228
tryptophan.metabolism,Acmsd,ENSMUSG00000026348
tryptophan.metabolism,Gcdh,ENSMUSG00000003809
tryptophan.metabolism,Aldh9a1,ENSMUSG00000026687
tryptophan.metabolism,Ccbl1,ENSMUSG00000039648
tryptophan.metabolism,Kynu,ENSMUSG00000026866
tryptophan.metabolism,Afmid,ENSMUSG00000017718
tryptophan.metabolism,Aox3,ENSMUSG00000064294
tryptophan.metabolism,Aox4,ENSMUSG00000038242
tryptophan.metabolism,Aldh1b1,ENSMUSG00000035561
tryptophan.metabolism,RP24-499A8.6,ENSMUSG00000069873
tryptophan.metabolism,Ehhadh,ENSMUSG00000022853
tryptophan.metabolism,Aoc1,ENSMUSG00000029811
tryptophan.metabolism,Echs1,ENSMUSG00000025465
tryptophan.metabolism,Hadha,ENSMUSG00000025745
tryptophan.metabolism,Kmo,ENSMUSG00000039783
