Pathway,Gene,EnsemblID
metabolic.pathways,Mthfsl,ENSMUSG00000079427
metabolic.pathways,Cyp4a32,ENSMUSG00000063929
metabolic.pathways,Cyp3a41b,ENSMUSG00000075552
metabolic.pathways,RP23-381G13.7,ENSMUSG00000095388
metabolic.pathways,Amy2a4,ENSMUSG00000096770
metabolic.pathways,Amy2a3,ENSMUSG00000093931
metabolic.pathways,Amy2a2,ENSMUSG00000096569
metabolic.pathways,Cyp2j11,ENSMUSG00000066097
metabolic.pathways,Pafah2,ENSMUSG00000037366
metabolic.pathways,H6pd,ENSMUSG00000028980
metabolic.pathways,Il4i1,ENSMUSG00000074141
metabolic.pathways,Lao1,ENSMUSG00000024903
metabolic.pathways,Ugt2b38,ENSMUSG00000061906
metabolic.pathways,Psph,ENSMUSG00000029446
metabolic.pathways,Acacb,ENSMUSG00000042010
metabolic.pathways,Ugt2b34,ENSMUSG00000029260
metabolic.pathways,Chpf2,ENSMUSG00000038181
metabolic.pathways,Hsd3b7,ENSMUSG00000042289
metabolic.pathways,Ak6,ENSMUSG00000078941
metabolic.pathways,Gpat4,ENSMUSG00000031545
metabolic.pathways,Xylb,ENSMUSG00000035769
metabolic.pathways,Alg9,ENSMUSG00000032059
metabolic.pathways,Rdh9,ENSMUSG00000056148
metabolic.pathways,Upb1,ENSMUSG00000033427
metabolic.pathways,Mgat4b,ENSMUSG00000036620
metabolic.pathways,Pnpo,ENSMUSG00000018659
metabolic.pathways,Nt5m,ENSMUSG00000032615
metabolic.pathways,Rpn1,ENSMUSG00000030062
metabolic.pathways,Gck,ENSMUSG00000041798
metabolic.pathways,Synj1,ENSMUSG00000022973
metabolic.pathways,Cyp27a1,ENSMUSG00000026170
metabolic.pathways,Acly,ENSMUSG00000020917
metabolic.pathways,Ndufb11,ENSMUSG00000031059
metabolic.pathways,Ces1d,ENSMUSG00000056973
metabolic.pathways,Gldc,ENSMUSG00000024827
metabolic.pathways,Dgkz,ENSMUSG00000040479
metabolic.pathways,Pld4,ENSMUSG00000052160
metabolic.pathways,Aldh6a1,ENSMUSG00000021238
metabolic.pathways,Adi1,ENSMUSG00000020629
metabolic.pathways,Thtpa,ENSMUSG00000045691
metabolic.pathways,Ldhal6b,ENSMUSG00000101959
metabolic.pathways,Ppcs,ENSMUSG00000028636
metabolic.pathways,Cyp2c50,ENSMUSG00000054827
metabolic.pathways,Psat1,ENSMUSG00000024640
metabolic.pathways,Acaca,ENSMUSG00000020532
metabolic.pathways,Eprs,ENSMUSG00000026615
metabolic.pathways,Nt5c3,ENSMUSG00000029780
metabolic.pathways,Asmt,ENSMUSG00000093806
metabolic.pathways,Pi4kb,ENSMUSG00000038861
metabolic.pathways,Uap1,ENSMUSG00000026670
metabolic.pathways,Haao,ENSMUSG00000000673
metabolic.pathways,Cth,ENSMUSG00000028179
metabolic.pathways,Mthfs,ENSMUSG00000066442
metabolic.pathways,Mgat5,ENSMUSG00000036155
metabolic.pathways,Shmt2,ENSMUSG00000025403
metabolic.pathways,B3gnt5,ENSMUSG00000022686
metabolic.pathways,Atic,ENSMUSG00000026192
metabolic.pathways,AC114005.5,ENSMUSG00000092329
metabolic.pathways,Galnt7,ENSMUSG00000031608
metabolic.pathways,Mthfd1,ENSMUSG00000021048
metabolic.pathways,Mat2b,ENSMUSG00000042032
metabolic.pathways,Rimklb,ENSMUSG00000040649
metabolic.pathways,Atp6v1h,ENSMUSG00000033793
metabolic.pathways,Gpt2,ENSMUSG00000031700
metabolic.pathways,Galnt16,ENSMUSG00000021130
metabolic.pathways,B4gat1,ENSMUSG00000047379
metabolic.pathways,Sephs1,ENSMUSG00000026662
metabolic.pathways,Me3,ENSMUSG00000030621
metabolic.pathways,Acy1,ENSMUSG00000023262
metabolic.pathways,Ampd2,ENSMUSG00000027889
metabolic.pathways,Hyal3,ENSMUSG00000036091
metabolic.pathways,Maob,ENSMUSG00000040147
metabolic.pathways,Cbr3,ENSMUSG00000022947
metabolic.pathways,Asl,ENSMUSG00000025533
metabolic.pathways,Gusb,ENSMUSG00000025534
metabolic.pathways,Dut,ENSMUSG00000027203
metabolic.pathways,Pygb,ENSMUSG00000033059
metabolic.pathways,Pygl,ENSMUSG00000021069
metabolic.pathways,Mpi,ENSMUSG00000032306
metabolic.pathways,Fdps,ENSMUSG00000059743
metabolic.pathways,Pgd,ENSMUSG00000028961
metabolic.pathways,Cox6b1,ENSMUSG00000036751
metabolic.pathways,Qdpr,ENSMUSG00000015806
metabolic.pathways,Pigh,ENSMUSG00000021120
metabolic.pathways,Acat1,ENSMUSG00000032047
metabolic.pathways,Acat2,ENSMUSG00000023832
metabolic.pathways,Dgkq,ENSMUSG00000004815
metabolic.pathways,Prps2,ENSMUSG00000025742
metabolic.pathways,Aldh7a1,ENSMUSG00000053644
metabolic.pathways,Pcca,ENSMUSG00000041650
metabolic.pathways,Cds2,ENSMUSG00000058793
metabolic.pathways,Atp6v1b1,ENSMUSG00000006269
metabolic.pathways,Hlcs,ENSMUSG00000040820
metabolic.pathways,Ugt2b37,ENSMUSG00000057425
metabolic.pathways,Aanat,ENSMUSG00000020804
metabolic.pathways,Acadl,ENSMUSG00000026003
metabolic.pathways,Acadm,ENSMUSG00000062908
metabolic.pathways,Acadvl,ENSMUSG00000018574
metabolic.pathways,Acaa1a,ENSMUSG00000036138
metabolic.pathways,Acads,ENSMUSG00000029545
metabolic.pathways,Atp6v0b,ENSMUSG00000033379
metabolic.pathways,Slc33a1,ENSMUSG00000027822
metabolic.pathways,Aco1,ENSMUSG00000028405
metabolic.pathways,Aco2,ENSMUSG00000022477
metabolic.pathways,Acox1,ENSMUSG00000020777
metabolic.pathways,Impa2,ENSMUSG00000024525
metabolic.pathways,Aspa,ENSMUSG00000020774
metabolic.pathways,Ada,ENSMUSG00000017697
metabolic.pathways,Plcz1,ENSMUSG00000030230
metabolic.pathways,Adh1,ENSMUSG00000074207
metabolic.pathways,Adh5,ENSMUSG00000028138
metabolic.pathways,Adk,ENSMUSG00000039197
metabolic.pathways,Adsl,ENSMUSG00000022407
metabolic.pathways,Adssl1,ENSMUSG00000011148
metabolic.pathways,Adss,ENSMUSG00000015961
metabolic.pathways,Agxt,ENSMUSG00000026272
metabolic.pathways,Ak1,ENSMUSG00000026817
