Pathway,Gene,EnsemblID
longevity.regulating.pathway,Adcy4,ENSMUSG00000022220
longevity.regulating.pathway,Adcy3,ENSMUSG00000020654
longevity.regulating.pathway,Prkaa1,ENSMUSG00000050697
longevity.regulating.pathway,Prkaa2,ENSMUSG00000028518
longevity.regulating.pathway,Prkab2,ENSMUSG00000038205
longevity.regulating.pathway,Prkag2,ENSMUSG00000028944
longevity.regulating.pathway,Ehmt2,ENSMUSG00000013787
longevity.regulating.pathway,Adipoq,ENSMUSG00000022878
longevity.regulating.pathway,Adcy6,ENSMUSG00000022994
longevity.regulating.pathway,Adcy7,ENSMUSG00000031659
longevity.regulating.pathway,Adcy8,ENSMUSG00000022376
longevity.regulating.pathway,Akt1,ENSMUSG00000001729
longevity.regulating.pathway,Akt2,ENSMUSG00000004056
longevity.regulating.pathway,Atg5,ENSMUSG00000038160
longevity.regulating.pathway,Atf2,ENSMUSG00000027104
longevity.regulating.pathway,Atf4,ENSMUSG00000042406
longevity.regulating.pathway,Bax,ENSMUSG00000003873
longevity.regulating.pathway,Camk4,ENSMUSG00000038128
longevity.regulating.pathway,Cat,ENSMUSG00000027187
longevity.regulating.pathway,Rb1cc1,ENSMUSG00000025907
longevity.regulating.pathway,Creb1,ENSMUSG00000025958
longevity.regulating.pathway,Creb3,ENSMUSG00000028466
longevity.regulating.pathway,Atf6b,ENSMUSG00000015461
longevity.regulating.pathway,Eif4ebp1,ENSMUSG00000031490
longevity.regulating.pathway,Sesn1,ENSMUSG00000038332
longevity.regulating.pathway,Hras,ENSMUSG00000025499
longevity.regulating.pathway,Igf1,ENSMUSG00000020053
longevity.regulating.pathway,Igf1r,ENSMUSG00000005533
longevity.regulating.pathway,Ins1,ENSMUSG00000035804
longevity.regulating.pathway,Ins2,ENSMUSG00000000215
longevity.regulating.pathway,Insr,ENSMUSG00000005534
longevity.regulating.pathway,Irs1,ENSMUSG00000055980
longevity.regulating.pathway,Irs3,ENSMUSG00000047182
longevity.regulating.pathway,Irs4,ENSMUSG00000054667
longevity.regulating.pathway,Kl,ENSMUSG00000058488
longevity.regulating.pathway,Kras,ENSMUSG00000030265
longevity.regulating.pathway,Nfkb1,ENSMUSG00000028163
longevity.regulating.pathway,Nras,ENSMUSG00000027852
longevity.regulating.pathway,Pik3ca,ENSMUSG00000027665
longevity.regulating.pathway,Pik3cd,ENSMUSG00000039936
longevity.regulating.pathway,Pik3r1,ENSMUSG00000041417
longevity.regulating.pathway,Pik3r2,ENSMUSG00000031834
longevity.regulating.pathway,Pik3r3,ENSMUSG00000028698
longevity.regulating.pathway,Prkaca,ENSMUSG00000005469
longevity.regulating.pathway,Prkacb,ENSMUSG00000005034
longevity.regulating.pathway,Pparg,ENSMUSG00000000440
longevity.regulating.pathway,Ppargc1a,ENSMUSG00000029167
longevity.regulating.pathway,Prkab1,ENSMUSG00000029513
longevity.regulating.pathway,Prkag1,ENSMUSG00000067713
longevity.regulating.pathway,Rela,ENSMUSG00000024927
longevity.regulating.pathway,Rheb,ENSMUSG00000028945
longevity.regulating.pathway,Sod2,ENSMUSG00000006818
longevity.regulating.pathway,Camkk2,ENSMUSG00000029471
longevity.regulating.pathway,Creb3l3,ENSMUSG00000035041
longevity.regulating.pathway,Stk11,ENSMUSG00000003068
longevity.regulating.pathway,Adcy2,ENSMUSG00000021536
longevity.regulating.pathway,Eif4e1b,ENSMUSG00000074895
longevity.regulating.pathway,Trp53,ENSMUSG00000059552
longevity.regulating.pathway,Tsc2,ENSMUSG00000002496
longevity.regulating.pathway,Ulk1,ENSMUSG00000029512
longevity.regulating.pathway,Creb5,ENSMUSG00000053007
longevity.regulating.pathway,Akt3,ENSMUSG00000019699
longevity.regulating.pathway,Prkag3,ENSMUSG00000006542
longevity.regulating.pathway,Creb3l1,ENSMUSG00000027230
longevity.regulating.pathway,Eif4e2,ENSMUSG00000026254
longevity.regulating.pathway,Ulk2,ENSMUSG00000004798
longevity.regulating.pathway,Pik3cg,ENSMUSG00000020573
longevity.regulating.pathway,Pik3r5,ENSMUSG00000020901
longevity.regulating.pathway,Adcy1,ENSMUSG00000020431
longevity.regulating.pathway,Atg13,ENSMUSG00000027244
longevity.regulating.pathway,Camkk1,ENSMUSG00000020785
longevity.regulating.pathway,Foxo3,ENSMUSG00000048756
longevity.regulating.pathway,Mtor,ENSMUSG00000028991
longevity.regulating.pathway,Rps6kb2,ENSMUSG00000024830
longevity.regulating.pathway,Tsc1,ENSMUSG00000026812
longevity.regulating.pathway,Akt1s1,ENSMUSG00000011096
longevity.regulating.pathway,Atg101,ENSMUSG00000037204
longevity.regulating.pathway,Adipor2,ENSMUSG00000030168
longevity.regulating.pathway,Ulk3,ENSMUSG00000032308
longevity.regulating.pathway,Rps6kb1,ENSMUSG00000020516
longevity.regulating.pathway,Appl1,ENSMUSG00000040760
longevity.regulating.pathway,Rptor,ENSMUSG00000025583
longevity.regulating.pathway,Ehmt1,ENSMUSG00000036893
longevity.regulating.pathway,Creb3l4,ENSMUSG00000027938
longevity.regulating.pathway,Sirt1,ENSMUSG00000020063
