Pathway,Gene,EnsemblID
cholinergic.synapse,RP23-359B23.7,ENSMUSG00000095845
cholinergic.synapse,Adcy4,ENSMUSG00000022220
cholinergic.synapse,Adcy3,ENSMUSG00000020654
cholinergic.synapse,Chrnb4,ENSMUSG00000035200
cholinergic.synapse,Camk2d,ENSMUSG00000053819
cholinergic.synapse,Chrna3,ENSMUSG00000032303
cholinergic.synapse,Ache,ENSMUSG00000023328
cholinergic.synapse,Chrna4,ENSMUSG00000027577
cholinergic.synapse,Chrna6,ENSMUSG00000031491
cholinergic.synapse,Chrna7,ENSMUSG00000030525
cholinergic.synapse,Chrnb2,ENSMUSG00000027950
cholinergic.synapse,Adcy6,ENSMUSG00000022994
cholinergic.synapse,Adcy7,ENSMUSG00000031659
cholinergic.synapse,Adcy8,ENSMUSG00000022376
cholinergic.synapse,Akt1,ENSMUSG00000001729
cholinergic.synapse,Akt2,ENSMUSG00000004056
cholinergic.synapse,Atf4,ENSMUSG00000042406
cholinergic.synapse,Bcl2,ENSMUSG00000057329
cholinergic.synapse,Cacna1a,ENSMUSG00000034656
cholinergic.synapse,Cacna1b,ENSMUSG00000004113
cholinergic.synapse,Cacna1c,ENSMUSG00000051331
cholinergic.synapse,Cacna1d,ENSMUSG00000015968
cholinergic.synapse,Cacna1s,ENSMUSG00000026407
cholinergic.synapse,Camk2a,ENSMUSG00000024617
cholinergic.synapse,Camk2b,ENSMUSG00000057897
cholinergic.synapse,Camk2g,ENSMUSG00000021820
cholinergic.synapse,Camk4,ENSMUSG00000038128
cholinergic.synapse,Chat,ENSMUSG00000021919
cholinergic.synapse,Chrm1,ENSMUSG00000032773
cholinergic.synapse,Chrm3,ENSMUSG00000046159
cholinergic.synapse,Creb1,ENSMUSG00000025958
cholinergic.synapse,Creb3,ENSMUSG00000028466
cholinergic.synapse,Fos,ENSMUSG00000021250
cholinergic.synapse,Fyn,ENSMUSG00000019843
cholinergic.synapse,Gna11,ENSMUSG00000034781
cholinergic.synapse,Gnai1,ENSMUSG00000057614
cholinergic.synapse,Gnai2,ENSMUSG00000032562
cholinergic.synapse,Gnai3,ENSMUSG00000000001
cholinergic.synapse,Gnao1,ENSMUSG00000031748
cholinergic.synapse,Gnaq,ENSMUSG00000024639
cholinergic.synapse,Gnb1,ENSMUSG00000029064
cholinergic.synapse,Gnb2,ENSMUSG00000029713
cholinergic.synapse,Gnb3,ENSMUSG00000023439
cholinergic.synapse,Gnb4,ENSMUSG00000027669
cholinergic.synapse,Gngt1,ENSMUSG00000029663
cholinergic.synapse,Gng10,ENSMUSG00000038607
cholinergic.synapse,Gng12,ENSMUSG00000036402
cholinergic.synapse,Gng2,ENSMUSG00000043004
cholinergic.synapse,Gng3,ENSMUSG00000071658
cholinergic.synapse,Gng4,ENSMUSG00000021303
cholinergic.synapse,Gng5,ENSMUSG00000068523
cholinergic.synapse,Gng7,ENSMUSG00000048240
cholinergic.synapse,Gng8,ENSMUSG00000063594
cholinergic.synapse,Gngt2,ENSMUSG00000038811
cholinergic.synapse,Hras,ENSMUSG00000025499
cholinergic.synapse,Itpr1,ENSMUSG00000030102
cholinergic.synapse,Itpr2,ENSMUSG00000030287
cholinergic.synapse,Itpr3,ENSMUSG00000042644
cholinergic.synapse,Jak2,ENSMUSG00000024789
cholinergic.synapse,Kcnj2,ENSMUSG00000041695
cholinergic.synapse,Kcnj3,ENSMUSG00000026824
cholinergic.synapse,Kcnj4,ENSMUSG00000044216
cholinergic.synapse,Kcnj6,ENSMUSG00000043301
cholinergic.synapse,Kcnq1,ENSMUSG00000009545
cholinergic.synapse,Kcnq2,ENSMUSG00000016346
cholinergic.synapse,Kras,ENSMUSG00000030265
cholinergic.synapse,Nras,ENSMUSG00000027852
cholinergic.synapse,Pik3ca,ENSMUSG00000027665
cholinergic.synapse,Pik3cd,ENSMUSG00000039936
cholinergic.synapse,Pik3r1,ENSMUSG00000041417
cholinergic.synapse,Pik3r2,ENSMUSG00000031834
cholinergic.synapse,Pik3r3,ENSMUSG00000028698
cholinergic.synapse,Prkaca,ENSMUSG00000005469
cholinergic.synapse,Prkacb,ENSMUSG00000005034
cholinergic.synapse,Prkca,ENSMUSG00000050965
cholinergic.synapse,Prkcb,ENSMUSG00000052889
cholinergic.synapse,Prkcg,ENSMUSG00000078816
cholinergic.synapse,Plcb1,ENSMUSG00000051177
cholinergic.synapse,Plcb2,ENSMUSG00000040061
cholinergic.synapse,Plcb3,ENSMUSG00000024960
cholinergic.synapse,Plcb4,ENSMUSG00000039943
cholinergic.synapse,Slc18a3,ENSMUSG00000100241
cholinergic.synapse,Creb3l3,ENSMUSG00000035041
cholinergic.synapse,Adcy2,ENSMUSG00000021536
cholinergic.synapse,Kcnj14,ENSMUSG00000058743
cholinergic.synapse,Chrm5,ENSMUSG00000074939
cholinergic.synapse,Kcnq5,ENSMUSG00000028033
cholinergic.synapse,Creb5,ENSMUSG00000053007
cholinergic.synapse,Akt3,ENSMUSG00000019699
cholinergic.synapse,Chrm2,ENSMUSG00000045613
cholinergic.synapse,Map2k1,ENSMUSG00000004936
cholinergic.synapse,Mapk1,ENSMUSG00000063358
cholinergic.synapse,Mapk3,ENSMUSG00000063065
cholinergic.synapse,Creb3l1,ENSMUSG00000027230
cholinergic.synapse,Pik3cg,ENSMUSG00000020573
cholinergic.synapse,Pik3r5,ENSMUSG00000020901
cholinergic.synapse,Adcy1,ENSMUSG00000020431
cholinergic.synapse,Cacna1f,ENSMUSG00000031142
cholinergic.synapse,Kcnq4,ENSMUSG00000028631
cholinergic.synapse,Slc5a7,ENSMUSG00000023945
cholinergic.synapse,Gng13,ENSMUSG00000025739
cholinergic.synapse,Gng11,ENSMUSG00000032766
cholinergic.synapse,Creb3l4,ENSMUSG00000027938
