Pathway,Gene,EnsemblID
carbon.metabolism,H6pd,ENSMUSG00000028980
carbon.metabolism,Psph,ENSMUSG00000029446
carbon.metabolism,Gck,ENSMUSG00000041798
carbon.metabolism,Gldc,ENSMUSG00000024827
carbon.metabolism,Aldh6a1,ENSMUSG00000021238
carbon.metabolism,Me2,ENSMUSG00000024556
carbon.metabolism,Psat1,ENSMUSG00000024640
carbon.metabolism,Shmt2,ENSMUSG00000025403
carbon.metabolism,Gpt2,ENSMUSG00000031700
carbon.metabolism,Me3,ENSMUSG00000030621
carbon.metabolism,Pgd,ENSMUSG00000028961
carbon.metabolism,Acat1,ENSMUSG00000032047
carbon.metabolism,Acat2,ENSMUSG00000023832
carbon.metabolism,Prps2,ENSMUSG00000025742
carbon.metabolism,Pcca,ENSMUSG00000041650
carbon.metabolism,Acadm,ENSMUSG00000062908
carbon.metabolism,Acads,ENSMUSG00000029545
carbon.metabolism,Aco1,ENSMUSG00000028405
carbon.metabolism,Aco2,ENSMUSG00000022477
carbon.metabolism,Adh5,ENSMUSG00000028138
carbon.metabolism,Agxt,ENSMUSG00000026272
carbon.metabolism,Aldoa,ENSMUSG00000030695
carbon.metabolism,Aldoc,ENSMUSG00000017390
carbon.metabolism,Cat,ENSMUSG00000027187
carbon.metabolism,Cs,ENSMUSG00000005683
carbon.metabolism,Dld,ENSMUSG00000020664
carbon.metabolism,Eno1,ENSMUSG00000063524
carbon.metabolism,Eno2,ENSMUSG00000004267
carbon.metabolism,Eno3,ENSMUSG00000060600
carbon.metabolism,Esd,ENSMUSG00000021996
carbon.metabolism,Fbp2,ENSMUSG00000021456
carbon.metabolism,Fbp1,ENSMUSG00000069805
carbon.metabolism,G6pdx,ENSMUSG00000031400
carbon.metabolism,Gapdh,ENSMUSG00000057666
carbon.metabolism,Glud1,ENSMUSG00000021794
carbon.metabolism,Got1,ENSMUSG00000025190
carbon.metabolism,Got2,ENSMUSG00000031672
carbon.metabolism,Gpi1,ENSMUSG00000036427
carbon.metabolism,Hao1,ENSMUSG00000027261
carbon.metabolism,Hk1,ENSMUSG00000037012
carbon.metabolism,Hk2,ENSMUSG00000000628
carbon.metabolism,Idh1,ENSMUSG00000025950
carbon.metabolism,Idh3g,ENSMUSG00000002010
carbon.metabolism,Idh3b,ENSMUSG00000027406
carbon.metabolism,Me1,ENSMUSG00000032418
carbon.metabolism,Mdh2,ENSMUSG00000019179
carbon.metabolism,Mdh1,ENSMUSG00000020321
carbon.metabolism,Mthfr,ENSMUSG00000029009
carbon.metabolism,Mut,ENSMUSG00000023921
carbon.metabolism,Ogdh,ENSMUSG00000020456
carbon.metabolism,Pcx,ENSMUSG00000024892
carbon.metabolism,Pdha1,ENSMUSG00000031299
carbon.metabolism,Pdha2,ENSMUSG00000047674
carbon.metabolism,Pfkl,ENSMUSG00000020277
carbon.metabolism,Pfkm,ENSMUSG00000033065
carbon.metabolism,Pgam1,ENSMUSG00000011752
carbon.metabolism,Pgk1,ENSMUSG00000062070
carbon.metabolism,Pgk2,ENSMUSG00000031233
carbon.metabolism,Pkm,ENSMUSG00000032294
carbon.metabolism,Pklr,ENSMUSG00000041237
carbon.metabolism,Prps1,ENSMUSG00000031432
carbon.metabolism,Rgn,ENSMUSG00000023070
carbon.metabolism,Rpia,ENSMUSG00000053604
carbon.metabolism,Sucla2,ENSMUSG00000022110
carbon.metabolism,Suclg2,ENSMUSG00000061838
carbon.metabolism,Hk3,ENSMUSG00000025877
carbon.metabolism,Taldo1,ENSMUSG00000025503
carbon.metabolism,Hkdc1,ENSMUSG00000020080
carbon.metabolism,Tkt,ENSMUSG00000021957
carbon.metabolism,Tpi1,ENSMUSG00000023456
carbon.metabolism,Tkfc,ENSMUSG00000034371
carbon.metabolism,Hibch,ENSMUSG00000041426
carbon.metabolism,Cps1,ENSMUSG00000025991
carbon.metabolism,Aldob,ENSMUSG00000028307
carbon.metabolism,Sds,ENSMUSG00000029597
carbon.metabolism,Dlat,ENSMUSG00000000168
