Pathway,Gene,EnsemblID
fatty.acid.biosynthesis,Acacb,ENSMUSG00000042010
fatty.acid.biosynthesis,Acaca,ENSMUSG00000020532
fatty.acid.biosynthesis,Acsl1,ENSMUSG00000018796
fatty.acid.biosynthesis,Fasn,ENSMUSG00000025153
fatty.acid.biosynthesis,Acsl6,ENSMUSG00000020333
fatty.acid.biosynthesis,Mcat,ENSMUSG00000048755
fatty.acid.biosynthesis,Acsbg2,ENSMUSG00000024207
fatty.acid.biosynthesis,Acsl5,ENSMUSG00000024981
fatty.acid.biosynthesis,Acsl4,ENSMUSG00000031278
fatty.acid.biosynthesis,Oxsm,ENSMUSG00000021786
fatty.acid.biosynthesis,Acsl3,ENSMUSG00000032883
fatty.acid.biosynthesis,RP23-124G7.3,ENSMUSG00000024209
fatty.acid.biosynthesis,Acsbg1,ENSMUSG00000032281
fatty.acid.biosynthesis,Olah,ENSMUSG00000026645
