Pathway,Gene,EnsemblID
oxytocin.signaling.pathway,Adcy4,ENSMUSG00000022220
oxytocin.signaling.pathway,Adcy3,ENSMUSG00000020654
oxytocin.signaling.pathway,Prkaa1,ENSMUSG00000050697
oxytocin.signaling.pathway,Mylk,ENSMUSG00000022836
oxytocin.signaling.pathway,Camk2d,ENSMUSG00000053819
oxytocin.signaling.pathway,Prkaa2,ENSMUSG00000028518
oxytocin.signaling.pathway,Prkab2,ENSMUSG00000038205
oxytocin.signaling.pathway,Prkag2,ENSMUSG00000028944
oxytocin.signaling.pathway,Raf1,ENSMUSG00000000441
oxytocin.signaling.pathway,Actb,ENSMUSG00000029580
oxytocin.signaling.pathway,Actg1,ENSMUSG00000062825
oxytocin.signaling.pathway,Adcy6,ENSMUSG00000022994
oxytocin.signaling.pathway,Adcy7,ENSMUSG00000031659
oxytocin.signaling.pathway,Adcy8,ENSMUSG00000022376
oxytocin.signaling.pathway,Rhoa,ENSMUSG00000007815
oxytocin.signaling.pathway,Cacna1c,ENSMUSG00000051331
oxytocin.signaling.pathway,Cacna1d,ENSMUSG00000015968
oxytocin.signaling.pathway,Cacna1s,ENSMUSG00000026407
oxytocin.signaling.pathway,Cacna2d1,ENSMUSG00000040118
oxytocin.signaling.pathway,Cacna2d3,ENSMUSG00000021991
oxytocin.signaling.pathway,Cacnb1,ENSMUSG00000020882
oxytocin.signaling.pathway,Cacnb2,ENSMUSG00000057914
oxytocin.signaling.pathway,Cacnb3,ENSMUSG00000003352
oxytocin.signaling.pathway,Cacnb4,ENSMUSG00000017412
oxytocin.signaling.pathway,Cacng1,ENSMUSG00000020722
oxytocin.signaling.pathway,Calm1,ENSMUSG00000001175
oxytocin.signaling.pathway,Calm2,ENSMUSG00000036438
oxytocin.signaling.pathway,Calm3,ENSMUSG00000019370
oxytocin.signaling.pathway,Camk2a,ENSMUSG00000024617
oxytocin.signaling.pathway,Camk2b,ENSMUSG00000057897
oxytocin.signaling.pathway,Camk2g,ENSMUSG00000021820
oxytocin.signaling.pathway,Camk4,ENSMUSG00000038128
oxytocin.signaling.pathway,Ccnd1,ENSMUSG00000070348
oxytocin.signaling.pathway,Cd38,ENSMUSG00000029084
oxytocin.signaling.pathway,Cdkn1a,ENSMUSG00000023067
oxytocin.signaling.pathway,Eef2,ENSMUSG00000034994
