Pathway,Gene,EnsemblID
salmonella.infection,Pkn2,ENSMUSG00000004591
salmonella.infection,Dync2h1,ENSMUSG00000047193
salmonella.infection,Actb,ENSMUSG00000029580
salmonella.infection,Actg1,ENSMUSG00000062825
salmonella.infection,Arpc1b,ENSMUSG00000029622
salmonella.infection,Casp1,ENSMUSG00000025888
salmonella.infection,Cd14,ENSMUSG00000051439
salmonella.infection,Cdc42,ENSMUSG00000006699
salmonella.infection,Dync1h1,ENSMUSG00000018707
salmonella.infection,Dync1i1,ENSMUSG00000029757
salmonella.infection,Dync1i2,ENSMUSG00000027012
salmonella.infection,Fos,ENSMUSG00000021250
salmonella.infection,Cxcl1,ENSMUSG00000029380
salmonella.infection,Ifng,ENSMUSG00000055170
salmonella.infection,Ifngr1,ENSMUSG00000020009
salmonella.infection,Il18,ENSMUSG00000039217
salmonella.infection,Il1a,ENSMUSG00000027399
salmonella.infection,Il1b,ENSMUSG00000027398
salmonella.infection,Il6,ENSMUSG00000025746
salmonella.infection,Jun,ENSMUSG00000052684
salmonella.infection,Klc1,ENSMUSG00000021288
salmonella.infection,Klc2,ENSMUSG00000024862
salmonella.infection,Lbp,ENSMUSG00000016024
salmonella.infection,Myd88,ENSMUSG00000032508
salmonella.infection,Nfkb1,ENSMUSG00000028163
salmonella.infection,Nos2,ENSMUSG00000020826
salmonella.infection,Pfn1,ENSMUSG00000018293
salmonella.infection,Pfn2,ENSMUSG00000027805
salmonella.infection,Mapk11,ENSMUSG00000053137
salmonella.infection,Flna,ENSMUSG00000031328
salmonella.infection,Rab7,ENSMUSG00000079477
salmonella.infection,Rac1,ENSMUSG00000001847
salmonella.infection,Rela,ENSMUSG00000024927
salmonella.infection,Rock1,ENSMUSG00000024290
salmonella.infection,Rock2,ENSMUSG00000020580
salmonella.infection,Ccl3,ENSMUSG00000000982
salmonella.infection,Ccl4,ENSMUSG00000018930
salmonella.infection,Cxcl2,ENSMUSG00000058427
salmonella.infection,Tjp1,ENSMUSG00000030516
salmonella.infection,Tlr4,ENSMUSG00000039005
salmonella.infection,Was,ENSMUSG00000031165
salmonella.infection,Rab7b,ENSMUSG00000052688
salmonella.infection,Klc3,ENSMUSG00000040714
salmonella.infection,Dync1li2,ENSMUSG00000035770
salmonella.infection,Wasf2,ENSMUSG00000028868
salmonella.infection,Pkn3,ENSMUSG00000026785
salmonella.infection,Mapk1,ENSMUSG00000063358
salmonella.infection,Mapk10,ENSMUSG00000046709
salmonella.infection,Mapk13,ENSMUSG00000004864
salmonella.infection,Mapk14,ENSMUSG00000053436
salmonella.infection,Mapk3,ENSMUSG00000063065
salmonella.infection,Mapk8,ENSMUSG00000021936
salmonella.infection,Mapk9,ENSMUSG00000020366
salmonella.infection,Nlrc4,ENSMUSG00000039193
salmonella.infection,Rilp,ENSMUSG00000038195
salmonella.infection,Flnb,ENSMUSG00000025278
salmonella.infection,Mapk12,ENSMUSG00000022610
salmonella.infection,Pkn1,ENSMUSG00000057672
salmonella.infection,Cxcl3,ENSMUSG00000029379
salmonella.infection,Pfn4,ENSMUSG00000020639
salmonella.infection,Tlr5,ENSMUSG00000079164
salmonella.infection,Rhog,ENSMUSG00000073982
salmonella.infection,Arpc3,ENSMUSG00000029465
salmonella.infection,Arpc1a,ENSMUSG00000029621
salmonella.infection,Arpc5,ENSMUSG00000008475
salmonella.infection,Arpc4,ENSMUSG00000079426
salmonella.infection,Flnc,ENSMUSG00000068699
salmonella.infection,Plekhm2,ENSMUSG00000028917
salmonella.infection,Wasl,ENSMUSG00000029684
salmonella.infection,Arpc5l,ENSMUSG00000026755
salmonella.infection,Klc4,ENSMUSG00000003546
salmonella.infection,Arpc2,ENSMUSG00000006304
salmonella.infection,Wasf1,ENSMUSG00000019831
