Pathway,Gene,EnsemblID
porphyrin.and.chlorophyll.metabolism,Ugt2b38,ENSMUSG00000061906
porphyrin.and.chlorophyll.metabolism,Ugt2b34,ENSMUSG00000029260
porphyrin.and.chlorophyll.metabolism,Eprs,ENSMUSG00000026615
porphyrin.and.chlorophyll.metabolism,Blvra,ENSMUSG00000001999
porphyrin.and.chlorophyll.metabolism,Gusb,ENSMUSG00000025534
porphyrin.and.chlorophyll.metabolism,Ugt2b37,ENSMUSG00000057425
porphyrin.and.chlorophyll.metabolism,Alas1,ENSMUSG00000032786
porphyrin.and.chlorophyll.metabolism,Alas2,ENSMUSG00000025270
porphyrin.and.chlorophyll.metabolism,Cp,ENSMUSG00000003617
porphyrin.and.chlorophyll.metabolism,Cpox,ENSMUSG00000022742
porphyrin.and.chlorophyll.metabolism,Fech,ENSMUSG00000024588
porphyrin.and.chlorophyll.metabolism,Fxn,ENSMUSG00000059363
porphyrin.and.chlorophyll.metabolism,Hccs,ENSMUSG00000031352
porphyrin.and.chlorophyll.metabolism,Heph,ENSMUSG00000031209
porphyrin.and.chlorophyll.metabolism,Hmbs,ENSMUSG00000032126
porphyrin.and.chlorophyll.metabolism,Hmox1,ENSMUSG00000005413
porphyrin.and.chlorophyll.metabolism,Hmox2,ENSMUSG00000004070
porphyrin.and.chlorophyll.metabolism,Alad,ENSMUSG00000028393
porphyrin.and.chlorophyll.metabolism,Ppox,ENSMUSG00000062729
porphyrin.and.chlorophyll.metabolism,Ugt2b5,ENSMUSG00000054630
porphyrin.and.chlorophyll.metabolism,Urod,ENSMUSG00000028684
porphyrin.and.chlorophyll.metabolism,Uros,ENSMUSG00000030979
porphyrin.and.chlorophyll.metabolism,Cox15,ENSMUSG00000040018
porphyrin.and.chlorophyll.metabolism,Ugt2b36,ENSMUSG00000070704
porphyrin.and.chlorophyll.metabolism,Blvrb,ENSMUSG00000040466
porphyrin.and.chlorophyll.metabolism,Ugt2b35,ENSMUSG00000035811
porphyrin.and.chlorophyll.metabolism,Ugt1a7c,ENSMUSG00000090124
porphyrin.and.chlorophyll.metabolism,Ugt1a6b,ENSMUSG00000090145
porphyrin.and.chlorophyll.metabolism,Ugt2a2,ENSMUSG00000029268
porphyrin.and.chlorophyll.metabolism,Ears2,ENSMUSG00000030871
porphyrin.and.chlorophyll.metabolism,Cox10,ENSMUSG00000042148
porphyrin.and.chlorophyll.metabolism,Ugt2b1,ENSMUSG00000035836
porphyrin.and.chlorophyll.metabolism,Ugt2a3,ENSMUSG00000035780
porphyrin.and.chlorophyll.metabolism,Mmab,ENSMUSG00000029575
porphyrin.and.chlorophyll.metabolism,Ugt2a1,ENSMUSG00000106677
