Pathway,Gene,EnsemblID
autoimmune.thyroid.disease,RP23-108F2.19,ENSMUSG00000079492
autoimmune.thyroid.disease,H2-Q6,ENSMUSG00000073409
autoimmune.thyroid.disease,H2-M10.3,ENSMUSG00000058124
autoimmune.thyroid.disease,Ctla4,ENSMUSG00000026011
autoimmune.thyroid.disease,Cd28,ENSMUSG00000026012
autoimmune.thyroid.disease,Cd80,ENSMUSG00000075122
autoimmune.thyroid.disease,Cd86,ENSMUSG00000022901
autoimmune.thyroid.disease,Cga,ENSMUSG00000028298
autoimmune.thyroid.disease,Fas,ENSMUSG00000024778
autoimmune.thyroid.disease,Fasl,ENSMUSG00000000817
autoimmune.thyroid.disease,Gzmb,ENSMUSG00000015437
autoimmune.thyroid.disease,H2-Aa,ENSMUSG00000036594
autoimmune.thyroid.disease,H2-Ab1,ENSMUSG00000073421
autoimmune.thyroid.disease,H2-Bl,ENSMUSG00000073406
autoimmune.thyroid.disease,H2-D1,ENSMUSG00000073411
autoimmune.thyroid.disease,H2-K1,ENSMUSG00000061232
autoimmune.thyroid.disease,H2-M10.1,ENSMUSG00000024448
autoimmune.thyroid.disease,H2-M2,ENSMUSG00000016283
autoimmune.thyroid.disease,H2-M3,ENSMUSG00000016206
autoimmune.thyroid.disease,H2-M9,ENSMUSG00000067201
autoimmune.thyroid.disease,H2-DMa,ENSMUSG00000037649
autoimmune.thyroid.disease,H2-DMb1,ENSMUSG00000079547
autoimmune.thyroid.disease,H2-Oa,ENSMUSG00000024334
autoimmune.thyroid.disease,H2-Ob,ENSMUSG00000041538
autoimmune.thyroid.disease,H2-Q1,ENSMUSG00000079507
autoimmune.thyroid.disease,H2-Q10,ENSMUSG00000067235
autoimmune.thyroid.disease,H2-Q2,ENSMUSG00000091705
autoimmune.thyroid.disease,H2-Q4,ENSMUSG00000035929
autoimmune.thyroid.disease,H2-Q7,ENSMUSG00000060550
autoimmune.thyroid.disease,H2-T10,ENSMUSG00000079491
autoimmune.thyroid.disease,H2-T22,ENSMUSG00000056116
autoimmune.thyroid.disease,H2-T23,ENSMUSG00000067212
autoimmune.thyroid.disease,H2-T24,ENSMUSG00000053835
autoimmune.thyroid.disease,H2-T3,ENSMUSG00000054128
autoimmune.thyroid.disease,Ifna1,ENSMUSG00000095498
autoimmune.thyroid.disease,Ifna11,ENSMUSG00000100549
autoimmune.thyroid.disease,Ifna4,ENSMUSG00000070904
autoimmune.thyroid.disease,Ifna5,ENSMUSG00000096682
autoimmune.thyroid.disease,Ifna6,ENSMUSG00000101252
autoimmune.thyroid.disease,Ifna7,ENSMUSG00000100713
autoimmune.thyroid.disease,Ifna9,ENSMUSG00000095270
autoimmune.thyroid.disease,Il10,ENSMUSG00000016529
autoimmune.thyroid.disease,Il2,ENSMUSG00000027720
autoimmune.thyroid.disease,Il4,ENSMUSG00000000869
autoimmune.thyroid.disease,Il5,ENSMUSG00000036117
autoimmune.thyroid.disease,Prf1,ENSMUSG00000037202
autoimmune.thyroid.disease,Tg,ENSMUSG00000053469
autoimmune.thyroid.disease,Cd40,ENSMUSG00000017652
autoimmune.thyroid.disease,Cd40lg,ENSMUSG00000031132
autoimmune.thyroid.disease,Tpo,ENSMUSG00000020673
autoimmune.thyroid.disease,Tshb,ENSMUSG00000027857
autoimmune.thyroid.disease,Tshr,ENSMUSG00000020963
autoimmune.thyroid.disease,H2-M10.4,ENSMUSG00000048231
autoimmune.thyroid.disease,H2-M11,ENSMUSG00000037537
autoimmune.thyroid.disease,H2-M1,ENSMUSG00000037334
autoimmune.thyroid.disease,H2-M10.5,ENSMUSG00000037246
autoimmune.thyroid.disease,Ifna13,ENSMUSG00000063376
autoimmune.thyroid.disease,H2-M5,ENSMUSG00000024459
autoimmune.thyroid.disease,Ifna15,ENSMUSG00000096011
autoimmune.thyroid.disease,Ifna12,ENSMUSG00000073811
autoimmune.thyroid.disease,H2-M10.2,ENSMUSG00000023083
autoimmune.thyroid.disease,H2-M10.6,ENSMUSG00000037130
autoimmune.thyroid.disease,Ifna14,ENSMUSG00000095896
autoimmune.thyroid.disease,H2-T9,ENSMUSG00000092243
autoimmune.thyroid.disease,RP23-108F2.16,ENSMUSG00000073403
