Pathway,Gene,EnsemblID
age.rage.signaling.pathway.in.diabetic.complications,Ager,ENSMUSG00000015452
age.rage.signaling.pathway.in.diabetic.complications,Agtr1a,ENSMUSG00000049115
age.rage.signaling.pathway.in.diabetic.complications,Agtr1b,ENSMUSG00000054988
age.rage.signaling.pathway.in.diabetic.complications,Akt1,ENSMUSG00000001729
age.rage.signaling.pathway.in.diabetic.complications,Akt2,ENSMUSG00000004056
age.rage.signaling.pathway.in.diabetic.complications,Bax,ENSMUSG00000003873
age.rage.signaling.pathway.in.diabetic.complications,Bcl2,ENSMUSG00000057329
age.rage.signaling.pathway.in.diabetic.complications,Ccnd1,ENSMUSG00000070348
age.rage.signaling.pathway.in.diabetic.complications,Cdc42,ENSMUSG00000006699
age.rage.signaling.pathway.in.diabetic.complications,Cdkn1b,ENSMUSG00000003031
age.rage.signaling.pathway.in.diabetic.complications,Col3a1,ENSMUSG00000026043
age.rage.signaling.pathway.in.diabetic.complications,Col4a1,ENSMUSG00000031502
age.rage.signaling.pathway.in.diabetic.complications,Col4a2,ENSMUSG00000031503
age.rage.signaling.pathway.in.diabetic.complications,Col4a3,ENSMUSG00000079465
age.rage.signaling.pathway.in.diabetic.complications,Col4a4,ENSMUSG00000067158
age.rage.signaling.pathway.in.diabetic.complications,Col4a5,ENSMUSG00000031274
age.rage.signaling.pathway.in.diabetic.complications,Col1a2,ENSMUSG00000029661
age.rage.signaling.pathway.in.diabetic.complications,Cybb,ENSMUSG00000015340
age.rage.signaling.pathway.in.diabetic.complications,Diaph1,ENSMUSG00000024456
age.rage.signaling.pathway.in.diabetic.complications,Edn1,ENSMUSG00000021367
age.rage.signaling.pathway.in.diabetic.complications,F3,ENSMUSG00000028128
age.rage.signaling.pathway.in.diabetic.complications,Figf,ENSMUSG00000031380
age.rage.signaling.pathway.in.diabetic.complications,Fn1,ENSMUSG00000026193
age.rage.signaling.pathway.in.diabetic.complications,Hras,ENSMUSG00000025499
age.rage.signaling.pathway.in.diabetic.complications,Icam1,ENSMUSG00000037405
age.rage.signaling.pathway.in.diabetic.complications,Il1a,ENSMUSG00000027399
age.rage.signaling.pathway.in.diabetic.complications,Il1b,ENSMUSG00000027398
age.rage.signaling.pathway.in.diabetic.complications,Il6,ENSMUSG00000025746
age.rage.signaling.pathway.in.diabetic.complications,Jak2,ENSMUSG00000024789
age.rage.signaling.pathway.in.diabetic.complications,Jun,ENSMUSG00000052684
age.rage.signaling.pathway.in.diabetic.complications,Kras,ENSMUSG00000030265
age.rage.signaling.pathway.in.diabetic.complications,Smad3,ENSMUSG00000032402
