Pathway,Gene,EnsemblID
2.oxocarboxylic.acid.metabolism,Gpt2,ENSMUSG00000031700
2.oxocarboxylic.acid.metabolism,Acy1,ENSMUSG00000023262
2.oxocarboxylic.acid.metabolism,Aco1,ENSMUSG00000028405
2.oxocarboxylic.acid.metabolism,Aco2,ENSMUSG00000022477
2.oxocarboxylic.acid.metabolism,Bcat1,ENSMUSG00000030268
2.oxocarboxylic.acid.metabolism,Bcat2,ENSMUSG00000030826
2.oxocarboxylic.acid.metabolism,Cs,ENSMUSG00000005683
2.oxocarboxylic.acid.metabolism,Got1,ENSMUSG00000025190
2.oxocarboxylic.acid.metabolism,Got2,ENSMUSG00000031672
2.oxocarboxylic.acid.metabolism,Idh1,ENSMUSG00000025950
2.oxocarboxylic.acid.metabolism,Idh3g,ENSMUSG00000002010
2.oxocarboxylic.acid.metabolism,Idh3b,ENSMUSG00000027406
2.oxocarboxylic.acid.metabolism,Nags,ENSMUSG00000048217
2.oxocarboxylic.acid.metabolism,Aadat,ENSMUSG00000057228
2.oxocarboxylic.acid.metabolism,AC116734.1,ENSMUSG00000084234
2.oxocarboxylic.acid.metabolism,Idh2,ENSMUSG00000030541
2.oxocarboxylic.acid.metabolism,Idh3a,ENSMUSG00000032279
2.oxocarboxylic.acid.metabolism,Csl,ENSMUSG00000046934
2.oxocarboxylic.acid.metabolism,Gpt,ENSMUSG00000022546
