Pathway,Gene,EnsemblID
endometrial.cancer,Braf,ENSMUSG00000002413
endometrial.cancer,Raf1,ENSMUSG00000000441
endometrial.cancer,Akt1,ENSMUSG00000001729
endometrial.cancer,Akt2,ENSMUSG00000004056
endometrial.cancer,Apc,ENSMUSG00000005871
endometrial.cancer,Araf,ENSMUSG00000001127
endometrial.cancer,Axin1,ENSMUSG00000024182
endometrial.cancer,Axin2,ENSMUSG00000000142
endometrial.cancer,Bad,ENSMUSG00000024959
endometrial.cancer,Casp9,ENSMUSG00000028914
endometrial.cancer,Ctnna1,ENSMUSG00000037815
endometrial.cancer,Ctnna2,ENSMUSG00000063063
endometrial.cancer,Ctnnb1,ENSMUSG00000006932
endometrial.cancer,Ccnd1,ENSMUSG00000070348
endometrial.cancer,Cdh1,ENSMUSG00000000303
endometrial.cancer,Egf,ENSMUSG00000028017
endometrial.cancer,Egfr,ENSMUSG00000020122
endometrial.cancer,Elk1,ENSMUSG00000009406
endometrial.cancer,Erbb2,ENSMUSG00000062312
endometrial.cancer,Grb2,ENSMUSG00000059923
endometrial.cancer,Hras,ENSMUSG00000025499
endometrial.cancer,Ilk,ENSMUSG00000030890
endometrial.cancer,Kras,ENSMUSG00000030265
endometrial.cancer,Lef1,ENSMUSG00000027985
endometrial.cancer,Mlh1,ENSMUSG00000032498
endometrial.cancer,Myc,ENSMUSG00000022346
endometrial.cancer,Nras,ENSMUSG00000027852
endometrial.cancer,Pdpk1,ENSMUSG00000024122
endometrial.cancer,Pik3ca,ENSMUSG00000027665
endometrial.cancer,Pik3cd,ENSMUSG00000039936
endometrial.cancer,Pik3r1,ENSMUSG00000041417
endometrial.cancer,Pik3r2,ENSMUSG00000031834
endometrial.cancer,Pik3r3,ENSMUSG00000028698
endometrial.cancer,Pten,ENSMUSG00000013663
endometrial.cancer,Sos1,ENSMUSG00000024241
endometrial.cancer,Sos2,ENSMUSG00000034801
endometrial.cancer,Tcf7,ENSMUSG00000000782
endometrial.cancer,Tcf7l1,ENSMUSG00000055799
endometrial.cancer,Tcf7l2,ENSMUSG00000024985
endometrial.cancer,Ctnna3,ENSMUSG00000060843
endometrial.cancer,Trp53,ENSMUSG00000059552
endometrial.cancer,Akt3,ENSMUSG00000019699
endometrial.cancer,Apc2,ENSMUSG00000020135
endometrial.cancer,Map2k1,ENSMUSG00000004936
endometrial.cancer,Map2k2,ENSMUSG00000035027
endometrial.cancer,Mapk1,ENSMUSG00000063358
endometrial.cancer,Mapk3,ENSMUSG00000063065
endometrial.cancer,Pik3cg,ENSMUSG00000020573
endometrial.cancer,Pik3r5,ENSMUSG00000020901
endometrial.cancer,Foxo3,ENSMUSG00000048756
endometrial.cancer,Gsk3b,ENSMUSG00000022812
