Pathway,Gene,EnsemblID
glycosaminoglycan.degradation,Hyal3,ENSMUSG00000036091
glycosaminoglycan.degradation,Gusb,ENSMUSG00000025534
glycosaminoglycan.degradation,arsb,ENSMUSG00000042082
glycosaminoglycan.degradation,Glb1,ENSMUSG00000045594
glycosaminoglycan.degradation,Hexa,ENSMUSG00000025232
glycosaminoglycan.degradation,hexb,ENSMUSG00000021665
glycosaminoglycan.degradation,Hpse,ENSMUSG00000035273
glycosaminoglycan.degradation,Hyal2,ENSMUSG00000010047
glycosaminoglycan.degradation,Ids,ENSMUSG00000035847
glycosaminoglycan.degradation,Idua,ENSMUSG00000033540
glycosaminoglycan.degradation,Spam1,ENSMUSG00000029682
glycosaminoglycan.degradation,Sgsh,ENSMUSG00000005043
glycosaminoglycan.degradation,Naglu,ENSMUSG00000001751
glycosaminoglycan.degradation,Galns,ENSMUSG00000015027
glycosaminoglycan.degradation,Hgsnat,ENSMUSG00000037260
glycosaminoglycan.degradation,Hpse2,ENSMUSG00000074852
glycosaminoglycan.degradation,Hyal6,ENSMUSG00000029679
glycosaminoglycan.degradation,Hyal5,ENSMUSG00000029678
glycosaminoglycan.degradation,Gns,ENSMUSG00000034707
