Pathway,Gene,EnsemblID
notch.signaling.pathway,Maml1,ENSMUSG00000050567
notch.signaling.pathway,Adam17,ENSMUSG00000052593
notch.signaling.pathway,Crebbp,ENSMUSG00000022521
notch.signaling.pathway,Ctbp1,ENSMUSG00000037373
notch.signaling.pathway,Ctbp2,ENSMUSG00000030970
notch.signaling.pathway,Dll1,ENSMUSG00000014773
notch.signaling.pathway,Dll3,ENSMUSG00000003436
notch.signaling.pathway,Dvl1,ENSMUSG00000029071
notch.signaling.pathway,Dvl2,ENSMUSG00000020888
notch.signaling.pathway,Dvl3,ENSMUSG00000003233
notch.signaling.pathway,Dtx1,ENSMUSG00000029603
notch.signaling.pathway,Kat2a,ENSMUSG00000020918
notch.signaling.pathway,Hdac2,ENSMUSG00000019777
notch.signaling.pathway,Hes1,ENSMUSG00000022528
notch.signaling.pathway,Hes5,ENSMUSG00000048001
notch.signaling.pathway,Jag1,ENSMUSG00000027276
notch.signaling.pathway,Jag2,ENSMUSG00000002799
notch.signaling.pathway,Lfng,ENSMUSG00000029570
notch.signaling.pathway,Mfng,ENSMUSG00000018169
notch.signaling.pathway,Notch1,ENSMUSG00000026923
notch.signaling.pathway,Notch2,ENSMUSG00000027878
notch.signaling.pathway,Notch3,ENSMUSG00000038146
notch.signaling.pathway,Notch4,ENSMUSG00000015468
notch.signaling.pathway,Numb,ENSMUSG00000021224
notch.signaling.pathway,Numbl,ENSMUSG00000063160
notch.signaling.pathway,Kat2b,ENSMUSG00000000708
notch.signaling.pathway,Psen1,ENSMUSG00000019969
notch.signaling.pathway,Psen2,ENSMUSG00000010609
notch.signaling.pathway,Ptcra,ENSMUSG00000036858
notch.signaling.pathway,Rbpj,ENSMUSG00000039191
notch.signaling.pathway,Rbpjl,ENSMUSG00000017007
notch.signaling.pathway,Rfng,ENSMUSG00000025158
notch.signaling.pathway,Ncor2,ENSMUSG00000029478
notch.signaling.pathway,Dtx4,ENSMUSG00000039982
notch.signaling.pathway,Aph1b,ENSMUSG00000032375
notch.signaling.pathway,Dtx3l,ENSMUSG00000049502
notch.signaling.pathway,Aph1a,ENSMUSG00000015750
notch.signaling.pathway,Maml2,ENSMUSG00000031925
notch.signaling.pathway,Ep300,ENSMUSG00000055024
notch.signaling.pathway,Maml3,ENSMUSG00000061143
notch.signaling.pathway,Hdac1,ENSMUSG00000028800
notch.signaling.pathway,Dll4,ENSMUSG00000027314
notch.signaling.pathway,Ncstn,ENSMUSG00000003458
notch.signaling.pathway,Psenen,ENSMUSG00000036835
notch.signaling.pathway,Snw1,ENSMUSG00000021039
notch.signaling.pathway,Aph1c,ENSMUSG00000053040
notch.signaling.pathway,Dtx2,ENSMUSG00000004947
notch.signaling.pathway,Dtx3,ENSMUSG00000040415
