Pathway,Gene,EnsemblID
fatty.acid.metabolism,Tecr,ENSMUSG00000031708
fatty.acid.metabolism,Acaca,ENSMUSG00000020532
fatty.acid.metabolism,Acat1,ENSMUSG00000032047
fatty.acid.metabolism,Acat2,ENSMUSG00000023832
fatty.acid.metabolism,Pecr,ENSMUSG00000026189
fatty.acid.metabolism,Acadl,ENSMUSG00000026003
fatty.acid.metabolism,Acadm,ENSMUSG00000062908
fatty.acid.metabolism,Acadvl,ENSMUSG00000018574
fatty.acid.metabolism,Acaa1a,ENSMUSG00000036138
fatty.acid.metabolism,Acads,ENSMUSG00000029545
fatty.acid.metabolism,Acox1,ENSMUSG00000020777
fatty.acid.metabolism,Cpt1a,ENSMUSG00000024900
fatty.acid.metabolism,Cpt1b,ENSMUSG00000078937
fatty.acid.metabolism,Cpt2,ENSMUSG00000028607
fatty.acid.metabolism,Acsl1,ENSMUSG00000018796
fatty.acid.metabolism,Fasn,ENSMUSG00000025153
fatty.acid.metabolism,Hadh,ENSMUSG00000027984
fatty.acid.metabolism,Elovl6,ENSMUSG00000041220
fatty.acid.metabolism,Ppt1,ENSMUSG00000028657
fatty.acid.metabolism,Scd1,ENSMUSG00000037071
fatty.acid.metabolism,Scd2,ENSMUSG00000025203
fatty.acid.metabolism,Acsl6,ENSMUSG00000020333
fatty.acid.metabolism,Mcat,ENSMUSG00000048755
fatty.acid.metabolism,Hadhb,ENSMUSG00000059447
fatty.acid.metabolism,Acaa1b,ENSMUSG00000010651
fatty.acid.metabolism,Mecr,ENSMUSG00000028910
fatty.acid.metabolism,Scd3,ENSMUSG00000025202
fatty.acid.metabolism,Acsbg2,ENSMUSG00000024207
fatty.acid.metabolism,Scd4,ENSMUSG00000050195
fatty.acid.metabolism,Acsl5,ENSMUSG00000024981
fatty.acid.metabolism,Acsl4,ENSMUSG00000031278
fatty.acid.metabolism,Acaa2,ENSMUSG00000036880
fatty.acid.metabolism,Elovl2,ENSMUSG00000021364
fatty.acid.metabolism,Ppt2,ENSMUSG00000015474
fatty.acid.metabolism,Hsd17b12,ENSMUSG00000027195
fatty.acid.metabolism,Fads2,ENSMUSG00000024665
fatty.acid.metabolism,Hacd3,ENSMUSG00000033629
fatty.acid.metabolism,Hacd4,ENSMUSG00000028497
fatty.acid.metabolism,Elovl5,ENSMUSG00000032349
fatty.acid.metabolism,Hacd2,ENSMUSG00000035376
fatty.acid.metabolism,Oxsm,ENSMUSG00000021786
fatty.acid.metabolism,Ehhadh,ENSMUSG00000022853
fatty.acid.metabolism,Acsl3,ENSMUSG00000032883
fatty.acid.metabolism,Fads1,ENSMUSG00000010663
fatty.acid.metabolism,Cpt1c,ENSMUSG00000007783
fatty.acid.metabolism,RP23-124G7.3,ENSMUSG00000024209
fatty.acid.metabolism,Acox3,ENSMUSG00000029098
fatty.acid.metabolism,Echs1,ENSMUSG00000025465
fatty.acid.metabolism,Acsbg1,ENSMUSG00000032281
fatty.acid.metabolism,Hadha,ENSMUSG00000025745
