Pathway,Gene,EnsemblID
vegf.signaling.pathway,Mapkapk3,ENSMUSG00000032577
vegf.signaling.pathway,Raf1,ENSMUSG00000000441
vegf.signaling.pathway,Akt1,ENSMUSG00000001729
vegf.signaling.pathway,Akt2,ENSMUSG00000004056
vegf.signaling.pathway,Bad,ENSMUSG00000024959
vegf.signaling.pathway,Casp9,ENSMUSG00000028914
vegf.signaling.pathway,Cdc42,ENSMUSG00000006699
vegf.signaling.pathway,Ptk2,ENSMUSG00000022607
vegf.signaling.pathway,Hras,ENSMUSG00000025499
vegf.signaling.pathway,Hspb1,ENSMUSG00000004951
vegf.signaling.pathway,Kdr,ENSMUSG00000062960
vegf.signaling.pathway,Kras,ENSMUSG00000030265
vegf.signaling.pathway,Rac3,ENSMUSG00000018012
vegf.signaling.pathway,Mapkapk2,ENSMUSG00000016528
vegf.signaling.pathway,Nfatc2,ENSMUSG00000027544
vegf.signaling.pathway,Nos3,ENSMUSG00000028978
vegf.signaling.pathway,Nras,ENSMUSG00000027852
vegf.signaling.pathway,Pik3ca,ENSMUSG00000027665
vegf.signaling.pathway,Pik3cd,ENSMUSG00000039936
vegf.signaling.pathway,Pik3r1,ENSMUSG00000041417
vegf.signaling.pathway,Pik3r2,ENSMUSG00000031834
vegf.signaling.pathway,Pik3r3,ENSMUSG00000028698
vegf.signaling.pathway,Prkca,ENSMUSG00000050965
vegf.signaling.pathway,Prkcb,ENSMUSG00000052889
vegf.signaling.pathway,Prkcg,ENSMUSG00000078816
vegf.signaling.pathway,Pla2g4a,ENSMUSG00000056220
vegf.signaling.pathway,Plcg1,ENSMUSG00000016933
vegf.signaling.pathway,Ppp3ca,ENSMUSG00000028161
vegf.signaling.pathway,Ppp3cb,ENSMUSG00000021816
vegf.signaling.pathway,Ppp3cc,ENSMUSG00000022092
vegf.signaling.pathway,Ppp3r1,ENSMUSG00000033953
vegf.signaling.pathway,Ppp3r2,ENSMUSG00000028310
vegf.signaling.pathway,Mapk11,ENSMUSG00000053137
vegf.signaling.pathway,Ptgs2,ENSMUSG00000032487
vegf.signaling.pathway,Pxn,ENSMUSG00000029528
vegf.signaling.pathway,Rac1,ENSMUSG00000001847
vegf.signaling.pathway,Rac2,ENSMUSG00000033220
vegf.signaling.pathway,Sphk1,ENSMUSG00000061878
vegf.signaling.pathway,Src,ENSMUSG00000027646
vegf.signaling.pathway,Shc2,ENSMUSG00000020312
vegf.signaling.pathway,Vegfa,ENSMUSG00000023951
vegf.signaling.pathway,Pla2g4c,ENSMUSG00000033847
vegf.signaling.pathway,Plcg2,ENSMUSG00000034330
vegf.signaling.pathway,Akt3,ENSMUSG00000019699
vegf.signaling.pathway,Map2k1,ENSMUSG00000004936
vegf.signaling.pathway,Map2k2,ENSMUSG00000035027
vegf.signaling.pathway,Mapk1,ENSMUSG00000063358
vegf.signaling.pathway,Mapk13,ENSMUSG00000004864
vegf.signaling.pathway,Mapk14,ENSMUSG00000053436
vegf.signaling.pathway,Mapk3,ENSMUSG00000063065
vegf.signaling.pathway,Pla2g4f,ENSMUSG00000046971
vegf.signaling.pathway,Sh2d2a,ENSMUSG00000028071
vegf.signaling.pathway,Mapk12,ENSMUSG00000022610
vegf.signaling.pathway,Pik3cg,ENSMUSG00000020573
vegf.signaling.pathway,Pik3r5,ENSMUSG00000020901
vegf.signaling.pathway,Pla2g4e,ENSMUSG00000050211
vegf.signaling.pathway,Sphk2,ENSMUSG00000057342
vegf.signaling.pathway,Pla2g4d,ENSMUSG00000070719
