Pathway,Gene,EnsemblID
lysine.degradation,Nsd2,ENSMUSG00000057406
lysine.degradation,Ehmt2,ENSMUSG00000013787
lysine.degradation,Acat1,ENSMUSG00000032047
lysine.degradation,Acat2,ENSMUSG00000023832
lysine.degradation,Aldh7a1,ENSMUSG00000053644
lysine.degradation,Aldh3a2,ENSMUSG00000010025
lysine.degradation,Hadh,ENSMUSG00000027984
lysine.degradation,Nsd1,ENSMUSG00000021488
lysine.degradation,Ogdh,ENSMUSG00000020456
lysine.degradation,Plod1,ENSMUSG00000019055
lysine.degradation,Pipox,ENSMUSG00000017453
lysine.degradation,Ash1l,ENSMUSG00000028053
lysine.degradation,Setd1b,ENSMUSG00000038384
lysine.degradation,Dot1l,ENSMUSG00000061589
lysine.degradation,Suv39h1,ENSMUSG00000039231
lysine.degradation,Kmt2a,ENSMUSG00000002028
lysine.degradation,Suv420h1,ENSMUSG00000045098
lysine.degradation,Kmt2c,ENSMUSG00000038056
lysine.degradation,Suv420h2,ENSMUSG00000059851
lysine.degradation,Setd1a,ENSMUSG00000042308
lysine.degradation,Nsd3,ENSMUSG00000054823
lysine.degradation,Colgalt1,ENSMUSG00000034807
lysine.degradation,Hykk,ENSMUSG00000035878
lysine.degradation,Setd2,ENSMUSG00000044791
lysine.degradation,Ogdhl,ENSMUSG00000021913
lysine.degradation,Setdb2,ENSMUSG00000071350
lysine.degradation,Aadat,ENSMUSG00000057228
lysine.degradation,Plod2,ENSMUSG00000032374
lysine.degradation,Plod3,ENSMUSG00000004846
lysine.degradation,Colgalt2,ENSMUSG00000032649
lysine.degradation,Gcdh,ENSMUSG00000003809
lysine.degradation,Aass,ENSMUSG00000029695
lysine.degradation,Kmt2d,ENSMUSG00000048154
lysine.degradation,Aldh9a1,ENSMUSG00000026687
lysine.degradation,Suv39h2,ENSMUSG00000026646
lysine.degradation,Setd8,ENSMUSG00000049327
lysine.degradation,Kmt2e,ENSMUSG00000029004
lysine.degradation,Aldh1b1,ENSMUSG00000035561
lysine.degradation,Setd7,ENSMUSG00000037111
lysine.degradation,Ehhadh,ENSMUSG00000022853
lysine.degradation,Setmar,ENSMUSG00000034639
lysine.degradation,Kmt2b,ENSMUSG00000006307
lysine.degradation,Ehmt1,ENSMUSG00000036893
lysine.degradation,Dlst,ENSMUSG00000004789
lysine.degradation,Setdb1,ENSMUSG00000015697
lysine.degradation,Echs1,ENSMUSG00000025465
lysine.degradation,Hadha,ENSMUSG00000025745
