Pathway,Gene,EnsemblID
influenza.a,Dnajc3,ENSMUSG00000022136
influenza.a,RP23-381J6.6,ENSMUSG00000071517
influenza.a,Xpo1,ENSMUSG00000020290
influenza.a,Try5,ENSMUSG00000036938
influenza.a,Ticam1,ENSMUSG00000047123
influenza.a,Raf1,ENSMUSG00000000441
influenza.a,Fdps,ENSMUSG00000059743
influenza.a,Actb,ENSMUSG00000029580
influenza.a,Actg1,ENSMUSG00000062825
influenza.a,Akt1,ENSMUSG00000001729
influenza.a,Akt2,ENSMUSG00000004056
influenza.a,Ivns1abp,ENSMUSG00000023150
influenza.a,Atf2,ENSMUSG00000027104
influenza.a,Ciita,ENSMUSG00000022504
influenza.a,Casp1,ENSMUSG00000025888
influenza.a,Casp9,ENSMUSG00000028914
influenza.a,Socs3,ENSMUSG00000053113
influenza.a,Crebbp,ENSMUSG00000022521
influenza.a,Cycs,ENSMUSG00000063694
influenza.a,Cyct,ENSMUSG00000056436
influenza.a,Eif2s1,ENSMUSG00000021116
influenza.a,Eif2ak3,ENSMUSG00000031668
influenza.a,Fas,ENSMUSG00000024778
influenza.a,Fasl,ENSMUSG00000000817
influenza.a,Tlr3,ENSMUSG00000031639
influenza.a,H2-Aa,ENSMUSG00000036594
influenza.a,H2-Ab1,ENSMUSG00000073421
influenza.a,H2-DMa,ENSMUSG00000037649
influenza.a,H2-DMb1,ENSMUSG00000079547
influenza.a,H2-Oa,ENSMUSG00000024334
influenza.a,H2-Ob,ENSMUSG00000041538
influenza.a,Agfg1,ENSMUSG00000026159
influenza.a,Hspa8,ENSMUSG00000015656
influenza.a,Hspa1l,ENSMUSG00000007033
influenza.a,Hspa1b,ENSMUSG00000090877
influenza.a,Hspa2,ENSMUSG00000059970
influenza.a,Icam1,ENSMUSG00000037405
influenza.a,Cxcl10,ENSMUSG00000034855
influenza.a,Ifna1,ENSMUSG00000095498
influenza.a,Ifna11,ENSMUSG00000100549
influenza.a,Ifna4,ENSMUSG00000070904
influenza.a,Ifna5,ENSMUSG00000096682
influenza.a,Ifna6,ENSMUSG00000101252
influenza.a,Ifna7,ENSMUSG00000100713
influenza.a,Ifna9,ENSMUSG00000095270
influenza.a,Ifnar1,ENSMUSG00000022967
influenza.a,Ifnar2,ENSMUSG00000022971
influenza.a,Ifnb1,ENSMUSG00000048806
influenza.a,Ifng,ENSMUSG00000055170
influenza.a,Ifngr1,ENSMUSG00000020009
influenza.a,Ikbkb,ENSMUSG00000031537
influenza.a,Il12a,ENSMUSG00000027776
influenza.a,Il18,ENSMUSG00000039217
influenza.a,Il1a,ENSMUSG00000027399
influenza.a,Il1b,ENSMUSG00000027398
influenza.a,Il6,ENSMUSG00000025746
influenza.a,Irf9,ENSMUSG00000002325
influenza.a,Jak1,ENSMUSG00000028530
influenza.a,Jak2,ENSMUSG00000024789
influenza.a,Jun,ENSMUSG00000052684
influenza.a,Kpna1,ENSMUSG00000022905
influenza.a,Kpna2,ENSMUSG00000018362
influenza.a,Nxf7,ENSMUSG00000031410
influenza.a,Tlr7,ENSMUSG00000044583
influenza.a,Mx2,ENSMUSG00000023341
influenza.a,Myd88,ENSMUSG00000032508
influenza.a,Nfkb1,ENSMUSG00000028163
influenza.a,Nfkbia,ENSMUSG00000021025
influenza.a,Nfkbib,ENSMUSG00000030595
influenza.a,Furin,ENSMUSG00000030530
influenza.a,Pik3ca,ENSMUSG00000027665
influenza.a,Pik3cd,ENSMUSG00000039936
influenza.a,Pik3r1,ENSMUSG00000041417
influenza.a,Pik3r2,ENSMUSG00000031834
influenza.a,Pik3r3,ENSMUSG00000028698
influenza.a,Prkca,ENSMUSG00000050965
influenza.a,Prkcb,ENSMUSG00000052889
influenza.a,Plg,ENSMUSG00000059481
influenza.a,Pml,ENSMUSG00000036986
influenza.a,Mapk11,ENSMUSG00000053137
influenza.a,Eif2ak2,ENSMUSG00000024079
influenza.a,Hspa1a,ENSMUSG00000091971
influenza.a,Rela,ENSMUSG00000024927
influenza.a,Ccl12,ENSMUSG00000035352
influenza.a,Ccl2,ENSMUSG00000035385
influenza.a,Ccl5,ENSMUSG00000035042
influenza.a,Stat1,ENSMUSG00000026104
influenza.a,Stat2,ENSMUSG00000040033
influenza.a,Tmprss4,ENSMUSG00000032091
influenza.a,Tmprss13,ENSMUSG00000037129
influenza.a,Nlrp3,ENSMUSG00000032691
influenza.a,Trim25,ENSMUSG00000000275
influenza.a,Tlr4,ENSMUSG00000039005
influenza.a,Tnf,ENSMUSG00000024401
influenza.a,Tnfrsf10b,ENSMUSG00000022074
influenza.a,Tnfrsf1a,ENSMUSG00000030341
influenza.a,Tnfsf10,ENSMUSG00000039304
influenza.a,Prss2,ENSMUSG00000057163
influenza.a,Try4,ENSMUSG00000054106
influenza.a,Vdac1,ENSMUSG00000020402
influenza.a,Mavs,ENSMUSG00000037523
influenza.a,Ifna13,ENSMUSG00000063376
influenza.a,Hnrnpul1,ENSMUSG00000040725
influenza.a,Nxt2,ENSMUSG00000042271
influenza.a,Akt3,ENSMUSG00000019699
influenza.a,Oas1g,ENSMUSG00000066861
influenza.a,Oas1b,ENSMUSG00000029605
influenza.a,Rnasel,ENSMUSG00000066800
influenza.a,Ifna15,ENSMUSG00000096011
influenza.a,Ifna12,ENSMUSG00000073811
influenza.a,Nxf3,ENSMUSG00000057000
influenza.a,Oas3,ENSMUSG00000032661
influenza.a,Oas2,ENSMUSG00000032690
influenza.a,Oas1a,ENSMUSG00000052776
influenza.a,Map2k1,ENSMUSG00000004936
influenza.a,Map2k2,ENSMUSG00000035027
influenza.a,Map2k3,ENSMUSG00000018932
influenza.a,Map2k4,ENSMUSG00000033352
influenza.a,Map2k6,ENSMUSG00000020623
influenza.a,Map2k7,ENSMUSG00000002948
influenza.a,Mapk1,ENSMUSG00000063358
influenza.a,Mapk10,ENSMUSG00000046709
influenza.a,Mapk13,ENSMUSG00000004864
influenza.a,Mapk14,ENSMUSG00000053436
influenza.a,Mapk3,ENSMUSG00000063065
influenza.a,Mapk8,ENSMUSG00000021936
influenza.a,Mapk9,ENSMUSG00000020366
influenza.a,Irak4,ENSMUSG00000059883
influenza.a,Nup98,ENSMUSG00000063550
influenza.a,Nlrx1,ENSMUSG00000032109
influenza.a,Eif2ak4,ENSMUSG00000005102
influenza.a,Mapk12,ENSMUSG00000022610
influenza.a,Pik3cg,ENSMUSG00000020573
influenza.a,Pik3r5,ENSMUSG00000020901
influenza.a,Ep300,ENSMUSG00000055024
influenza.a,Pabpn1l,ENSMUSG00000069867
influenza.a,Ifna14,ENSMUSG00000095896
influenza.a,Try10,ENSMUSG00000071521
influenza.a,Tmprss2,ENSMUSG00000000385
influenza.a,Nxf1,ENSMUSG00000010097
influenza.a,Ddx39b,ENSMUSG00000019432
influenza.a,Irf7,ENSMUSG00000025498
influenza.a,Irf3,ENSMUSG00000003184
influenza.a,Cpsf4,ENSMUSG00000029625
influenza.a,Tyk2,ENSMUSG00000032175
influenza.a,Adar,ENSMUSG00000027951
influenza.a,Tbk1,ENSMUSG00000020115
influenza.a,Nxt1,ENSMUSG00000036992
influenza.a,Ikbke,ENSMUSG00000042349
influenza.a,Gsk3b,ENSMUSG00000022812
influenza.a,Rsad2,ENSMUSG00000020641
influenza.a,Rae1,ENSMUSG00000027509
influenza.a,RP23-37C14.2,ENSMUSG00000029882
influenza.a,Ifih1,ENSMUSG00000026896
influenza.a,RP23-37C14.5,ENSMUSG00000094808
influenza.a,Il33,ENSMUSG00000024810
influenza.a,Dnajb1,ENSMUSG00000005483
influenza.a,Nxf2,ENSMUSG00000009941
