Pathway,Gene,EnsemblID
phospholipase.d.signaling.pathway,Dnm3,ENSMUSG00000040265
phospholipase.d.signaling.pathway,Adcy4,ENSMUSG00000022220
phospholipase.d.signaling.pathway,Adcy3,ENSMUSG00000020654
phospholipase.d.signaling.pathway,Dgkz,ENSMUSG00000040479
phospholipase.d.signaling.pathway,Grm3,ENSMUSG00000003974
phospholipase.d.signaling.pathway,Grm5,ENSMUSG00000049583
phospholipase.d.signaling.pathway,Grm6,ENSMUSG00000000617
phospholipase.d.signaling.pathway,Grm7,ENSMUSG00000056755
phospholipase.d.signaling.pathway,Raf1,ENSMUSG00000000441
phospholipase.d.signaling.pathway,Dgkq,ENSMUSG00000004815
phospholipase.d.signaling.pathway,Adcy6,ENSMUSG00000022994
phospholipase.d.signaling.pathway,Adcy7,ENSMUSG00000031659
phospholipase.d.signaling.pathway,Adcy8,ENSMUSG00000022376
phospholipase.d.signaling.pathway,Agtr1a,ENSMUSG00000049115
phospholipase.d.signaling.pathway,Agtr1b,ENSMUSG00000054988
phospholipase.d.signaling.pathway,Akt1,ENSMUSG00000001729
phospholipase.d.signaling.pathway,Akt2,ENSMUSG00000004056
phospholipase.d.signaling.pathway,Arf1,ENSMUSG00000048076
phospholipase.d.signaling.pathway,Arf6,ENSMUSG00000044147
phospholipase.d.signaling.pathway,Rhoa,ENSMUSG00000007815
phospholipase.d.signaling.pathway,Avp,ENSMUSG00000037727
phospholipase.d.signaling.pathway,Avpr2,ENSMUSG00000031390
phospholipase.d.signaling.pathway,Cxcr2,ENSMUSG00000026180
phospholipase.d.signaling.pathway,Dgka,ENSMUSG00000025357
phospholipase.d.signaling.pathway,Dnm1,ENSMUSG00000026825
phospholipase.d.signaling.pathway,Dnm2,ENSMUSG00000033335
phospholipase.d.signaling.pathway,Egf,ENSMUSG00000028017
phospholipase.d.signaling.pathway,Egfr,ENSMUSG00000020122
phospholipase.d.signaling.pathway,F2r,ENSMUSG00000048376
phospholipase.d.signaling.pathway,Fcer1a,ENSMUSG00000005339
phospholipase.d.signaling.pathway,Ms4a2,ENSMUSG00000024680
phospholipase.d.signaling.pathway,Fcer1g,ENSMUSG00000058715
phospholipase.d.signaling.pathway,Fyn,ENSMUSG00000019843
phospholipase.d.signaling.pathway,Gab1,ENSMUSG00000031714
phospholipase.d.signaling.pathway,Gab2,ENSMUSG00000004508
phospholipase.d.signaling.pathway,Gna13,ENSMUSG00000020611
phospholipase.d.signaling.pathway,Gnas,ENSMUSG00000027523
phospholipase.d.signaling.pathway,Lpar1,ENSMUSG00000038668
phospholipase.d.signaling.pathway,Grb2,ENSMUSG00000059923
phospholipase.d.signaling.pathway,Grm1,ENSMUSG00000019828
phospholipase.d.signaling.pathway,Grm8,ENSMUSG00000024211
phospholipase.d.signaling.pathway,Hras,ENSMUSG00000025499
