Pathway,Gene,EnsemblID
chagas.disease.american.trypanosomiasis,Ticam1,ENSMUSG00000047123
chagas.disease.american.trypanosomiasis,Ace,ENSMUSG00000020681
chagas.disease.american.trypanosomiasis,Akt1,ENSMUSG00000001729
chagas.disease.american.trypanosomiasis,Akt2,ENSMUSG00000004056
chagas.disease.american.trypanosomiasis,Bdkrb2,ENSMUSG00000021070
chagas.disease.american.trypanosomiasis,C1qa,ENSMUSG00000036887
chagas.disease.american.trypanosomiasis,C1qb,ENSMUSG00000036905
chagas.disease.american.trypanosomiasis,C1qc,ENSMUSG00000036896
chagas.disease.american.trypanosomiasis,C3,ENSMUSG00000024164
chagas.disease.american.trypanosomiasis,Calr,ENSMUSG00000003814
chagas.disease.american.trypanosomiasis,Casp8,ENSMUSG00000026029
chagas.disease.american.trypanosomiasis,Cd3d,ENSMUSG00000032094
chagas.disease.american.trypanosomiasis,Cd3e,ENSMUSG00000032093
chagas.disease.american.trypanosomiasis,Cd3g,ENSMUSG00000002033
chagas.disease.american.trypanosomiasis,Cd247,ENSMUSG00000005763
chagas.disease.american.trypanosomiasis,Cflar,ENSMUSG00000026031
chagas.disease.american.trypanosomiasis,Chuk,ENSMUSG00000025199
chagas.disease.american.trypanosomiasis,Fas,ENSMUSG00000024778
chagas.disease.american.trypanosomiasis,Fasl,ENSMUSG00000000817
chagas.disease.american.trypanosomiasis,Fos,ENSMUSG00000021250
chagas.disease.american.trypanosomiasis,Gna11,ENSMUSG00000034781
chagas.disease.american.trypanosomiasis,Gna14,ENSMUSG00000024697
chagas.disease.american.trypanosomiasis,Gna15,ENSMUSG00000034792
chagas.disease.american.trypanosomiasis,Gnai1,ENSMUSG00000057614
chagas.disease.american.trypanosomiasis,Gnai2,ENSMUSG00000032562
chagas.disease.american.trypanosomiasis,Gnai3,ENSMUSG00000000001
chagas.disease.american.trypanosomiasis,Gnal,ENSMUSG00000024524
chagas.disease.american.trypanosomiasis,Gnao1,ENSMUSG00000031748
chagas.disease.american.trypanosomiasis,Gnaq,ENSMUSG00000024639
chagas.disease.american.trypanosomiasis,Gnas,ENSMUSG00000027523
chagas.disease.american.trypanosomiasis,Ifnb1,ENSMUSG00000048806
chagas.disease.american.trypanosomiasis,Ifng,ENSMUSG00000055170
chagas.disease.american.trypanosomiasis,Ifngr1,ENSMUSG00000020009
chagas.disease.american.trypanosomiasis,Ikbkb,ENSMUSG00000031537
chagas.disease.american.trypanosomiasis,Ikbkg,ENSMUSG00000004221
chagas.disease.american.trypanosomiasis,Il10,ENSMUSG00000016529
chagas.disease.american.trypanosomiasis,Il12a,ENSMUSG00000027776
chagas.disease.american.trypanosomiasis,Il1b,ENSMUSG00000027398
chagas.disease.american.trypanosomiasis,Irak1,ENSMUSG00000031392
chagas.disease.american.trypanosomiasis,Il2,ENSMUSG00000027720
chagas.disease.american.trypanosomiasis,Il6,ENSMUSG00000025746
chagas.disease.american.trypanosomiasis,Jun,ENSMUSG00000052684
chagas.disease.american.trypanosomiasis,Smad3,ENSMUSG00000032402
chagas.disease.american.trypanosomiasis,Myd88,ENSMUSG00000032508
chagas.disease.american.trypanosomiasis,Nfkb1,ENSMUSG00000028163
chagas.disease.american.trypanosomiasis,Nfkbia,ENSMUSG00000021025
chagas.disease.american.trypanosomiasis,Nos2,ENSMUSG00000020826
chagas.disease.american.trypanosomiasis,Pik3ca,ENSMUSG00000027665
chagas.disease.american.trypanosomiasis,Pik3cd,ENSMUSG00000039936
chagas.disease.american.trypanosomiasis,Pik3r1,ENSMUSG00000041417
chagas.disease.american.trypanosomiasis,Pik3r2,ENSMUSG00000031834
chagas.disease.american.trypanosomiasis,Pik3r3,ENSMUSG00000028698
chagas.disease.american.trypanosomiasis,Serpine1,ENSMUSG00000037411
chagas.disease.american.trypanosomiasis,Plcb1,ENSMUSG00000051177
chagas.disease.american.trypanosomiasis,Plcb2,ENSMUSG00000040061
chagas.disease.american.trypanosomiasis,Plcb3,ENSMUSG00000024960
chagas.disease.american.trypanosomiasis,Plcb4,ENSMUSG00000039943
chagas.disease.american.trypanosomiasis,Ppp2cb,ENSMUSG00000009630
chagas.disease.american.trypanosomiasis,Mapk11,ENSMUSG00000053137
chagas.disease.american.trypanosomiasis,Rela,ENSMUSG00000024927
chagas.disease.american.trypanosomiasis,Ccl12,ENSMUSG00000035352
chagas.disease.american.trypanosomiasis,Ccl2,ENSMUSG00000035385
chagas.disease.american.trypanosomiasis,Ccl3,ENSMUSG00000000982
chagas.disease.american.trypanosomiasis,Ccl5,ENSMUSG00000035042
chagas.disease.american.trypanosomiasis,Ace3,ENSMUSG00000101605
chagas.disease.american.trypanosomiasis,Tgfb1,ENSMUSG00000002603
chagas.disease.american.trypanosomiasis,Tgfb2,ENSMUSG00000039239
chagas.disease.american.trypanosomiasis,Tgfb3,ENSMUSG00000021253
chagas.disease.american.trypanosomiasis,Tgfbr1,ENSMUSG00000007613
chagas.disease.american.trypanosomiasis,Tgfbr2,ENSMUSG00000032440
chagas.disease.american.trypanosomiasis,Tlr4,ENSMUSG00000039005
chagas.disease.american.trypanosomiasis,Tlr6,ENSMUSG00000051498
chagas.disease.american.trypanosomiasis,Tnf,ENSMUSG00000024401
chagas.disease.american.trypanosomiasis,Tnfrsf1a,ENSMUSG00000030341
chagas.disease.american.trypanosomiasis,Traf6,ENSMUSG00000027164
chagas.disease.american.trypanosomiasis,Akt3,ENSMUSG00000019699
chagas.disease.american.trypanosomiasis,Tlr2,ENSMUSG00000027995
chagas.disease.american.trypanosomiasis,Map2k4,ENSMUSG00000033352
chagas.disease.american.trypanosomiasis,Mapk1,ENSMUSG00000063358
chagas.disease.american.trypanosomiasis,Mapk10,ENSMUSG00000046709
chagas.disease.american.trypanosomiasis,Mapk13,ENSMUSG00000004864
chagas.disease.american.trypanosomiasis,Mapk14,ENSMUSG00000053436
chagas.disease.american.trypanosomiasis,Mapk3,ENSMUSG00000063065
chagas.disease.american.trypanosomiasis,Mapk8,ENSMUSG00000021936
chagas.disease.american.trypanosomiasis,Mapk9,ENSMUSG00000020366
chagas.disease.american.trypanosomiasis,Irak4,ENSMUSG00000059883
chagas.disease.american.trypanosomiasis,Ppp2r2c,ENSMUSG00000029120
chagas.disease.american.trypanosomiasis,Mapk12,ENSMUSG00000022610
chagas.disease.american.trypanosomiasis,Pik3cg,ENSMUSG00000020573
chagas.disease.american.trypanosomiasis,Pik3r5,ENSMUSG00000020901
chagas.disease.american.trypanosomiasis,Adcy1,ENSMUSG00000020431
chagas.disease.american.trypanosomiasis,Ppp2r1a,ENSMUSG00000007564
chagas.disease.american.trypanosomiasis,Ppp2r2d,ENSMUSG00000041769
chagas.disease.american.trypanosomiasis,Ppp2r2a,ENSMUSG00000022052
chagas.disease.american.trypanosomiasis,Ppp2r2b,ENSMUSG00000024500
chagas.disease.american.trypanosomiasis,Ppp2r1b,ENSMUSG00000032058
chagas.disease.american.trypanosomiasis,Tlr9,ENSMUSG00000045322
