Pathway,Gene,EnsemblID
linoleic.acid.metabolism,Cyp3a41b,ENSMUSG00000075552
linoleic.acid.metabolism,Cyp2j11,ENSMUSG00000066097
linoleic.acid.metabolism,Cyp2c50,ENSMUSG00000054827
linoleic.acid.metabolism,Alox15,ENSMUSG00000018924
linoleic.acid.metabolism,Cyp1a2,ENSMUSG00000032310
linoleic.acid.metabolism,Cyp2c29,ENSMUSG00000003053
linoleic.acid.metabolism,Cyp2c37,ENSMUSG00000042248
linoleic.acid.metabolism,Cyp2c38,ENSMUSG00000032808
linoleic.acid.metabolism,Cyp2c39,ENSMUSG00000025003
linoleic.acid.metabolism,Cyp2c40,ENSMUSG00000025004
linoleic.acid.metabolism,Cyp2e1,ENSMUSG00000025479
linoleic.acid.metabolism,Cyp2j5,ENSMUSG00000052520
linoleic.acid.metabolism,Cyp2j6,ENSMUSG00000052914
linoleic.acid.metabolism,Cyp3a11,ENSMUSG00000056035
linoleic.acid.metabolism,Cyp3a13,ENSMUSG00000029727
linoleic.acid.metabolism,Cyp3a16,ENSMUSG00000038656
linoleic.acid.metabolism,Pla2g1b,ENSMUSG00000029522
linoleic.acid.metabolism,Pla2g2a,ENSMUSG00000058908
linoleic.acid.metabolism,Pla2g2c,ENSMUSG00000028750
linoleic.acid.metabolism,Pla2g2d,ENSMUSG00000041202
linoleic.acid.metabolism,Pla2g4a,ENSMUSG00000056220
linoleic.acid.metabolism,Pla2g5,ENSMUSG00000041193
linoleic.acid.metabolism,Pla2g16,ENSMUSG00000060675
linoleic.acid.metabolism,Cyp2c70,ENSMUSG00000060613
linoleic.acid.metabolism,Cyp2c44,ENSMUSG00000025197
linoleic.acid.metabolism,Cyp2j13,ENSMUSG00000028571
linoleic.acid.metabolism,Pla2g4c,ENSMUSG00000033847
linoleic.acid.metabolism,Pla2g3,ENSMUSG00000034579
linoleic.acid.metabolism,Cyp2j12,ENSMUSG00000081225
linoleic.acid.metabolism,Pla2g10,ENSMUSG00000022683
linoleic.acid.metabolism,Pla2g2e,ENSMUSG00000028751
linoleic.acid.metabolism,Pla2g2f,ENSMUSG00000028749
linoleic.acid.metabolism,Pla2g4f,ENSMUSG00000046971
linoleic.acid.metabolism,Pla2g4e,ENSMUSG00000050211
linoleic.acid.metabolism,Cyp3a44,ENSMUSG00000054417
linoleic.acid.metabolism,Cyp2c54,ENSMUSG00000067225
linoleic.acid.metabolism,Cyp2c68,ENSMUSG00000074882
linoleic.acid.metabolism,Pla2g6,ENSMUSG00000042632
linoleic.acid.metabolism,Cyp3a41a,ENSMUSG00000075551
linoleic.acid.metabolism,Cyp3a25,ENSMUSG00000029630
linoleic.acid.metabolism,Pla2g12a,ENSMUSG00000027999
linoleic.acid.metabolism,Cyp2j8,ENSMUSG00000082932
linoleic.acid.metabolism,Plb1,ENSMUSG00000029134
linoleic.acid.metabolism,Pla2g12b,ENSMUSG00000009646
linoleic.acid.metabolism,Cyp2c66,ENSMUSG00000067229
linoleic.acid.metabolism,Cyp2c55,ENSMUSG00000025002
linoleic.acid.metabolism,Cyp2c65,ENSMUSG00000067231
linoleic.acid.metabolism,Cyp2j9,ENSMUSG00000015224
linoleic.acid.metabolism,Pla2g4d,ENSMUSG00000070719
