Pathway,Gene,EnsemblID
neurotrophin.signaling.pathway,Rapgef1,ENSMUSG00000039844
neurotrophin.signaling.pathway,Camk2d,ENSMUSG00000053819
neurotrophin.signaling.pathway,Irak2,ENSMUSG00000060477
neurotrophin.signaling.pathway,Braf,ENSMUSG00000002413
neurotrophin.signaling.pathway,Rap1a,ENSMUSG00000068798
neurotrophin.signaling.pathway,Raf1,ENSMUSG00000000441
neurotrophin.signaling.pathway,Rps6ka3,ENSMUSG00000031309
neurotrophin.signaling.pathway,Abl1,ENSMUSG00000026842
neurotrophin.signaling.pathway,Akt1,ENSMUSG00000001729
neurotrophin.signaling.pathway,Akt2,ENSMUSG00000004056
neurotrophin.signaling.pathway,Rhoa,ENSMUSG00000007815
neurotrophin.signaling.pathway,Arhgdib,ENSMUSG00000030220
neurotrophin.signaling.pathway,Atf4,ENSMUSG00000042406
neurotrophin.signaling.pathway,Bad,ENSMUSG00000024959
neurotrophin.signaling.pathway,Bax,ENSMUSG00000003873
neurotrophin.signaling.pathway,Bcl2,ENSMUSG00000057329
neurotrophin.signaling.pathway,Bdnf,ENSMUSG00000048482
neurotrophin.signaling.pathway,Ngfrap1,ENSMUSG00000046432
neurotrophin.signaling.pathway,Calm1,ENSMUSG00000001175
neurotrophin.signaling.pathway,Calm2,ENSMUSG00000036438
neurotrophin.signaling.pathway,Calm3,ENSMUSG00000019370
neurotrophin.signaling.pathway,Camk2a,ENSMUSG00000024617
neurotrophin.signaling.pathway,Camk2b,ENSMUSG00000057897
neurotrophin.signaling.pathway,Camk2g,ENSMUSG00000021820
neurotrophin.signaling.pathway,Camk4,ENSMUSG00000038128
neurotrophin.signaling.pathway,Cdc42,ENSMUSG00000006699
neurotrophin.signaling.pathway,Fasl,ENSMUSG00000000817
neurotrophin.signaling.pathway,Gab1,ENSMUSG00000031714
neurotrophin.signaling.pathway,Arhgdig,ENSMUSG00000073433
neurotrophin.signaling.pathway,Grb2,ENSMUSG00000059923
neurotrophin.signaling.pathway,Hras,ENSMUSG00000025499
neurotrophin.signaling.pathway,Ikbkb,ENSMUSG00000031537
neurotrophin.signaling.pathway,Irak1,ENSMUSG00000031392
neurotrophin.signaling.pathway,Irs1,ENSMUSG00000055980
neurotrophin.signaling.pathway,Jun,ENSMUSG00000052684
neurotrophin.signaling.pathway,Kras,ENSMUSG00000030265
neurotrophin.signaling.pathway,Sh2b3,ENSMUSG00000042594
neurotrophin.signaling.pathway,Zfp369,ENSMUSG00000021514
neurotrophin.signaling.pathway,Mapkapk2,ENSMUSG00000016528
neurotrophin.signaling.pathway,Matk,ENSMUSG00000004933
neurotrophin.signaling.pathway,Nfkb1,ENSMUSG00000028163
neurotrophin.signaling.pathway,Nfkbia,ENSMUSG00000021025
neurotrophin.signaling.pathway,Nfkbib,ENSMUSG00000030595
neurotrophin.signaling.pathway,Nfkbie,ENSMUSG00000023947
neurotrophin.signaling.pathway,Ngf,ENSMUSG00000027859
neurotrophin.signaling.pathway,Ngfr,ENSMUSG00000000120
neurotrophin.signaling.pathway,Nras,ENSMUSG00000027852
neurotrophin.signaling.pathway,Ntf3,ENSMUSG00000049107
neurotrophin.signaling.pathway,Ntrk1,ENSMUSG00000028072
neurotrophin.signaling.pathway,Ntrk2,ENSMUSG00000055254
neurotrophin.signaling.pathway,Ntrk3,ENSMUSG00000059146
neurotrophin.signaling.pathway,Pdpk1,ENSMUSG00000024122
neurotrophin.signaling.pathway,Pik3ca,ENSMUSG00000027665
neurotrophin.signaling.pathway,Pik3cd,ENSMUSG00000039936
neurotrophin.signaling.pathway,Pik3r1,ENSMUSG00000041417
neurotrophin.signaling.pathway,Pik3r2,ENSMUSG00000031834
neurotrophin.signaling.pathway,Pik3r3,ENSMUSG00000028698
neurotrophin.signaling.pathway,Prkcd,ENSMUSG00000021948
neurotrophin.signaling.pathway,Plcg1,ENSMUSG00000016933
neurotrophin.signaling.pathway,Mapk11,ENSMUSG00000053137
neurotrophin.signaling.pathway,Psen1,ENSMUSG00000019969
neurotrophin.signaling.pathway,Psen2,ENSMUSG00000010609
neurotrophin.signaling.pathway,Ptpn11,ENSMUSG00000043733
neurotrophin.signaling.pathway,Ripk2,ENSMUSG00000041135
neurotrophin.signaling.pathway,Arhgdia,ENSMUSG00000025132
neurotrophin.signaling.pathway,Rac1,ENSMUSG00000001847
neurotrophin.signaling.pathway,Rela,ENSMUSG00000024927
neurotrophin.signaling.pathway,Rps6ka1,ENSMUSG00000003644
neurotrophin.signaling.pathway,Rps6ka2,ENSMUSG00000023809
neurotrophin.signaling.pathway,Sh2b1,ENSMUSG00000030733
neurotrophin.signaling.pathway,Shc1,ENSMUSG00000042626
neurotrophin.signaling.pathway,Shc3,ENSMUSG00000021448
neurotrophin.signaling.pathway,Sort1,ENSMUSG00000068747
neurotrophin.signaling.pathway,Sos1,ENSMUSG00000024241
neurotrophin.signaling.pathway,Sos2,ENSMUSG00000034801
neurotrophin.signaling.pathway,Rap1b,ENSMUSG00000052681
neurotrophin.signaling.pathway,Shc2,ENSMUSG00000020312
neurotrophin.signaling.pathway,Traf6,ENSMUSG00000027164
neurotrophin.signaling.pathway,Trp53,ENSMUSG00000059552
neurotrophin.signaling.pathway,Trp73,ENSMUSG00000029026
neurotrophin.signaling.pathway,Ywhae,ENSMUSG00000020849
neurotrophin.signaling.pathway,Plcg2,ENSMUSG00000034330
neurotrophin.signaling.pathway,Akt3,ENSMUSG00000019699
neurotrophin.signaling.pathway,Sh2b2,ENSMUSG00000005057
neurotrophin.signaling.pathway,Map2k5,ENSMUSG00000058444
neurotrophin.signaling.pathway,Mapk7,ENSMUSG00000001034
neurotrophin.signaling.pathway,Map2k1,ENSMUSG00000004936
neurotrophin.signaling.pathway,Map2k2,ENSMUSG00000035027
neurotrophin.signaling.pathway,Map2k7,ENSMUSG00000002948
neurotrophin.signaling.pathway,Map3k1,ENSMUSG00000021754
neurotrophin.signaling.pathway,Map3k3,ENSMUSG00000020700
neurotrophin.signaling.pathway,Map3k5,ENSMUSG00000071369
neurotrophin.signaling.pathway,Mapk1,ENSMUSG00000063358
