Pathway,Gene,EnsemblID
rig.i.like.receptor.signaling.pathway,Isg15,ENSMUSG00000035692
rig.i.like.receptor.signaling.pathway,D1Pas1,ENSMUSG00000039224
rig.i.like.receptor.signaling.pathway,Atg5,ENSMUSG00000038160
rig.i.like.receptor.signaling.pathway,Casp8,ENSMUSG00000026029
rig.i.like.receptor.signaling.pathway,Chuk,ENSMUSG00000025199
rig.i.like.receptor.signaling.pathway,Ddx3x,ENSMUSG00000000787
rig.i.like.receptor.signaling.pathway,Cxcl10,ENSMUSG00000034855
rig.i.like.receptor.signaling.pathway,Ifna1,ENSMUSG00000095498
rig.i.like.receptor.signaling.pathway,Ifna11,ENSMUSG00000100549
rig.i.like.receptor.signaling.pathway,Ifna4,ENSMUSG00000070904
rig.i.like.receptor.signaling.pathway,Ifna5,ENSMUSG00000096682
rig.i.like.receptor.signaling.pathway,Ifna6,ENSMUSG00000101252
rig.i.like.receptor.signaling.pathway,Ifna7,ENSMUSG00000100713
rig.i.like.receptor.signaling.pathway,Ifna9,ENSMUSG00000095270
rig.i.like.receptor.signaling.pathway,Ifnb1,ENSMUSG00000048806
rig.i.like.receptor.signaling.pathway,Ikbkb,ENSMUSG00000031537
rig.i.like.receptor.signaling.pathway,Ikbkg,ENSMUSG00000004221
rig.i.like.receptor.signaling.pathway,Il12a,ENSMUSG00000027776
rig.i.like.receptor.signaling.pathway,Nfkb1,ENSMUSG00000028163
rig.i.like.receptor.signaling.pathway,Nfkbia,ENSMUSG00000021025
rig.i.like.receptor.signaling.pathway,Nfkbib,ENSMUSG00000030595
rig.i.like.receptor.signaling.pathway,Mapk11,ENSMUSG00000053137
rig.i.like.receptor.signaling.pathway,Rela,ENSMUSG00000024927
rig.i.like.receptor.signaling.pathway,Ripk1,ENSMUSG00000021408
rig.i.like.receptor.signaling.pathway,Tank,ENSMUSG00000064289
rig.i.like.receptor.signaling.pathway,Trim25,ENSMUSG00000000275
rig.i.like.receptor.signaling.pathway,Tnf,ENSMUSG00000024401
rig.i.like.receptor.signaling.pathway,Traf2,ENSMUSG00000026942
rig.i.like.receptor.signaling.pathway,Traf3,ENSMUSG00000021277
rig.i.like.receptor.signaling.pathway,Traf6,ENSMUSG00000027164
rig.i.like.receptor.signaling.pathway,Tkfc,ENSMUSG00000034371
rig.i.like.receptor.signaling.pathway,Mavs,ENSMUSG00000037523
rig.i.like.receptor.signaling.pathway,Ifna13,ENSMUSG00000063376
rig.i.like.receptor.signaling.pathway,Ifne,ENSMUSG00000045364
rig.i.like.receptor.signaling.pathway,Pin1,ENSMUSG00000032171
rig.i.like.receptor.signaling.pathway,Ifna15,ENSMUSG00000096011
rig.i.like.receptor.signaling.pathway,Ifna12,ENSMUSG00000073811
rig.i.like.receptor.signaling.pathway,Map3k1,ENSMUSG00000021754
rig.i.like.receptor.signaling.pathway,Map3k7,ENSMUSG00000028284
rig.i.like.receptor.signaling.pathway,Mapk10,ENSMUSG00000046709
rig.i.like.receptor.signaling.pathway,Mapk13,ENSMUSG00000004864
rig.i.like.receptor.signaling.pathway,Mapk14,ENSMUSG00000053436
rig.i.like.receptor.signaling.pathway,Mapk8,ENSMUSG00000021936
rig.i.like.receptor.signaling.pathway,Mapk9,ENSMUSG00000020366
rig.i.like.receptor.signaling.pathway,Nlrx1,ENSMUSG00000032109
rig.i.like.receptor.signaling.pathway,Azi2,ENSMUSG00000039285
rig.i.like.receptor.signaling.pathway,Mapk12,ENSMUSG00000022610
rig.i.like.receptor.signaling.pathway,Ifnk,ENSMUSG00000042993
rig.i.like.receptor.signaling.pathway,Ifna14,ENSMUSG00000095896
rig.i.like.receptor.signaling.pathway,Irf7,ENSMUSG00000025498
rig.i.like.receptor.signaling.pathway,Irf3,ENSMUSG00000003184
rig.i.like.receptor.signaling.pathway,Otud5,ENSMUSG00000031154
rig.i.like.receptor.signaling.pathway,Tbk1,ENSMUSG00000020115
rig.i.like.receptor.signaling.pathway,Ikbke,ENSMUSG00000042349
rig.i.like.receptor.signaling.pathway,Atg12,ENSMUSG00000032905
rig.i.like.receptor.signaling.pathway,Rnf125,ENSMUSG00000033107
rig.i.like.receptor.signaling.pathway,Ifih1,ENSMUSG00000026896
rig.i.like.receptor.signaling.pathway,Tradd,ENSMUSG00000031887
rig.i.like.receptor.signaling.pathway,Tmem173,ENSMUSG00000024349
rig.i.like.receptor.signaling.pathway,Tbkbp1,ENSMUSG00000038517
rig.i.like.receptor.signaling.pathway,Cyld,ENSMUSG00000036712
rig.i.like.receptor.signaling.pathway,Dhx58,ENSMUSG00000017830
