Pathway,Gene,EnsemblID
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Coq7,ENSMUSG00000030652
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Hpd,ENSMUSG00000029445
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Nqo1,ENSMUSG00000003849
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Coq6,ENSMUSG00000021235
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Coq3,ENSMUSG00000028247
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Tat,ENSMUSG00000001670
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Vkorc1,ENSMUSG00000096145
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Coq5,ENSMUSG00000041733
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Ggcx,ENSMUSG00000053460
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Vkorc1l1,ENSMUSG00000066735
ubiquinone.and.other.terpenoid.quinone.biosynthesis,Coq2,ENSMUSG00000029319
