Pathway,Gene,EnsemblID
ovarian.steroidogenesis,RP23-381G13.7,ENSMUSG00000095388
ovarian.steroidogenesis,Cyp2j11,ENSMUSG00000066097
ovarian.steroidogenesis,Adcy4,ENSMUSG00000022220
ovarian.steroidogenesis,Adcy3,ENSMUSG00000020654
ovarian.steroidogenesis,Adcy6,ENSMUSG00000022994
ovarian.steroidogenesis,Adcy7,ENSMUSG00000031659
ovarian.steroidogenesis,Adcy8,ENSMUSG00000022376
ovarian.steroidogenesis,Alox5,ENSMUSG00000025701
ovarian.steroidogenesis,Bmp15,ENSMUSG00000023279
ovarian.steroidogenesis,Bmp6,ENSMUSG00000039004
ovarian.steroidogenesis,Cga,ENSMUSG00000028298
ovarian.steroidogenesis,Cyp11a1,ENSMUSG00000032323
ovarian.steroidogenesis,Cyp17a1,ENSMUSG00000003555
ovarian.steroidogenesis,Cyp19a1,ENSMUSG00000032274
ovarian.steroidogenesis,Cyp1a1,ENSMUSG00000032315
ovarian.steroidogenesis,Cyp1b1,ENSMUSG00000024087
ovarian.steroidogenesis,Cyp2j5,ENSMUSG00000052520
ovarian.steroidogenesis,Cyp2j6,ENSMUSG00000052914
ovarian.steroidogenesis,Fshb,ENSMUSG00000027120
ovarian.steroidogenesis,Fshr,ENSMUSG00000032937
ovarian.steroidogenesis,Gdf9,ENSMUSG00000018238
ovarian.steroidogenesis,Gnas,ENSMUSG00000027523
ovarian.steroidogenesis,Hsd17b1,ENSMUSG00000019301
ovarian.steroidogenesis,Hsd17b2,ENSMUSG00000031844
ovarian.steroidogenesis,Hsd17b7,ENSMUSG00000026675
ovarian.steroidogenesis,Hsd3b1,ENSMUSG00000027871
ovarian.steroidogenesis,Hsd3b2,ENSMUSG00000063730
ovarian.steroidogenesis,Hsd3b4,ENSMUSG00000095143
ovarian.steroidogenesis,Hsd3b5,ENSMUSG00000038092
ovarian.steroidogenesis,Hsd3b6,ENSMUSG00000027869
ovarian.steroidogenesis,Igf1,ENSMUSG00000020053
ovarian.steroidogenesis,Igf1r,ENSMUSG00000005533
ovarian.steroidogenesis,Ins1,ENSMUSG00000035804
ovarian.steroidogenesis,Ins2,ENSMUSG00000000215
ovarian.steroidogenesis,Insr,ENSMUSG00000005534
ovarian.steroidogenesis,Ldlr,ENSMUSG00000032193
ovarian.steroidogenesis,Lhb,ENSMUSG00000100916
ovarian.steroidogenesis,Lhcgr,ENSMUSG00000024107
ovarian.steroidogenesis,Acot2,ENSMUSG00000021226
ovarian.steroidogenesis,Prkaca,ENSMUSG00000005469
ovarian.steroidogenesis,Prkacb,ENSMUSG00000005034
ovarian.steroidogenesis,Pla2g4a,ENSMUSG00000056220
ovarian.steroidogenesis,Ptgs2,ENSMUSG00000032487
ovarian.steroidogenesis,Scarb1,ENSMUSG00000037936
ovarian.steroidogenesis,Adcy2,ENSMUSG00000021536
ovarian.steroidogenesis,Cyp2j13,ENSMUSG00000028571
ovarian.steroidogenesis,Pla2g4c,ENSMUSG00000033847
ovarian.steroidogenesis,Cyp2j12,ENSMUSG00000081225
ovarian.steroidogenesis,Pla2g4f,ENSMUSG00000046971
ovarian.steroidogenesis,Pla2g4e,ENSMUSG00000050211
ovarian.steroidogenesis,Adcy1,ENSMUSG00000020431
ovarian.steroidogenesis,Cyp2j8,ENSMUSG00000082932
ovarian.steroidogenesis,Cyp2j9,ENSMUSG00000015224
ovarian.steroidogenesis,Pla2g4d,ENSMUSG00000070719
