Pathway,Gene,EnsemblID
insulin.signaling.pathway,Acacb,ENSMUSG00000042010
insulin.signaling.pathway,Phkb,ENSMUSG00000036879
insulin.signaling.pathway,Gck,ENSMUSG00000041798
insulin.signaling.pathway,Rhoq,ENSMUSG00000024143
insulin.signaling.pathway,Ppp1r3e,ENSMUSG00000072494
insulin.signaling.pathway,Prkaa1,ENSMUSG00000050697
insulin.signaling.pathway,Trip10,ENSMUSG00000019487
insulin.signaling.pathway,Acaca,ENSMUSG00000020532
insulin.signaling.pathway,Rapgef1,ENSMUSG00000039844
insulin.signaling.pathway,Prkaa2,ENSMUSG00000028518
insulin.signaling.pathway,Prkab2,ENSMUSG00000038205
insulin.signaling.pathway,Prkag2,ENSMUSG00000028944
insulin.signaling.pathway,Braf,ENSMUSG00000002413
insulin.signaling.pathway,Pygb,ENSMUSG00000033059
insulin.signaling.pathway,Phka2,ENSMUSG00000031295
insulin.signaling.pathway,Pygl,ENSMUSG00000021069
insulin.signaling.pathway,Raf1,ENSMUSG00000000441
insulin.signaling.pathway,Akt1,ENSMUSG00000001729
insulin.signaling.pathway,Akt2,ENSMUSG00000004056
insulin.signaling.pathway,Araf,ENSMUSG00000001127
insulin.signaling.pathway,Bad,ENSMUSG00000024959
insulin.signaling.pathway,Calm1,ENSMUSG00000001175
insulin.signaling.pathway,Calm2,ENSMUSG00000036438
insulin.signaling.pathway,Calm3,ENSMUSG00000019370
insulin.signaling.pathway,Cbl,ENSMUSG00000034342
insulin.signaling.pathway,Socs3,ENSMUSG00000053113
insulin.signaling.pathway,Socs1,ENSMUSG00000038037
insulin.signaling.pathway,Eif4ebp1,ENSMUSG00000031490
insulin.signaling.pathway,Elk1,ENSMUSG00000009406
insulin.signaling.pathway,Ppp1r3a,ENSMUSG00000042717
insulin.signaling.pathway,Fasn,ENSMUSG00000025153
insulin.signaling.pathway,Fbp2,ENSMUSG00000021456
insulin.signaling.pathway,Fbp1,ENSMUSG00000069805
insulin.signaling.pathway,Flot1,ENSMUSG00000059714
insulin.signaling.pathway,Flot2,ENSMUSG00000061981
insulin.signaling.pathway,G6pc,ENSMUSG00000078650
insulin.signaling.pathway,G6pc2,ENSMUSG00000005232
insulin.signaling.pathway,Grb2,ENSMUSG00000059923
insulin.signaling.pathway,Gys1,ENSMUSG00000003865
insulin.signaling.pathway,Hk1,ENSMUSG00000037012
insulin.signaling.pathway,Hk2,ENSMUSG00000000628
insulin.signaling.pathway,Hras,ENSMUSG00000025499
insulin.signaling.pathway,Ikbkb,ENSMUSG00000031537
insulin.signaling.pathway,Inppl1,ENSMUSG00000032737
insulin.signaling.pathway,Ins1,ENSMUSG00000035804
insulin.signaling.pathway,Ins2,ENSMUSG00000000215
insulin.signaling.pathway,Insr,ENSMUSG00000005534
insulin.signaling.pathway,Irs1,ENSMUSG00000055980
insulin.signaling.pathway,Irs3,ENSMUSG00000047182
insulin.signaling.pathway,Irs4,ENSMUSG00000054667
insulin.signaling.pathway,Kras,ENSMUSG00000030265
insulin.signaling.pathway,Lipe,ENSMUSG00000003123
insulin.signaling.pathway,Mknk1,ENSMUSG00000028708
insulin.signaling.pathway,Mknk2,ENSMUSG00000020190
insulin.signaling.pathway,Nras,ENSMUSG00000027852
insulin.signaling.pathway,Pck1,ENSMUSG00000027513
insulin.signaling.pathway,Pdpk1,ENSMUSG00000024122
insulin.signaling.pathway,Phka1,ENSMUSG00000034055
insulin.signaling.pathway,Phkg1,ENSMUSG00000025537
insulin.signaling.pathway,Pik3ca,ENSMUSG00000027665
insulin.signaling.pathway,Pik3cd,ENSMUSG00000039936
insulin.signaling.pathway,Pik3r1,ENSMUSG00000041417
insulin.signaling.pathway,Pik3r2,ENSMUSG00000031834
insulin.signaling.pathway,Pik3r3,ENSMUSG00000028698
insulin.signaling.pathway,Prkaca,ENSMUSG00000005469
insulin.signaling.pathway,Prkacb,ENSMUSG00000005034
insulin.signaling.pathway,Prkci,ENSMUSG00000037643
insulin.signaling.pathway,Prkcz,ENSMUSG00000029053
insulin.signaling.pathway,Pklr,ENSMUSG00000041237
insulin.signaling.pathway,Ppargc1a,ENSMUSG00000029167
insulin.signaling.pathway,Ppp1ca,ENSMUSG00000040385
insulin.signaling.pathway,Ppp1cc,ENSMUSG00000004455
insulin.signaling.pathway,Inpp5k,ENSMUSG00000006127
insulin.signaling.pathway,Prkab1,ENSMUSG00000029513
insulin.signaling.pathway,Prkag1,ENSMUSG00000067713
insulin.signaling.pathway,Prkar1a,ENSMUSG00000020612
insulin.signaling.pathway,Prkar1b,ENSMUSG00000025855
insulin.signaling.pathway,Prkar2a,ENSMUSG00000032601
insulin.signaling.pathway,Prkar2b,ENSMUSG00000002997
insulin.signaling.pathway,Ptpn1,ENSMUSG00000027540
insulin.signaling.pathway,Ptprf,ENSMUSG00000033295
insulin.signaling.pathway,Pygm,ENSMUSG00000032648
insulin.signaling.pathway,Rheb,ENSMUSG00000028945
insulin.signaling.pathway,Shc1,ENSMUSG00000042626
insulin.signaling.pathway,Shc3,ENSMUSG00000021448
insulin.signaling.pathway,Slc2a4,ENSMUSG00000018566
insulin.signaling.pathway,Sos1,ENSMUSG00000024241
insulin.signaling.pathway,Sos2,ENSMUSG00000034801
insulin.signaling.pathway,Srebf1,ENSMUSG00000020538
insulin.signaling.pathway,Cblb,ENSMUSG00000022637
insulin.signaling.pathway,Hk3,ENSMUSG00000025877
insulin.signaling.pathway,Hkdc1,ENSMUSG00000020080
insulin.signaling.pathway,Shc2,ENSMUSG00000020312
insulin.signaling.pathway,Socs2,ENSMUSG00000020027
insulin.signaling.pathway,Eif4e1b,ENSMUSG00000074895
insulin.signaling.pathway,Tsc2,ENSMUSG00000002496
insulin.signaling.pathway,Ppp1r3d,ENSMUSG00000049999
insulin.signaling.pathway,Gys2,ENSMUSG00000030244
insulin.signaling.pathway,Akt3,ENSMUSG00000019699
insulin.signaling.pathway,Sh2b2,ENSMUSG00000005057
insulin.signaling.pathway,Prkag3,ENSMUSG00000006542
insulin.signaling.pathway,Ppp1r3b,ENSMUSG00000046794
insulin.signaling.pathway,Map2k1,ENSMUSG00000004936
insulin.signaling.pathway,Map2k2,ENSMUSG00000035027
insulin.signaling.pathway,Mapk1,ENSMUSG00000063358
insulin.signaling.pathway,Mapk10,ENSMUSG00000046709
insulin.signaling.pathway,Mapk3,ENSMUSG00000063065
insulin.signaling.pathway,Mapk8,ENSMUSG00000021936
insulin.signaling.pathway,Mapk9,ENSMUSG00000020366
insulin.signaling.pathway,Eif4e2,ENSMUSG00000026254
insulin.signaling.pathway,Shc4,ENSMUSG00000035109
insulin.signaling.pathway,Pik3cg,ENSMUSG00000020573
insulin.signaling.pathway,Pik3r5,ENSMUSG00000020901
insulin.signaling.pathway,Ppp1r3c,ENSMUSG00000067279
insulin.signaling.pathway,Exoc7,ENSMUSG00000020792
insulin.signaling.pathway,Ppp1r3f,ENSMUSG00000039556
insulin.signaling.pathway,Gsk3b,ENSMUSG00000022812
insulin.signaling.pathway,Mtor,ENSMUSG00000028991
insulin.signaling.pathway,Rps6kb2,ENSMUSG00000024830
insulin.signaling.pathway,Tsc1,ENSMUSG00000026812
insulin.signaling.pathway,G6pc3,ENSMUSG00000034793
insulin.signaling.pathway,Phkg2,ENSMUSG00000030815
insulin.signaling.pathway,Calml3,ENSMUSG00000063130
insulin.signaling.pathway,Rps6kb1,ENSMUSG00000020516
insulin.signaling.pathway,Rptor,ENSMUSG00000025583
insulin.signaling.pathway,Pck2,ENSMUSG00000040618
insulin.signaling.pathway,Cblc,ENSMUSG00000040525
insulin.signaling.pathway,Calm4,ENSMUSG00000033765
