Pathway,Gene,EnsemblID
micrornas.in.cancer,Mir181d,ENSMUSG00000076338
micrornas.in.cancer,Mir193b,ENSMUSG00000076972
micrornas.in.cancer,Mir1b,ENSMUSG00000080662
micrornas.in.cancer,Mir28c,ENSMUSG00000104794
micrornas.in.cancer,Mir101c,ENSMUSG00000106183
micrornas.in.cancer,Raf1,ENSMUSG00000000441
micrornas.in.cancer,Abl1,ENSMUSG00000026842
micrornas.in.cancer,Apc,ENSMUSG00000005871
micrornas.in.cancer,Rhoa,ENSMUSG00000007815
micrornas.in.cancer,Atm,ENSMUSG00000034218
micrornas.in.cancer,Slc7a1,ENSMUSG00000041313
micrornas.in.cancer,Bak1,ENSMUSG00000057789
micrornas.in.cancer,Bcl2,ENSMUSG00000057329
micrornas.in.cancer,Bcl2l2,ENSMUSG00000089682
micrornas.in.cancer,Bcl2l11,ENSMUSG00000027381
micrornas.in.cancer,Bmi1,ENSMUSG00000026739
micrornas.in.cancer,Bmpr2,ENSMUSG00000067336
micrornas.in.cancer,Brca1,ENSMUSG00000017146
micrornas.in.cancer,Ccnd1,ENSMUSG00000070348
micrornas.in.cancer,Ccnd2,ENSMUSG00000000184
micrornas.in.cancer,Ccne1,ENSMUSG00000002068
micrornas.in.cancer,Ccne2,ENSMUSG00000028212
micrornas.in.cancer,Ccng1,ENSMUSG00000020326
micrornas.in.cancer,Cd44,ENSMUSG00000005087
micrornas.in.cancer,Cdc25a,ENSMUSG00000032477
micrornas.in.cancer,Cdc25b,ENSMUSG00000027330
micrornas.in.cancer,Cdc25c,ENSMUSG00000044201
micrornas.in.cancer,Cdk6,ENSMUSG00000040274
micrornas.in.cancer,Cdkn1a,ENSMUSG00000023067
micrornas.in.cancer,Cdkn1b,ENSMUSG00000003031
micrornas.in.cancer,Cdkn2a,ENSMUSG00000044303
micrornas.in.cancer,Socs1,ENSMUSG00000038037
micrornas.in.cancer,Crebbp,ENSMUSG00000022521
micrornas.in.cancer,Cyp1b1,ENSMUSG00000024087
micrornas.in.cancer,Cyp24a1,ENSMUSG00000038567
micrornas.in.cancer,Dnmt1,ENSMUSG00000004099
micrornas.in.cancer,Dnmt3a,ENSMUSG00000020661
micrornas.in.cancer,Dnmt3b,ENSMUSG00000027478
micrornas.in.cancer,E2f1,ENSMUSG00000027490
micrornas.in.cancer,E2f3,ENSMUSG00000016477
micrornas.in.cancer,Egfr,ENSMUSG00000020122
micrornas.in.cancer,Erbb2,ENSMUSG00000062312
