Pathway,Gene,EnsemblID
antigen.processing.and.presentation,RP23-108F2.19,ENSMUSG00000079492
antigen.processing.and.presentation,H2-Q6,ENSMUSG00000073409
antigen.processing.and.presentation,H2-M10.3,ENSMUSG00000058124
antigen.processing.and.presentation,B2m,ENSMUSG00000060802
antigen.processing.and.presentation,Ciita,ENSMUSG00000022504
antigen.processing.and.presentation,Calr,ENSMUSG00000003814
antigen.processing.and.presentation,Canx,ENSMUSG00000020368
antigen.processing.and.presentation,Cd4,ENSMUSG00000023274
antigen.processing.and.presentation,Cd8a,ENSMUSG00000053977
antigen.processing.and.presentation,Cd8b1,ENSMUSG00000053044
antigen.processing.and.presentation,Creb1,ENSMUSG00000025958
antigen.processing.and.presentation,Ctsb,ENSMUSG00000021939
antigen.processing.and.presentation,Ctsl,ENSMUSG00000021477
antigen.processing.and.presentation,Ctss,ENSMUSG00000038642
antigen.processing.and.presentation,Pdia3,ENSMUSG00000027248
antigen.processing.and.presentation,Hspa5,ENSMUSG00000026864
antigen.processing.and.presentation,H2-Aa,ENSMUSG00000036594
antigen.processing.and.presentation,H2-Ab1,ENSMUSG00000073421
antigen.processing.and.presentation,H2-Bl,ENSMUSG00000073406
antigen.processing.and.presentation,H2-D1,ENSMUSG00000073411
antigen.processing.and.presentation,H2-K1,ENSMUSG00000061232
antigen.processing.and.presentation,H2-M10.1,ENSMUSG00000024448
antigen.processing.and.presentation,H2-M2,ENSMUSG00000016283
antigen.processing.and.presentation,H2-M3,ENSMUSG00000016206
antigen.processing.and.presentation,H2-M9,ENSMUSG00000067201
antigen.processing.and.presentation,H2-DMa,ENSMUSG00000037649
antigen.processing.and.presentation,H2-DMb1,ENSMUSG00000079547
antigen.processing.and.presentation,H2-Oa,ENSMUSG00000024334
antigen.processing.and.presentation,H2-Ob,ENSMUSG00000041538
antigen.processing.and.presentation,H2-Q1,ENSMUSG00000079507
antigen.processing.and.presentation,H2-Q10,ENSMUSG00000067235
antigen.processing.and.presentation,H2-Q2,ENSMUSG00000091705
antigen.processing.and.presentation,H2-Q4,ENSMUSG00000035929
antigen.processing.and.presentation,H2-Q7,ENSMUSG00000060550
antigen.processing.and.presentation,H2-T10,ENSMUSG00000079491
antigen.processing.and.presentation,H2-T22,ENSMUSG00000056116
antigen.processing.and.presentation,H2-T23,ENSMUSG00000067212
antigen.processing.and.presentation,H2-T24,ENSMUSG00000053835
antigen.processing.and.presentation,H2-T3,ENSMUSG00000054128
antigen.processing.and.presentation,Hspa8,ENSMUSG00000015656
antigen.processing.and.presentation,Hspa1l,ENSMUSG00000007033
antigen.processing.and.presentation,Hspa1b,ENSMUSG00000090877
antigen.processing.and.presentation,Hspa2,ENSMUSG00000059970
antigen.processing.and.presentation,Hsp90ab1,ENSMUSG00000023944
antigen.processing.and.presentation,Hsp90aa1,ENSMUSG00000021270
antigen.processing.and.presentation,Hspa4,ENSMUSG00000020361
antigen.processing.and.presentation,Ifng,ENSMUSG00000055170
antigen.processing.and.presentation,Cd74,ENSMUSG00000024610
antigen.processing.and.presentation,Klrc1,ENSMUSG00000030167
antigen.processing.and.presentation,Klrc2,ENSMUSG00000052736
antigen.processing.and.presentation,Klrd1,ENSMUSG00000030165
antigen.processing.and.presentation,Rfxap,ENSMUSG00000036615
antigen.processing.and.presentation,Nfya,ENSMUSG00000023994
antigen.processing.and.presentation,Nfyb,ENSMUSG00000020248
antigen.processing.and.presentation,Nfyc,ENSMUSG00000032897
antigen.processing.and.presentation,Lgmn,ENSMUSG00000021190
antigen.processing.and.presentation,Psme1,ENSMUSG00000022216
antigen.processing.and.presentation,Psme2,ENSMUSG00000079197
antigen.processing.and.presentation,Psme3,ENSMUSG00000078652
antigen.processing.and.presentation,Hspa1a,ENSMUSG00000091971
antigen.processing.and.presentation,Rfxank,ENSMUSG00000036120
antigen.processing.and.presentation,Tap1,ENSMUSG00000037321
antigen.processing.and.presentation,Tapbp,ENSMUSG00000024308
antigen.processing.and.presentation,Tnf,ENSMUSG00000024401
antigen.processing.and.presentation,H2-M10.4,ENSMUSG00000048231
antigen.processing.and.presentation,H2-M11,ENSMUSG00000037537
antigen.processing.and.presentation,H2-M1,ENSMUSG00000037334
antigen.processing.and.presentation,H2-M10.5,ENSMUSG00000037246
antigen.processing.and.presentation,H2-M5,ENSMUSG00000024459
antigen.processing.and.presentation,Kir3dl1,ENSMUSG00000031424
antigen.processing.and.presentation,H2-M10.2,ENSMUSG00000023083
antigen.processing.and.presentation,H2-M10.6,ENSMUSG00000037130
antigen.processing.and.presentation,Rfx5,ENSMUSG00000005774
antigen.processing.and.presentation,Klrc3,ENSMUSG00000033027
antigen.processing.and.presentation,H2-T9,ENSMUSG00000092243
antigen.processing.and.presentation,Ifi30,ENSMUSG00000031838
antigen.processing.and.presentation,RP23-108F2.16,ENSMUSG00000073403
