Pathway,Gene,EnsemblID
phototransduction,Guca1b,ENSMUSG00000023979
phototransduction,Calm1,ENSMUSG00000001175
phototransduction,Calm2,ENSMUSG00000036438
phototransduction,Calm3,ENSMUSG00000019370
phototransduction,Cnga1,ENSMUSG00000067220
phototransduction,Gnat1,ENSMUSG00000034837
phototransduction,Gnat2,ENSMUSG00000009108
phototransduction,Gnb1,ENSMUSG00000029064
phototransduction,Gngt1,ENSMUSG00000029663
phototransduction,Guca1a,ENSMUSG00000023982
phototransduction,Gucy2d,ENSMUSG00000074003
phototransduction,Gucy2e,ENSMUSG00000020890
phototransduction,Pde6b,ENSMUSG00000029491
phototransduction,Pde6g,ENSMUSG00000025386
phototransduction,Rcvrn,ENSMUSG00000020907
phototransduction,Rgs9,ENSMUSG00000020599
phototransduction,Sag,ENSMUSG00000056055
phototransduction,Rho,ENSMUSG00000030324
phototransduction,Slc24a1,ENSMUSG00000034452
phototransduction,Pde6a,ENSMUSG00000024575
phototransduction,Grk1,ENSMUSG00000031450
phototransduction,Gucy2f,ENSMUSG00000042282
phototransduction,Cngb1,ENSMUSG00000031789
phototransduction,Calml3,ENSMUSG00000063130
phototransduction,Calm4,ENSMUSG00000033765
