Pathway,Gene,EnsemblID
collecting.duct.acid.secretion,Atp6v1b1,ENSMUSG00000006269
collecting.duct.acid.secretion,Atp4a,ENSMUSG00000005553
collecting.duct.acid.secretion,Atp4b,ENSMUSG00000031449
collecting.duct.acid.secretion,Atp6v1a,ENSMUSG00000052459
collecting.duct.acid.secretion,Atp6v1b2,ENSMUSG00000006273
collecting.duct.acid.secretion,Atp6v0d1,ENSMUSG00000013160
collecting.duct.acid.secretion,Atp6v1e1,ENSMUSG00000019210
collecting.duct.acid.secretion,Atp6v0e,ENSMUSG00000015575
collecting.duct.acid.secretion,Atp6v0a1,ENSMUSG00000019302
collecting.duct.acid.secretion,Atp6v0c,ENSMUSG00000024121
collecting.duct.acid.secretion,Car2,ENSMUSG00000027562
collecting.duct.acid.secretion,Atp6v0a4,ENSMUSG00000038600
collecting.duct.acid.secretion,Slc12a7,ENSMUSG00000017756
collecting.duct.acid.secretion,Slc4a1,ENSMUSG00000006574
collecting.duct.acid.secretion,Atp6v0a2,ENSMUSG00000038023
collecting.duct.acid.secretion,Atp6v0d2,ENSMUSG00000028238
collecting.duct.acid.secretion,Tcirg1,ENSMUSG00000001750
collecting.duct.acid.secretion,Atp6v1g3,ENSMUSG00000026394
collecting.duct.acid.secretion,Clcnkb,ENSMUSG00000006216
collecting.duct.acid.secretion,Atp6v1f,ENSMUSG00000004285
collecting.duct.acid.secretion,Atp6v1g2,ENSMUSG00000024403
collecting.duct.acid.secretion,Atp6v1g1,ENSMUSG00000039105
collecting.duct.acid.secretion,Atp6v1c1,ENSMUSG00000022295
collecting.duct.acid.secretion,Atp6v1c2,ENSMUSG00000020566
collecting.duct.acid.secretion,Atp6v1d,ENSMUSG00000021114
collecting.duct.acid.secretion,Atp6v1e2,ENSMUSG00000053375
collecting.duct.acid.secretion,Atp6v0e2,ENSMUSG00000039347
