Pathway,Gene,EnsemblID
non.small.cell.lung.cancer,Braf,ENSMUSG00000002413
non.small.cell.lung.cancer,Raf1,ENSMUSG00000000441
non.small.cell.lung.cancer,Akt1,ENSMUSG00000001729
non.small.cell.lung.cancer,Akt2,ENSMUSG00000004056
non.small.cell.lung.cancer,Alk,ENSMUSG00000055471
non.small.cell.lung.cancer,Araf,ENSMUSG00000001127
non.small.cell.lung.cancer,Bad,ENSMUSG00000024959
non.small.cell.lung.cancer,Casp9,ENSMUSG00000028914
non.small.cell.lung.cancer,Ccnd1,ENSMUSG00000070348
non.small.cell.lung.cancer,Cdk6,ENSMUSG00000040274
non.small.cell.lung.cancer,Cdkn2a,ENSMUSG00000044303
non.small.cell.lung.cancer,E2f1,ENSMUSG00000027490
non.small.cell.lung.cancer,E2f3,ENSMUSG00000016477
non.small.cell.lung.cancer,Egf,ENSMUSG00000028017
non.small.cell.lung.cancer,Egfr,ENSMUSG00000020122
non.small.cell.lung.cancer,Erbb2,ENSMUSG00000062312
non.small.cell.lung.cancer,Fhit,ENSMUSG00000060579
non.small.cell.lung.cancer,Grb2,ENSMUSG00000059923
non.small.cell.lung.cancer,Hras,ENSMUSG00000025499
non.small.cell.lung.cancer,Kras,ENSMUSG00000030265
non.small.cell.lung.cancer,Nras,ENSMUSG00000027852
non.small.cell.lung.cancer,Pdpk1,ENSMUSG00000024122
non.small.cell.lung.cancer,Pik3ca,ENSMUSG00000027665
non.small.cell.lung.cancer,Pik3cd,ENSMUSG00000039936
non.small.cell.lung.cancer,Pik3r1,ENSMUSG00000041417
non.small.cell.lung.cancer,Pik3r2,ENSMUSG00000031834
non.small.cell.lung.cancer,Pik3r3,ENSMUSG00000028698
non.small.cell.lung.cancer,Prkca,ENSMUSG00000050965
non.small.cell.lung.cancer,Prkcb,ENSMUSG00000052889
non.small.cell.lung.cancer,Prkcg,ENSMUSG00000078816
non.small.cell.lung.cancer,Plcg1,ENSMUSG00000016933
non.small.cell.lung.cancer,Rb1,ENSMUSG00000022105
non.small.cell.lung.cancer,Rxra,ENSMUSG00000015846
non.small.cell.lung.cancer,Rxrb,ENSMUSG00000039656
non.small.cell.lung.cancer,Rxrg,ENSMUSG00000015843
non.small.cell.lung.cancer,Sos1,ENSMUSG00000024241
non.small.cell.lung.cancer,Sos2,ENSMUSG00000034801
non.small.cell.lung.cancer,Tgfa,ENSMUSG00000029999
non.small.cell.lung.cancer,Rarb,ENSMUSG00000017491
non.small.cell.lung.cancer,Trp53,ENSMUSG00000059552
non.small.cell.lung.cancer,Plcg2,ENSMUSG00000034330
non.small.cell.lung.cancer,Akt3,ENSMUSG00000019699
non.small.cell.lung.cancer,E2f2,ENSMUSG00000018983
non.small.cell.lung.cancer,Map2k1,ENSMUSG00000004936
non.small.cell.lung.cancer,Map2k2,ENSMUSG00000035027
non.small.cell.lung.cancer,Mapk1,ENSMUSG00000063358
non.small.cell.lung.cancer,Mapk3,ENSMUSG00000063065
non.small.cell.lung.cancer,Pik3cg,ENSMUSG00000020573
non.small.cell.lung.cancer,Pik3r5,ENSMUSG00000020901
non.small.cell.lung.cancer,Rassf5,ENSMUSG00000026430
non.small.cell.lung.cancer,Rassf1,ENSMUSG00000010067
non.small.cell.lung.cancer,Foxo3,ENSMUSG00000048756
non.small.cell.lung.cancer,Stk4,ENSMUSG00000018209
non.small.cell.lung.cancer,Eml4,ENSMUSG00000032624
