Pathway,Gene,EnsemblID
tight.junction,Cldn24,ENSMUSG00000061974
tight.junction,Actn1,ENSMUSG00000015143
tight.junction,Shroom2,ENSMUSG00000045180
tight.junction,Cldn16,ENSMUSG00000038148
tight.junction,Actb,ENSMUSG00000029580
tight.junction,Actg1,ENSMUSG00000062825
tight.junction,Actn2,ENSMUSG00000052374
tight.junction,Actn3,ENSMUSG00000006457
tight.junction,Akt1,ENSMUSG00000001729
tight.junction,Akt2,ENSMUSG00000004056
tight.junction,Rhoa,ENSMUSG00000007815
tight.junction,Cask,ENSMUSG00000031012
tight.junction,Ctnna1,ENSMUSG00000037815
tight.junction,Ctnna2,ENSMUSG00000063063
tight.junction,Ctnnb1,ENSMUSG00000006932
tight.junction,Cdc42,ENSMUSG00000006699
tight.junction,Inadl,ENSMUSG00000061859
tight.junction,Cldn1,ENSMUSG00000022512
tight.junction,Cldn2,ENSMUSG00000047230
tight.junction,Cldn3,ENSMUSG00000070473
tight.junction,Cldn4,ENSMUSG00000047501
tight.junction,Cldn5,ENSMUSG00000041378
tight.junction,Csnk2a1,ENSMUSG00000074698
tight.junction,Csnk2a2,ENSMUSG00000046707
tight.junction,Csnk2b,ENSMUSG00000024387
tight.junction,Cttn,ENSMUSG00000031078
tight.junction,Epb41l1,ENSMUSG00000027624
tight.junction,Epb41l2,ENSMUSG00000019978
tight.junction,Epb41l3,ENSMUSG00000024044
tight.junction,Myh7,ENSMUSG00000053093
tight.junction,Gnai1,ENSMUSG00000057614
tight.junction,Gnai2,ENSMUSG00000032562
tight.junction,Gnai3,ENSMUSG00000000001
tight.junction,Magi1,ENSMUSG00000045095
tight.junction,Hcls1,ENSMUSG00000022831
tight.junction,Hras,ENSMUSG00000025499
tight.junction,F11r,ENSMUSG00000038235
tight.junction,Kras,ENSMUSG00000030265
tight.junction,Llgl1,ENSMUSG00000020536
tight.junction,Mllt4,ENSMUSG00000068036
tight.junction,Mpdz,ENSMUSG00000028402
tight.junction,Mras,ENSMUSG00000032470
tight.junction,Myh1,ENSMUSG00000056328
tight.junction,Myh11,ENSMUSG00000018830
tight.junction,Myh2,ENSMUSG00000033196
tight.junction,Myh3,ENSMUSG00000020908
tight.junction,Myh4,ENSMUSG00000057003
tight.junction,Myh8,ENSMUSG00000055775
tight.junction,Myh9,ENSMUSG00000022443
tight.junction,Myh6,ENSMUSG00000040752
tight.junction,Myl7,ENSMUSG00000020469
tight.junction,Myl2,ENSMUSG00000013936
tight.junction,Mylpf,ENSMUSG00000030672
tight.junction,Nras,ENSMUSG00000027852
tight.junction,Ocln,ENSMUSG00000021638
tight.junction,Cldn11,ENSMUSG00000037625
tight.junction,Prkca,ENSMUSG00000050965
tight.junction,Prkcb,ENSMUSG00000052889
tight.junction,Prkcg,ENSMUSG00000078816
tight.junction,Prkcd,ENSMUSG00000021948
tight.junction,Prkce,ENSMUSG00000045038
tight.junction,Prkch,ENSMUSG00000021108
tight.junction,Prkci,ENSMUSG00000037643
tight.junction,Prkcq,ENSMUSG00000026778
tight.junction,Prkcz,ENSMUSG00000029053
tight.junction,Ppp2cb,ENSMUSG00000009630
tight.junction,Pten,ENSMUSG00000013663
tight.junction,Ash1l,ENSMUSG00000028053
tight.junction,Rras,ENSMUSG00000038387
tight.junction,Exoc4,ENSMUSG00000029763
tight.junction,Sptbn1,ENSMUSG00000020315
tight.junction,Src,ENSMUSG00000027646
tight.junction,Shroom4,ENSMUSG00000068270
tight.junction,Exoc3,ENSMUSG00000034152
tight.junction,Ctnna3,ENSMUSG00000060843
tight.junction,Llgl2,ENSMUSG00000020782
tight.junction,Tjp1,ENSMUSG00000030516
tight.junction,Tjp2,ENSMUSG00000024812
tight.junction,Crb3,ENSMUSG00000044279
tight.junction,Yes1,ENSMUSG00000014932
tight.junction,Akt3,ENSMUSG00000019699
tight.junction,Cldn17,ENSMUSG00000055811
tight.junction,Cldn19,ENSMUSG00000066058
tight.junction,Epb41,ENSMUSG00000028906
tight.junction,Ppp2r2c,ENSMUSG00000029120
tight.junction,Tjp3,ENSMUSG00000034917
tight.junction,Shroom3,ENSMUSG00000029381
tight.junction,Vapa,ENSMUSG00000024091
tight.junction,Magi2,ENSMUSG00000040003
tight.junction,Ppp2r1a,ENSMUSG00000007564
tight.junction,Ppp2r2d,ENSMUSG00000041769
tight.junction,Cldn7,ENSMUSG00000018569
tight.junction,Cldn6,ENSMUSG00000023906
tight.junction,Cldn8,ENSMUSG00000050520
tight.junction,Myh13,ENSMUSG00000060180
tight.junction,Cldn14,ENSMUSG00000047109
tight.junction,Mpp5,ENSMUSG00000021112
tight.junction,Ybx3,ENSMUSG00000030189
tight.junction,Pard6a,ENSMUSG00000005699
tight.junction,Cldn9,ENSMUSG00000066720
tight.junction,Cldn13,ENSMUSG00000008843
tight.junction,Cldn10,ENSMUSG00000022132
tight.junction,Pard6b,ENSMUSG00000044641
tight.junction,Myl10,ENSMUSG00000005474
tight.junction,Cldn15,ENSMUSG00000001739
tight.junction,Actn4,ENSMUSG00000054808
tight.junction,Cldn20,ENSMUSG00000091530
tight.junction,Map3k20,ENSMUSG00000004085
tight.junction,Myh15,ENSMUSG00000092009
tight.junction,Myh7b,ENSMUSG00000074652
tight.junction,Rras2,ENSMUSG00000055723
tight.junction,Myl12a,ENSMUSG00000024048
tight.junction,Jam2,ENSMUSG00000053062
tight.junction,RP24-82B18.3,ENSMUSG00000036463
tight.junction,Sympk,ENSMUSG00000023118
tight.junction,Rab13,ENSMUSG00000027935
tight.junction,Rab3b,ENSMUSG00000003411
tight.junction,Cgn,ENSMUSG00000068876
tight.junction,Shroom1,ENSMUSG00000018387
tight.junction,Cldn23,ENSMUSG00000055976
tight.junction,Myh14,ENSMUSG00000030739
tight.junction,Ppp2r2a,ENSMUSG00000022052
tight.junction,Igsf5,ENSMUSG00000000159
tight.junction,Ppp2r2b,ENSMUSG00000024500
tight.junction,Ppp2r1b,ENSMUSG00000032058
tight.junction,Cldn34c4,ENSMUSG00000043569
tight.junction,Tjap1,ENSMUSG00000012296
tight.junction,Cldn34d,ENSMUSG00000079525
tight.junction,Cldn22,ENSMUSG00000038064
tight.junction,Amotl1,ENSMUSG00000013076
tight.junction,Myh10,ENSMUSG00000020900
tight.junction,Jam3,ENSMUSG00000031990
tight.junction,Pard6g,ENSMUSG00000056214
tight.junction,Pard3,ENSMUSG00000025812
tight.junction,Myl9,ENSMUSG00000067818
tight.junction,Magi3,ENSMUSG00000052539
