Pathway,Gene,EnsemblID
gap.junction,Adcy4,ENSMUSG00000022220
gap.junction,Adcy3,ENSMUSG00000020654
gap.junction,Csnk1d,ENSMUSG00000025162
gap.junction,Grm5,ENSMUSG00000049583
gap.junction,Raf1,ENSMUSG00000000441
gap.junction,Adcy6,ENSMUSG00000022994
gap.junction,Adcy7,ENSMUSG00000031659
gap.junction,Adcy8,ENSMUSG00000022376
gap.junction,Adrb1,ENSMUSG00000035283
gap.junction,Cdk1,ENSMUSG00000019942
gap.junction,Drd,ENSMUSG00000021478
gap.junction,Drd2,ENSMUSG00000032259
gap.junction,Egf,ENSMUSG00000028017
gap.junction,Egfr,ENSMUSG00000020122
gap.junction,Gja1,ENSMUSG00000050953
gap.junction,Gjd2,ENSMUSG00000068615
gap.junction,Gna11,ENSMUSG00000034781
gap.junction,Gnai1,ENSMUSG00000057614
gap.junction,Gnai2,ENSMUSG00000032562
gap.junction,Gnai3,ENSMUSG00000000001
gap.junction,Gnaq,ENSMUSG00000024639
gap.junction,Gnas,ENSMUSG00000027523
gap.junction,Lpar1,ENSMUSG00000038668
gap.junction,Grb2,ENSMUSG00000059923
gap.junction,Grm1,ENSMUSG00000019828
gap.junction,Hras,ENSMUSG00000025499
gap.junction,Htr2a,ENSMUSG00000034997
gap.junction,Htr2b,ENSMUSG00000026228
gap.junction,Htr2c,ENSMUSG00000041380
gap.junction,Itpr1,ENSMUSG00000030102
gap.junction,Itpr2,ENSMUSG00000030287
gap.junction,Itpr3,ENSMUSG00000042644
gap.junction,Kras,ENSMUSG00000030265
gap.junction,Nras,ENSMUSG00000027852
gap.junction,Pdgfb,ENSMUSG00000000489
gap.junction,Pdgfra,ENSMUSG00000029231
gap.junction,Pdgfrb,ENSMUSG00000024620
gap.junction,Prkaca,ENSMUSG00000005469
gap.junction,Prkacb,ENSMUSG00000005034
gap.junction,Prkca,ENSMUSG00000050965
gap.junction,Prkcb,ENSMUSG00000052889
gap.junction,Prkcg,ENSMUSG00000078816
gap.junction,Plcb1,ENSMUSG00000051177
gap.junction,Plcb2,ENSMUSG00000040061
gap.junction,Plcb3,ENSMUSG00000024960
gap.junction,Plcb4,ENSMUSG00000039943
gap.junction,Prkg1,ENSMUSG00000052920
gap.junction,Prkg2,ENSMUSG00000029334
gap.junction,Sos1,ENSMUSG00000024241
gap.junction,Sos2,ENSMUSG00000034801
gap.junction,Src,ENSMUSG00000027646
gap.junction,Adcy2,ENSMUSG00000021536
gap.junction,Tjp1,ENSMUSG00000030516
gap.junction,Tuba1a,ENSMUSG00000072235
gap.junction,Tuba1b,ENSMUSG00000023004
gap.junction,Tuba3a,ENSMUSG00000067702
gap.junction,Tuba4a,ENSMUSG00000026202
gap.junction,Tuba1c,ENSMUSG00000043091
gap.junction,Tuba3b,ENSMUSG00000067338
gap.junction,Tubb2a,ENSMUSG00000058672
gap.junction,Tubb3,ENSMUSG00000062380
gap.junction,Tubb4a,ENSMUSG00000062591
gap.junction,Tubb5,ENSMUSG00000001525
gap.junction,Tubb4b,ENSMUSG00000036752
gap.junction,Tubal3,ENSMUSG00000021216
gap.junction,Gucy1b2,ENSMUSG00000021933
gap.junction,Map2k5,ENSMUSG00000058444
gap.junction,Mapk7,ENSMUSG00000001034
gap.junction,Map2k1,ENSMUSG00000004936
gap.junction,Map2k2,ENSMUSG00000035027
gap.junction,Map3k2,ENSMUSG00000024383
gap.junction,Mapk1,ENSMUSG00000063358
gap.junction,Mapk3,ENSMUSG00000063065
gap.junction,Adcy1,ENSMUSG00000020431
gap.junction,Gucy1b3,ENSMUSG00000028005
gap.junction,Pdgfc,ENSMUSG00000028019
gap.junction,Gucy1a3,ENSMUSG00000033910
gap.junction,Tubb6,ENSMUSG00000001473
gap.junction,Pdgfd,ENSMUSG00000032006
gap.junction,Tubb2b,ENSMUSG00000045136
