Pathway,Gene,EnsemblID
intestinal.immune.network.for.iga.production,Aicda,ENSMUSG00000040627
intestinal.immune.network.for.iga.production,Cd28,ENSMUSG00000026012
intestinal.immune.network.for.iga.production,Cd80,ENSMUSG00000075122
intestinal.immune.network.for.iga.production,Cd86,ENSMUSG00000022901
intestinal.immune.network.for.iga.production,Cxcr4,ENSMUSG00000045382
intestinal.immune.network.for.iga.production,Ccr10,ENSMUSG00000044052
intestinal.immune.network.for.iga.production,H2-Aa,ENSMUSG00000036594
intestinal.immune.network.for.iga.production,H2-Ab1,ENSMUSG00000073421
intestinal.immune.network.for.iga.production,H2-DMa,ENSMUSG00000037649
intestinal.immune.network.for.iga.production,H2-DMb1,ENSMUSG00000079547
intestinal.immune.network.for.iga.production,H2-Oa,ENSMUSG00000024334
intestinal.immune.network.for.iga.production,H2-Ob,ENSMUSG00000041538
intestinal.immune.network.for.iga.production,Il10,ENSMUSG00000016529
intestinal.immune.network.for.iga.production,Il15,ENSMUSG00000031712
intestinal.immune.network.for.iga.production,Il15ra,ENSMUSG00000023206
intestinal.immune.network.for.iga.production,Il2,ENSMUSG00000027720
intestinal.immune.network.for.iga.production,Il4,ENSMUSG00000000869
intestinal.immune.network.for.iga.production,Il5,ENSMUSG00000036117
intestinal.immune.network.for.iga.production,Il6,ENSMUSG00000025746
intestinal.immune.network.for.iga.production,Itga4,ENSMUSG00000027009
intestinal.immune.network.for.iga.production,Itgb7,ENSMUSG00000001281
intestinal.immune.network.for.iga.production,Ltbr,ENSMUSG00000030339
intestinal.immune.network.for.iga.production,Madcam1,ENSMUSG00000020310
intestinal.immune.network.for.iga.production,Pigr,ENSMUSG00000026417
intestinal.immune.network.for.iga.production,Ccl25,ENSMUSG00000023235
intestinal.immune.network.for.iga.production,Cxcl12,ENSMUSG00000061353
intestinal.immune.network.for.iga.production,Tgfb1,ENSMUSG00000002603
intestinal.immune.network.for.iga.production,Tnfrsf17,ENSMUSG00000022496
intestinal.immune.network.for.iga.production,Cd40,ENSMUSG00000017652
intestinal.immune.network.for.iga.production,Cd40lg,ENSMUSG00000031132
intestinal.immune.network.for.iga.production,Tnfsf13b,ENSMUSG00000031497
intestinal.immune.network.for.iga.production,Icosl,ENSMUSG00000000732
intestinal.immune.network.for.iga.production,Map3k14,ENSMUSG00000020941
intestinal.immune.network.for.iga.production,Icos,ENSMUSG00000026009
intestinal.immune.network.for.iga.production,Ccl28,ENSMUSG00000074715
intestinal.immune.network.for.iga.production,Tnfrsf13b,ENSMUSG00000010142
intestinal.immune.network.for.iga.production,Tnfsf13,ENSMUSG00000089669
intestinal.immune.network.for.iga.production,Tnfrsf13c,ENSMUSG00000068105
