Pathway,Gene,EnsemblID
cell.adhesion.molecules.cams,Cldn24,ENSMUSG00000061974
cell.adhesion.molecules.cams,Tigit,ENSMUSG00000071552
cell.adhesion.molecules.cams,RP23-108F2.19,ENSMUSG00000079492
cell.adhesion.molecules.cams,Cd276,ENSMUSG00000035914
cell.adhesion.molecules.cams,Itga9,ENSMUSG00000039115
cell.adhesion.molecules.cams,H2-Q6,ENSMUSG00000073409
cell.adhesion.molecules.cams,H2-M10.3,ENSMUSG00000058124
cell.adhesion.molecules.cams,Cldn16,ENSMUSG00000038148
cell.adhesion.molecules.cams,Alcam,ENSMUSG00000022636
cell.adhesion.molecules.cams,Ctla4,ENSMUSG00000026011
cell.adhesion.molecules.cams,Cd2,ENSMUSG00000027863
cell.adhesion.molecules.cams,Cd22,ENSMUSG00000030577
cell.adhesion.molecules.cams,Cd28,ENSMUSG00000026012
cell.adhesion.molecules.cams,Cd34,ENSMUSG00000016494
cell.adhesion.molecules.cams,Cd4,ENSMUSG00000023274
cell.adhesion.molecules.cams,Cd6,ENSMUSG00000024670
cell.adhesion.molecules.cams,Cd80,ENSMUSG00000075122
cell.adhesion.molecules.cams,Cd86,ENSMUSG00000022901
cell.adhesion.molecules.cams,Cd8a,ENSMUSG00000053977
cell.adhesion.molecules.cams,Cd8b1,ENSMUSG00000053044
cell.adhesion.molecules.cams,Cdh1,ENSMUSG00000000303
cell.adhesion.molecules.cams,Cdh15,ENSMUSG00000031962
cell.adhesion.molecules.cams,Cdh2,ENSMUSG00000024304
cell.adhesion.molecules.cams,Cdh3,ENSMUSG00000061048
cell.adhesion.molecules.cams,Cdh4,ENSMUSG00000000305
cell.adhesion.molecules.cams,Cdh5,ENSMUSG00000031871
cell.adhesion.molecules.cams,Cldn1,ENSMUSG00000022512
cell.adhesion.molecules.cams,Cldn2,ENSMUSG00000047230
cell.adhesion.molecules.cams,Cldn3,ENSMUSG00000070473
cell.adhesion.molecules.cams,Cldn4,ENSMUSG00000047501
cell.adhesion.molecules.cams,Cldn5,ENSMUSG00000041378
cell.adhesion.molecules.cams,Cntn1,ENSMUSG00000055022
cell.adhesion.molecules.cams,Vcan,ENSMUSG00000021614
cell.adhesion.molecules.cams,Glycam1,ENSMUSG00000022491
cell.adhesion.molecules.cams,H2-Aa,ENSMUSG00000036594
cell.adhesion.molecules.cams,H2-Ab1,ENSMUSG00000073421
cell.adhesion.molecules.cams,H2-Bl,ENSMUSG00000073406
cell.adhesion.molecules.cams,H2-D1,ENSMUSG00000073411
cell.adhesion.molecules.cams,H2-K1,ENSMUSG00000061232
cell.adhesion.molecules.cams,H2-M10.1,ENSMUSG00000024448
cell.adhesion.molecules.cams,H2-M2,ENSMUSG00000016283
cell.adhesion.molecules.cams,H2-M3,ENSMUSG00000016206
cell.adhesion.molecules.cams,H2-M9,ENSMUSG00000067201
cell.adhesion.molecules.cams,H2-DMa,ENSMUSG00000037649
cell.adhesion.molecules.cams,H2-DMb1,ENSMUSG00000079547
cell.adhesion.molecules.cams,H2-Oa,ENSMUSG00000024334
cell.adhesion.molecules.cams,H2-Ob,ENSMUSG00000041538
cell.adhesion.molecules.cams,H2-Q1,ENSMUSG00000079507
cell.adhesion.molecules.cams,H2-Q10,ENSMUSG00000067235
cell.adhesion.molecules.cams,H2-Q2,ENSMUSG00000091705
cell.adhesion.molecules.cams,H2-Q4,ENSMUSG00000035929
cell.adhesion.molecules.cams,H2-Q7,ENSMUSG00000060550
cell.adhesion.molecules.cams,H2-T10,ENSMUSG00000079491
cell.adhesion.molecules.cams,H2-T22,ENSMUSG00000056116
cell.adhesion.molecules.cams,H2-T23,ENSMUSG00000067212
cell.adhesion.molecules.cams,H2-T24,ENSMUSG00000053835
cell.adhesion.molecules.cams,H2-T3,ENSMUSG00000054128
cell.adhesion.molecules.cams,Sdc2,ENSMUSG00000022261
cell.adhesion.molecules.cams,Icam1,ENSMUSG00000037405
cell.adhesion.molecules.cams,Icam2,ENSMUSG00000001029
cell.adhesion.molecules.cams,Itga4,ENSMUSG00000027009
cell.adhesion.molecules.cams,Itgal,ENSMUSG00000030830
cell.adhesion.molecules.cams,RP23-144N15.4,ENSMUSG00000108596
cell.adhesion.molecules.cams,Itgav,ENSMUSG00000027087
cell.adhesion.molecules.cams,Itgb1,ENSMUSG00000025809
cell.adhesion.molecules.cams,Itgb2,ENSMUSG00000000290
cell.adhesion.molecules.cams,Itgb2l,ENSMUSG00000000157
cell.adhesion.molecules.cams,Itgb7,ENSMUSG00000001281
cell.adhesion.molecules.cams,F11r,ENSMUSG00000038235
cell.adhesion.molecules.cams,L1cam,ENSMUSG00000031391
cell.adhesion.molecules.cams,Ntng2,ENSMUSG00000035513
cell.adhesion.molecules.cams,Madcam1,ENSMUSG00000020310
cell.adhesion.molecules.cams,Mag,ENSMUSG00000036634
cell.adhesion.molecules.cams,Mpz,ENSMUSG00000056569
cell.adhesion.molecules.cams,Ncam1,ENSMUSG00000039542
cell.adhesion.molecules.cams,Ncam2,ENSMUSG00000022762
cell.adhesion.molecules.cams,Neo1,ENSMUSG00000032340
cell.adhesion.molecules.cams,Nrxn1,ENSMUSG00000024109
cell.adhesion.molecules.cams,Nrxn2,ENSMUSG00000033768
cell.adhesion.molecules.cams,Nrxn3,ENSMUSG00000066392
cell.adhesion.molecules.cams,Ocln,ENSMUSG00000021638
cell.adhesion.molecules.cams,Cldn11,ENSMUSG00000037625
cell.adhesion.molecules.cams,Pdcd1,ENSMUSG00000026285
cell.adhesion.molecules.cams,Pecam1,ENSMUSG00000020717
cell.adhesion.molecules.cams,Nlgn1,ENSMUSG00000063887
cell.adhesion.molecules.cams,Lrrc4,ENSMUSG00000049939
cell.adhesion.molecules.cams,Ptprc,ENSMUSG00000026395
cell.adhesion.molecules.cams,Ptprf,ENSMUSG00000033295
cell.adhesion.molecules.cams,Ptprm,ENSMUSG00000033278
cell.adhesion.molecules.cams,Pvrl2,ENSMUSG00000062300
cell.adhesion.molecules.cams,Sele,ENSMUSG00000026582
cell.adhesion.molecules.cams,Glg1,ENSMUSG00000003316
cell.adhesion.molecules.cams,Sell,ENSMUSG00000026581
cell.adhesion.molecules.cams,Selp,ENSMUSG00000026580
cell.adhesion.molecules.cams,Siglec1,ENSMUSG00000027322
cell.adhesion.molecules.cams,Spn,ENSMUSG00000051457
cell.adhesion.molecules.cams,Sdc1,ENSMUSG00000020592
cell.adhesion.molecules.cams,Sdc3,ENSMUSG00000025743
cell.adhesion.molecules.cams,Sdc4,ENSMUSG00000017009
cell.adhesion.molecules.cams,Nlgn2,ENSMUSG00000051790
cell.adhesion.molecules.cams,Cd40,ENSMUSG00000017652
cell.adhesion.molecules.cams,Cd40lg,ENSMUSG00000031132
cell.adhesion.molecules.cams,Vcam1,ENSMUSG00000027962
cell.adhesion.molecules.cams,H2-M10.4,ENSMUSG00000048231
cell.adhesion.molecules.cams,H2-M11,ENSMUSG00000037537
cell.adhesion.molecules.cams,H2-M1,ENSMUSG00000037334
cell.adhesion.molecules.cams,H2-M10.5,ENSMUSG00000037246
cell.adhesion.molecules.cams,Cd226,ENSMUSG00000034028
cell.adhesion.molecules.cams,Cldn17,ENSMUSG00000055811
cell.adhesion.molecules.cams,H2-M5,ENSMUSG00000024459
cell.adhesion.molecules.cams,Itga8,ENSMUSG00000026768
cell.adhesion.molecules.cams,Lrrc4c,ENSMUSG00000050587
cell.adhesion.molecules.cams,Vtcn1,ENSMUSG00000051076
cell.adhesion.molecules.cams,Cldn19,ENSMUSG00000066058
cell.adhesion.molecules.cams,Nfasc,ENSMUSG00000026442
cell.adhesion.molecules.cams,Lrrc4b,ENSMUSG00000047085
cell.adhesion.molecules.cams,Nrcam,ENSMUSG00000020598
cell.adhesion.molecules.cams,Negr1,ENSMUSG00000040037
cell.adhesion.molecules.cams,Itgb8,ENSMUSG00000025321
cell.adhesion.molecules.cams,H2-M10.2,ENSMUSG00000023083
cell.adhesion.molecules.cams,H2-M10.6,ENSMUSG00000037130
cell.adhesion.molecules.cams,Icosl,ENSMUSG00000000732
cell.adhesion.molecules.cams,Pvr,ENSMUSG00000040511
cell.adhesion.molecules.cams,Cntnap1,ENSMUSG00000017167
cell.adhesion.molecules.cams,Cldn7,ENSMUSG00000018569
cell.adhesion.molecules.cams,Icos,ENSMUSG00000026009
cell.adhesion.molecules.cams,Cldn6,ENSMUSG00000023906
cell.adhesion.molecules.cams,Cldn8,ENSMUSG00000050520
cell.adhesion.molecules.cams,Cadm1,ENSMUSG00000032076
cell.adhesion.molecules.cams,Cldn14,ENSMUSG00000047109
cell.adhesion.molecules.cams,Cldn9,ENSMUSG00000066720
cell.adhesion.molecules.cams,Cldn13,ENSMUSG00000008843
cell.adhesion.molecules.cams,Cldn10,ENSMUSG00000022132
cell.adhesion.molecules.cams,Nectin1,ENSMUSG00000032012
cell.adhesion.molecules.cams,Pvrl3,ENSMUSG00000022656
cell.adhesion.molecules.cams,Cldn15,ENSMUSG00000001739
cell.adhesion.molecules.cams,Cd274,ENSMUSG00000016496
cell.adhesion.molecules.cams,Cldn20,ENSMUSG00000091530
cell.adhesion.molecules.cams,H2-T9,ENSMUSG00000092243
cell.adhesion.molecules.cams,RP23-108F2.16,ENSMUSG00000073403
cell.adhesion.molecules.cams,Jam2,ENSMUSG00000053062
