Pathway,Gene,EnsemblID
arachidonic.acid.metabolism,Cyp4a32,ENSMUSG00000063929
arachidonic.acid.metabolism,Cyp2j11,ENSMUSG00000066097
arachidonic.acid.metabolism,Cyp2c50,ENSMUSG00000054827
arachidonic.acid.metabolism,Cbr3,ENSMUSG00000022947
arachidonic.acid.metabolism,Alox12,ENSMUSG00000000320
arachidonic.acid.metabolism,Alox12e,ENSMUSG00000018907
arachidonic.acid.metabolism,Alox12b,ENSMUSG00000032807
arachidonic.acid.metabolism,Alox15,ENSMUSG00000018924
arachidonic.acid.metabolism,Alox8,ENSMUSG00000020891
arachidonic.acid.metabolism,Alox5,ENSMUSG00000025701
arachidonic.acid.metabolism,Cbr1,ENSMUSG00000051483
arachidonic.acid.metabolism,Cbr2,ENSMUSG00000025150
arachidonic.acid.metabolism,Cyp2b10,ENSMUSG00000030483
arachidonic.acid.metabolism,Cyp2b13,ENSMUSG00000040583
arachidonic.acid.metabolism,Cyp2b19,ENSMUSG00000066704
arachidonic.acid.metabolism,Cyp2b9,ENSMUSG00000040660
arachidonic.acid.metabolism,Cyp2c29,ENSMUSG00000003053
arachidonic.acid.metabolism,Cyp2c37,ENSMUSG00000042248
arachidonic.acid.metabolism,Cyp2c38,ENSMUSG00000032808
arachidonic.acid.metabolism,Cyp2c39,ENSMUSG00000025003
arachidonic.acid.metabolism,Cyp2c40,ENSMUSG00000025004
arachidonic.acid.metabolism,Cyp2e1,ENSMUSG00000025479
arachidonic.acid.metabolism,Cyp2j5,ENSMUSG00000052520
arachidonic.acid.metabolism,Cyp2j6,ENSMUSG00000052914
arachidonic.acid.metabolism,Cyp4a10,ENSMUSG00000066072
arachidonic.acid.metabolism,Cyp4a12b,ENSMUSG00000078597
arachidonic.acid.metabolism,Cyp4a14,ENSMUSG00000028715
arachidonic.acid.metabolism,Ephx2,ENSMUSG00000022040
arachidonic.acid.metabolism,Ggt1,ENSMUSG00000006345
arachidonic.acid.metabolism,Gpx1,ENSMUSG00000063856
arachidonic.acid.metabolism,Gpx2,ENSMUSG00000042808
arachidonic.acid.metabolism,Gpx3,ENSMUSG00000018339
arachidonic.acid.metabolism,Gpx5,ENSMUSG00000004344
arachidonic.acid.metabolism,Lta4h,ENSMUSG00000015889
arachidonic.acid.metabolism,Ltc4s,ENSMUSG00000020377
arachidonic.acid.metabolism,Cyp4f13,ENSMUSG00000024055
arachidonic.acid.metabolism,Pla2g1b,ENSMUSG00000029522
arachidonic.acid.metabolism,Pla2g2a,ENSMUSG00000058908
arachidonic.acid.metabolism,Pla2g2c,ENSMUSG00000028750
arachidonic.acid.metabolism,Pla2g2d,ENSMUSG00000041202
arachidonic.acid.metabolism,Pla2g4a,ENSMUSG00000056220
arachidonic.acid.metabolism,Pla2g5,ENSMUSG00000041193
arachidonic.acid.metabolism,Ptgds,ENSMUSG00000015090
arachidonic.acid.metabolism,Ptgis,ENSMUSG00000017969
arachidonic.acid.metabolism,Ptgs1,ENSMUSG00000047250
arachidonic.acid.metabolism,Ptgs2,ENSMUSG00000032487
arachidonic.acid.metabolism,Tbxas1,ENSMUSG00000029925
arachidonic.acid.metabolism,Pla2g16,ENSMUSG00000060675
arachidonic.acid.metabolism,Cyp2c70,ENSMUSG00000060613
arachidonic.acid.metabolism,Cyp2c44,ENSMUSG00000025197
arachidonic.acid.metabolism,Cyp2j13,ENSMUSG00000028571
arachidonic.acid.metabolism,Cyp4a29,ENSMUSG00000083138
arachidonic.acid.metabolism,Pla2g4c,ENSMUSG00000033847
arachidonic.acid.metabolism,Pla2g3,ENSMUSG00000034579
arachidonic.acid.metabolism,Ggt5,ENSMUSG00000006344
arachidonic.acid.metabolism,Cyp2j12,ENSMUSG00000081225
arachidonic.acid.metabolism,Cyp2b23,ENSMUSG00000040650
arachidonic.acid.metabolism,Pla2g10,ENSMUSG00000022683
arachidonic.acid.metabolism,Pla2g2e,ENSMUSG00000028751
arachidonic.acid.metabolism,Pla2g2f,ENSMUSG00000028749
arachidonic.acid.metabolism,Pla2g4f,ENSMUSG00000046971
arachidonic.acid.metabolism,Cyp4a12a,ENSMUSG00000066071
arachidonic.acid.metabolism,Pla2g4e,ENSMUSG00000050211
arachidonic.acid.metabolism,Cyp2c54,ENSMUSG00000067225
arachidonic.acid.metabolism,Cyp2c68,ENSMUSG00000074882
arachidonic.acid.metabolism,Cyp4a30b,ENSMUSG00000084346
arachidonic.acid.metabolism,Pla2g6,ENSMUSG00000042632
arachidonic.acid.metabolism,Hpgds,ENSMUSG00000029919
arachidonic.acid.metabolism,Ptges3,ENSMUSG00000071072
arachidonic.acid.metabolism,Ptges,ENSMUSG00000050737
arachidonic.acid.metabolism,Cyp4f14,ENSMUSG00000024292
arachidonic.acid.metabolism,Pla2g12a,ENSMUSG00000027999
arachidonic.acid.metabolism,Fam213b,ENSMUSG00000029059
arachidonic.acid.metabolism,Cyp2j8,ENSMUSG00000082932
arachidonic.acid.metabolism,Plb1,ENSMUSG00000029134
arachidonic.acid.metabolism,Cyp4a31,ENSMUSG00000028712
arachidonic.acid.metabolism,Gpx8,ENSMUSG00000021760
arachidonic.acid.metabolism,Pla2g12b,ENSMUSG00000009646
arachidonic.acid.metabolism,Cyp2c66,ENSMUSG00000067229
arachidonic.acid.metabolism,Cyp4f18,ENSMUSG00000003484
arachidonic.acid.metabolism,Cyp2c55,ENSMUSG00000025002
arachidonic.acid.metabolism,Cyp2c65,ENSMUSG00000067231
arachidonic.acid.metabolism,Cyp2j9,ENSMUSG00000015224
arachidonic.acid.metabolism,Gpx6,ENSMUSG00000004341
arachidonic.acid.metabolism,Pla2g4d,ENSMUSG00000070719
