Pathway,Gene,EnsemblID
other.glycan.degradation,Manba,ENSMUSG00000028164
other.glycan.degradation,Aga,ENSMUSG00000031521
other.glycan.degradation,Glb1,ENSMUSG00000045594
other.glycan.degradation,Gba,ENSMUSG00000028048
other.glycan.degradation,Hexa,ENSMUSG00000025232
other.glycan.degradation,hexb,ENSMUSG00000021665
other.glycan.degradation,Man2b1,ENSMUSG00000005142
other.glycan.degradation,Man2b2,ENSMUSG00000029119
other.glycan.degradation,Engase,ENSMUSG00000033857
other.glycan.degradation,Gba2,ENSMUSG00000028467
other.glycan.degradation,Hexdc,ENSMUSG00000039307
other.glycan.degradation,Neu2,ENSMUSG00000079434
other.glycan.degradation,Neu4,ENSMUSG00000034000
other.glycan.degradation,Neu3,ENSMUSG00000035239
other.glycan.degradation,Fuca2,ENSMUSG00000019810
other.glycan.degradation,Fuca1,ENSMUSG00000028673
other.glycan.degradation,Man2c1,ENSMUSG00000032295
