Pathway,Gene,EnsemblID
regulation.of.autophagy,Atg14,ENSMUSG00000037526
regulation.of.autophagy,Prkaa1,ENSMUSG00000050697
regulation.of.autophagy,Prkaa2,ENSMUSG00000028518
regulation.of.autophagy,Atg5,ENSMUSG00000038160
regulation.of.autophagy,Ifna1,ENSMUSG00000095498
regulation.of.autophagy,Ifna11,ENSMUSG00000100549
regulation.of.autophagy,Ifna4,ENSMUSG00000070904
regulation.of.autophagy,Ifna5,ENSMUSG00000096682
regulation.of.autophagy,Ifna6,ENSMUSG00000101252
regulation.of.autophagy,Ifna7,ENSMUSG00000100713
regulation.of.autophagy,Ifna9,ENSMUSG00000095270
regulation.of.autophagy,Ifng,ENSMUSG00000055170
regulation.of.autophagy,Ins1,ENSMUSG00000035804
regulation.of.autophagy,Ins2,ENSMUSG00000000215
regulation.of.autophagy,Ulk1,ENSMUSG00000029512
regulation.of.autophagy,Pik3c3,ENSMUSG00000033628
regulation.of.autophagy,Ifna13,ENSMUSG00000063376
regulation.of.autophagy,Atg4d,ENSMUSG00000002820
regulation.of.autophagy,Ifna15,ENSMUSG00000096011
regulation.of.autophagy,Ifna12,ENSMUSG00000073811
regulation.of.autophagy,Atg4c,ENSMUSG00000028550
regulation.of.autophagy,Ulk2,ENSMUSG00000004798
regulation.of.autophagy,Ifna14,ENSMUSG00000095896
regulation.of.autophagy,Atg13,ENSMUSG00000027244
regulation.of.autophagy,Gabarap,ENSMUSG00000018567
regulation.of.autophagy,Gabarapl1,ENSMUSG00000030161
regulation.of.autophagy,Atg4a,ENSMUSG00000079418
regulation.of.autophagy,Atg10,ENSMUSG00000021619
regulation.of.autophagy,Atg12,ENSMUSG00000032905
regulation.of.autophagy,Atg3,ENSMUSG00000022663
regulation.of.autophagy,Ulk3,ENSMUSG00000032308
regulation.of.autophagy,Atg16l2,ENSMUSG00000047767
regulation.of.autophagy,Atg7,ENSMUSG00000030314
regulation.of.autophagy,Pik3r4,ENSMUSG00000032571
regulation.of.autophagy,Atg16l1,ENSMUSG00000026289
