Pathway,Gene,EnsemblID
camp.signaling.pathway,Adcy4,ENSMUSG00000022220
camp.signaling.pathway,Adcy3,ENSMUSG00000020654
camp.signaling.pathway,Arap3,ENSMUSG00000024451
camp.signaling.pathway,Camk2d,ENSMUSG00000053819
camp.signaling.pathway,Orai1,ENSMUSG00000049686
camp.signaling.pathway,Npy,ENSMUSG00000029819
camp.signaling.pathway,Braf,ENSMUSG00000002413
camp.signaling.pathway,Rap1a,ENSMUSG00000068798
camp.signaling.pathway,Raf1,ENSMUSG00000000441
camp.signaling.pathway,Pde4c,ENSMUSG00000031842
camp.signaling.pathway,Acox1,ENSMUSG00000020777
camp.signaling.pathway,Adcy6,ENSMUSG00000022994
camp.signaling.pathway,Adcy7,ENSMUSG00000031659
camp.signaling.pathway,Adcy8,ENSMUSG00000022376
camp.signaling.pathway,Adcyap1r1,ENSMUSG00000029778
camp.signaling.pathway,Adora1,ENSMUSG00000042429
camp.signaling.pathway,Adora2a,ENSMUSG00000020178
camp.signaling.pathway,Adrb1,ENSMUSG00000035283
camp.signaling.pathway,Adrb2,ENSMUSG00000045730
camp.signaling.pathway,Akt1,ENSMUSG00000001729
camp.signaling.pathway,Akt2,ENSMUSG00000004056
camp.signaling.pathway,Amh,ENSMUSG00000035262
camp.signaling.pathway,Rhoa,ENSMUSG00000007815
camp.signaling.pathway,Atp1a1,ENSMUSG00000033161
camp.signaling.pathway,Atp1b1,ENSMUSG00000026576
camp.signaling.pathway,Atp1b2,ENSMUSG00000041329
camp.signaling.pathway,Atp1b3,ENSMUSG00000032412
camp.signaling.pathway,Fxyd2,ENSMUSG00000059412
camp.signaling.pathway,Atp2a2,ENSMUSG00000029467
camp.signaling.pathway,Atp2b2,ENSMUSG00000030302
camp.signaling.pathway,Bad,ENSMUSG00000024959
camp.signaling.pathway,Bdnf,ENSMUSG00000048482
camp.signaling.pathway,Cacna1c,ENSMUSG00000051331
camp.signaling.pathway,Cacna1d,ENSMUSG00000015968
camp.signaling.pathway,Cacna1s,ENSMUSG00000026407
camp.signaling.pathway,Calm1,ENSMUSG00000001175
camp.signaling.pathway,Calm2,ENSMUSG00000036438
camp.signaling.pathway,Calm3,ENSMUSG00000019370
camp.signaling.pathway,Camk2a,ENSMUSG00000024617
camp.signaling.pathway,Camk2b,ENSMUSG00000057897
camp.signaling.pathway,Camk2g,ENSMUSG00000021820
camp.signaling.pathway,Camk4,ENSMUSG00000038128
camp.signaling.pathway,Cftr,ENSMUSG00000041301
camp.signaling.pathway,Chrm1,ENSMUSG00000032773
camp.signaling.pathway,Cnga1,ENSMUSG00000067220
camp.signaling.pathway,Cnga2,ENSMUSG00000005864
camp.signaling.pathway,Cnga3,ENSMUSG00000026114
camp.signaling.pathway,Creb1,ENSMUSG00000025958
camp.signaling.pathway,Creb3,ENSMUSG00000028466
camp.signaling.pathway,Crebbp,ENSMUSG00000022521
camp.signaling.pathway,Drd,ENSMUSG00000021478
camp.signaling.pathway,Drd2,ENSMUSG00000032259
