Pathway,Gene,EnsemblID
natural.killer.cell.mediated.cytotoxicity,Braf,ENSMUSG00000002413
natural.killer.cell.mediated.cytotoxicity,Raf1,ENSMUSG00000000441
natural.killer.cell.mediated.cytotoxicity,Araf,ENSMUSG00000001127
natural.killer.cell.mediated.cytotoxicity,Bid,ENSMUSG00000004446
natural.killer.cell.mediated.cytotoxicity,Cd247,ENSMUSG00000005763
natural.killer.cell.mediated.cytotoxicity,Cd48,ENSMUSG00000015355
natural.killer.cell.mediated.cytotoxicity,Fas,ENSMUSG00000024778
natural.killer.cell.mediated.cytotoxicity,Fasl,ENSMUSG00000000817
natural.killer.cell.mediated.cytotoxicity,Fcer1g,ENSMUSG00000058715
natural.killer.cell.mediated.cytotoxicity,Fyn,ENSMUSG00000019843
natural.killer.cell.mediated.cytotoxicity,Grb2,ENSMUSG00000059923
natural.killer.cell.mediated.cytotoxicity,Gzmb,ENSMUSG00000015437
natural.killer.cell.mediated.cytotoxicity,H2-D1,ENSMUSG00000073411
natural.killer.cell.mediated.cytotoxicity,H2-K1,ENSMUSG00000061232
natural.killer.cell.mediated.cytotoxicity,H2-T23,ENSMUSG00000067212
natural.killer.cell.mediated.cytotoxicity,Ptpn6,ENSMUSG00000004266
natural.killer.cell.mediated.cytotoxicity,Hras,ENSMUSG00000025499
natural.killer.cell.mediated.cytotoxicity,Icam1,ENSMUSG00000037405
natural.killer.cell.mediated.cytotoxicity,Icam2,ENSMUSG00000001029
natural.killer.cell.mediated.cytotoxicity,Ifna1,ENSMUSG00000095498
natural.killer.cell.mediated.cytotoxicity,Ifna11,ENSMUSG00000100549
natural.killer.cell.mediated.cytotoxicity,Ifna4,ENSMUSG00000070904
natural.killer.cell.mediated.cytotoxicity,Ifna5,ENSMUSG00000096682
natural.killer.cell.mediated.cytotoxicity,Ifna6,ENSMUSG00000101252
natural.killer.cell.mediated.cytotoxicity,Ifna7,ENSMUSG00000100713
natural.killer.cell.mediated.cytotoxicity,Ifna9,ENSMUSG00000095270
natural.killer.cell.mediated.cytotoxicity,Ifnar1,ENSMUSG00000022967
natural.killer.cell.mediated.cytotoxicity,Ifnar2,ENSMUSG00000022971
natural.killer.cell.mediated.cytotoxicity,Ifnb1,ENSMUSG00000048806
natural.killer.cell.mediated.cytotoxicity,Ifng,ENSMUSG00000055170
natural.killer.cell.mediated.cytotoxicity,Ifngr1,ENSMUSG00000020009
natural.killer.cell.mediated.cytotoxicity,Itgal,ENSMUSG00000030830
natural.killer.cell.mediated.cytotoxicity,Itgb2,ENSMUSG00000000290
natural.killer.cell.mediated.cytotoxicity,Itgb2l,ENSMUSG00000000157
natural.killer.cell.mediated.cytotoxicity,Klra1,ENSMUSG00000079853
natural.killer.cell.mediated.cytotoxicity,Klra3,ENSMUSG00000067591
natural.killer.cell.mediated.cytotoxicity,Klra4,ENSMUSG00000079852
natural.killer.cell.mediated.cytotoxicity,Klra7,ENSMUSG00000067599
natural.killer.cell.mediated.cytotoxicity,Klra8,ENSMUSG00000089727
natural.killer.cell.mediated.cytotoxicity,Klra9,ENSMUSG00000033024
natural.killer.cell.mediated.cytotoxicity,Klrc1,ENSMUSG00000030167
natural.killer.cell.mediated.cytotoxicity,Klrc2,ENSMUSG00000052736
natural.killer.cell.mediated.cytotoxicity,Klrd1,ENSMUSG00000030165
natural.killer.cell.mediated.cytotoxicity,Kras,ENSMUSG00000030265
natural.killer.cell.mediated.cytotoxicity,Lat,ENSMUSG00000030742
natural.killer.cell.mediated.cytotoxicity,Lck,ENSMUSG00000000409
natural.killer.cell.mediated.cytotoxicity,Lcp2,ENSMUSG00000002699
natural.killer.cell.mediated.cytotoxicity,Klrb1c,ENSMUSG00000030325
natural.killer.cell.mediated.cytotoxicity,Rac3,ENSMUSG00000018012
natural.killer.cell.mediated.cytotoxicity,Ncr1,ENSMUSG00000062524
natural.killer.cell.mediated.cytotoxicity,Nfatc1,ENSMUSG00000033016
natural.killer.cell.mediated.cytotoxicity,Nfatc2,ENSMUSG00000027544
natural.killer.cell.mediated.cytotoxicity,Cd244,ENSMUSG00000004709
natural.killer.cell.mediated.cytotoxicity,Nras,ENSMUSG00000027852
natural.killer.cell.mediated.cytotoxicity,Pak1,ENSMUSG00000030774
natural.killer.cell.mediated.cytotoxicity,Prf1,ENSMUSG00000037202
natural.killer.cell.mediated.cytotoxicity,Pik3ca,ENSMUSG00000027665
natural.killer.cell.mediated.cytotoxicity,Pik3cd,ENSMUSG00000039936
natural.killer.cell.mediated.cytotoxicity,Pik3r1,ENSMUSG00000041417
natural.killer.cell.mediated.cytotoxicity,Pik3r2,ENSMUSG00000031834
natural.killer.cell.mediated.cytotoxicity,Pik3r3,ENSMUSG00000028698
natural.killer.cell.mediated.cytotoxicity,Prkca,ENSMUSG00000050965
natural.killer.cell.mediated.cytotoxicity,Prkcb,ENSMUSG00000052889
natural.killer.cell.mediated.cytotoxicity,Prkcg,ENSMUSG00000078816
natural.killer.cell.mediated.cytotoxicity,Plcg1,ENSMUSG00000016933
natural.killer.cell.mediated.cytotoxicity,Ppp3ca,ENSMUSG00000028161
natural.killer.cell.mediated.cytotoxicity,Ppp3cb,ENSMUSG00000021816
natural.killer.cell.mediated.cytotoxicity,Ppp3cc,ENSMUSG00000022092
natural.killer.cell.mediated.cytotoxicity,Ppp3r1,ENSMUSG00000033953
natural.killer.cell.mediated.cytotoxicity,Ppp3r2,ENSMUSG00000028310
natural.killer.cell.mediated.cytotoxicity,Ptk2b,ENSMUSG00000059456
natural.killer.cell.mediated.cytotoxicity,Ptpn11,ENSMUSG00000043733
natural.killer.cell.mediated.cytotoxicity,Rac1,ENSMUSG00000001847
natural.killer.cell.mediated.cytotoxicity,Rac2,ENSMUSG00000033220
natural.killer.cell.mediated.cytotoxicity,Sh2d1a,ENSMUSG00000005696
natural.killer.cell.mediated.cytotoxicity,Shc1,ENSMUSG00000042626
natural.killer.cell.mediated.cytotoxicity,Shc3,ENSMUSG00000021448
natural.killer.cell.mediated.cytotoxicity,Sos1,ENSMUSG00000024241
natural.killer.cell.mediated.cytotoxicity,Sos2,ENSMUSG00000034801
natural.killer.cell.mediated.cytotoxicity,Syk,ENSMUSG00000021457
natural.killer.cell.mediated.cytotoxicity,Shc2,ENSMUSG00000020312
natural.killer.cell.mediated.cytotoxicity,Tnf,ENSMUSG00000024401
natural.killer.cell.mediated.cytotoxicity,Tnfrsf10b,ENSMUSG00000022074
natural.killer.cell.mediated.cytotoxicity,Tnfsf10,ENSMUSG00000039304
natural.killer.cell.mediated.cytotoxicity,Tyrobp,ENSMUSG00000030579
natural.killer.cell.mediated.cytotoxicity,Vav2,ENSMUSG00000009621
natural.killer.cell.mediated.cytotoxicity,Zap70,ENSMUSG00000026117
natural.killer.cell.mediated.cytotoxicity,Ifna13,ENSMUSG00000063376
natural.killer.cell.mediated.cytotoxicity,Plcg2,ENSMUSG00000034330
natural.killer.cell.mediated.cytotoxicity,Hcst,ENSMUSG00000064109
natural.killer.cell.mediated.cytotoxicity,Sh3bp2,ENSMUSG00000054520
natural.killer.cell.mediated.cytotoxicity,Ifna15,ENSMUSG00000096011
natural.killer.cell.mediated.cytotoxicity,Ifna12,ENSMUSG00000073811
natural.killer.cell.mediated.cytotoxicity,Fcgr4,ENSMUSG00000059089
natural.killer.cell.mediated.cytotoxicity,Map2k1,ENSMUSG00000004936
natural.killer.cell.mediated.cytotoxicity,Map2k2,ENSMUSG00000035027
natural.killer.cell.mediated.cytotoxicity,Mapk1,ENSMUSG00000063358
natural.killer.cell.mediated.cytotoxicity,Mapk3,ENSMUSG00000063065
natural.killer.cell.mediated.cytotoxicity,Klrk1,ENSMUSG00000030149
natural.killer.cell.mediated.cytotoxicity,Shc4,ENSMUSG00000035109
natural.killer.cell.mediated.cytotoxicity,Pik3cg,ENSMUSG00000020573
natural.killer.cell.mediated.cytotoxicity,Pik3r5,ENSMUSG00000020901
natural.killer.cell.mediated.cytotoxicity,Raet1e,ENSMUSG00000053219
natural.killer.cell.mediated.cytotoxicity,Ifna14,ENSMUSG00000095896
natural.killer.cell.mediated.cytotoxicity,Raet1d,ENSMUSG00000078452
natural.killer.cell.mediated.cytotoxicity,Vav3,ENSMUSG00000033721
natural.killer.cell.mediated.cytotoxicity,Ulbp1,ENSMUSG00000079685
