Pathway,Gene,EnsemblID
tnf.signaling.pathway,Akt1,ENSMUSG00000001729
tnf.signaling.pathway,Akt2,ENSMUSG00000004056
tnf.signaling.pathway,Birc3,ENSMUSG00000032000
tnf.signaling.pathway,Birc2,ENSMUSG00000057367
tnf.signaling.pathway,Atf2,ENSMUSG00000027104
tnf.signaling.pathway,Atf4,ENSMUSG00000042406
tnf.signaling.pathway,Bcl3,ENSMUSG00000053175
tnf.signaling.pathway,Casp7,ENSMUSG00000025076
tnf.signaling.pathway,Casp8,ENSMUSG00000026029
tnf.signaling.pathway,Cebpb,ENSMUSG00000056501
tnf.signaling.pathway,Cflar,ENSMUSG00000026031
tnf.signaling.pathway,Chuk,ENSMUSG00000025199
tnf.signaling.pathway,Socs3,ENSMUSG00000053113
tnf.signaling.pathway,Creb1,ENSMUSG00000025958
tnf.signaling.pathway,Creb3,ENSMUSG00000028466
tnf.signaling.pathway,Atf6b,ENSMUSG00000015461
tnf.signaling.pathway,Csf1,ENSMUSG00000014599
tnf.signaling.pathway,Edn1,ENSMUSG00000021367
tnf.signaling.pathway,Fas,ENSMUSG00000024778
tnf.signaling.pathway,Fos,ENSMUSG00000021250
tnf.signaling.pathway,Cxcl1,ENSMUSG00000029380
tnf.signaling.pathway,Icam1,ENSMUSG00000037405
tnf.signaling.pathway,Cxcl10,ENSMUSG00000034855
tnf.signaling.pathway,Ifi47,ENSMUSG00000078920
tnf.signaling.pathway,Ikbkb,ENSMUSG00000031537
tnf.signaling.pathway,Ikbkg,ENSMUSG00000004221
tnf.signaling.pathway,Il15,ENSMUSG00000031712
tnf.signaling.pathway,Il1b,ENSMUSG00000027398
tnf.signaling.pathway,Il18r1,ENSMUSG00000026070
tnf.signaling.pathway,Il6,ENSMUSG00000025746
tnf.signaling.pathway,Itch,ENSMUSG00000027598
tnf.signaling.pathway,Jun,ENSMUSG00000052684
tnf.signaling.pathway,Junb,ENSMUSG00000052837
tnf.signaling.pathway,Lif,ENSMUSG00000034394
tnf.signaling.pathway,Lta,ENSMUSG00000024402
tnf.signaling.pathway,Mmp14,ENSMUSG00000000957
tnf.signaling.pathway,Mmp3,ENSMUSG00000043613
tnf.signaling.pathway,Mmp9,ENSMUSG00000017737
tnf.signaling.pathway,Nfkb1,ENSMUSG00000028163
tnf.signaling.pathway,Nfkbia,ENSMUSG00000021025
tnf.signaling.pathway,Pik3ca,ENSMUSG00000027665
tnf.signaling.pathway,Pik3cd,ENSMUSG00000039936
tnf.signaling.pathway,Pik3r1,ENSMUSG00000041417
tnf.signaling.pathway,Pik3r2,ENSMUSG00000031834
tnf.signaling.pathway,Pik3r3,ENSMUSG00000028698
tnf.signaling.pathway,Mapk11,ENSMUSG00000053137
tnf.signaling.pathway,Ptgs2,ENSMUSG00000032487
tnf.signaling.pathway,Rela,ENSMUSG00000024927
tnf.signaling.pathway,Ripk1,ENSMUSG00000021408
tnf.signaling.pathway,Ccl12,ENSMUSG00000035352
tnf.signaling.pathway,Ccl2,ENSMUSG00000035385
tnf.signaling.pathway,Ccl20,ENSMUSG00000026166
tnf.signaling.pathway,Ccl5,ENSMUSG00000035042
tnf.signaling.pathway,Cxcl2,ENSMUSG00000058427
tnf.signaling.pathway,Cx3cl1,ENSMUSG00000031778
tnf.signaling.pathway,Sele,ENSMUSG00000026582
tnf.signaling.pathway,Creb3l3,ENSMUSG00000035041
tnf.signaling.pathway,Tnf,ENSMUSG00000024401
tnf.signaling.pathway,Tnfaip3,ENSMUSG00000019850
tnf.signaling.pathway,Tnfrsf1a,ENSMUSG00000030341
tnf.signaling.pathway,Traf1,ENSMUSG00000026875
tnf.signaling.pathway,Traf2,ENSMUSG00000026942
tnf.signaling.pathway,Traf3,ENSMUSG00000021277
tnf.signaling.pathway,Traf5,ENSMUSG00000026637
tnf.signaling.pathway,Vcam1,ENSMUSG00000027962
tnf.signaling.pathway,Creb5,ENSMUSG00000053007
tnf.signaling.pathway,Akt3,ENSMUSG00000019699
tnf.signaling.pathway,Nod2,ENSMUSG00000055994
tnf.signaling.pathway,Map2k1,ENSMUSG00000004936
tnf.signaling.pathway,Map2k3,ENSMUSG00000018932
tnf.signaling.pathway,Map2k4,ENSMUSG00000033352
tnf.signaling.pathway,Map2k6,ENSMUSG00000020623
tnf.signaling.pathway,Map2k7,ENSMUSG00000002948
tnf.signaling.pathway,Map3k5,ENSMUSG00000071369
tnf.signaling.pathway,Map3k7,ENSMUSG00000028284
tnf.signaling.pathway,Map3k8,ENSMUSG00000024235
tnf.signaling.pathway,Mapk1,ENSMUSG00000063358
tnf.signaling.pathway,Mapk10,ENSMUSG00000046709
tnf.signaling.pathway,Mapk13,ENSMUSG00000004864
tnf.signaling.pathway,Mapk14,ENSMUSG00000053436
tnf.signaling.pathway,Mapk3,ENSMUSG00000063065
tnf.signaling.pathway,Mapk8,ENSMUSG00000021936
tnf.signaling.pathway,Mapk9,ENSMUSG00000020366
tnf.signaling.pathway,Creb3l1,ENSMUSG00000027230
tnf.signaling.pathway,Mapk12,ENSMUSG00000022610
tnf.signaling.pathway,Pik3cg,ENSMUSG00000020573
tnf.signaling.pathway,Pik3r5,ENSMUSG00000020901
tnf.signaling.pathway,Cxcl3,ENSMUSG00000029379
tnf.signaling.pathway,RP23-14F5.8,ENSMUSG00000058163
tnf.signaling.pathway,Map3k14,ENSMUSG00000020941
tnf.signaling.pathway,Ripk3,ENSMUSG00000022221
tnf.signaling.pathway,Rps6ka4,ENSMUSG00000024952
tnf.signaling.pathway,Tab1,ENSMUSG00000022414
tnf.signaling.pathway,Tab3,ENSMUSG00000035476
tnf.signaling.pathway,Bag4,ENSMUSG00000037316
tnf.signaling.pathway,Tab2,ENSMUSG00000015755
tnf.signaling.pathway,Dab2ip,ENSMUSG00000026883
tnf.signaling.pathway,Tradd,ENSMUSG00000031887
tnf.signaling.pathway,Pgam5,ENSMUSG00000029500
tnf.signaling.pathway,Rps6ka5,ENSMUSG00000021180
tnf.signaling.pathway,Dnm1l,ENSMUSG00000022789
tnf.signaling.pathway,Mlkl,ENSMUSG00000012519
tnf.signaling.pathway,Creb3l4,ENSMUSG00000027938
