Pathway,Gene,EnsemblID
primary.immunodeficiency,Orai1,ENSMUSG00000049686
primary.immunodeficiency,Ada,ENSMUSG00000017697
primary.immunodeficiency,Aicda,ENSMUSG00000040627
primary.immunodeficiency,Aire,ENSMUSG00000000731
primary.immunodeficiency,Btk,ENSMUSG00000031264
primary.immunodeficiency,Ciita,ENSMUSG00000022504
primary.immunodeficiency,Cd19,ENSMUSG00000030724
primary.immunodeficiency,Cd3d,ENSMUSG00000032094
primary.immunodeficiency,Cd3e,ENSMUSG00000032093
primary.immunodeficiency,Cd4,ENSMUSG00000023274
primary.immunodeficiency,Cd79a,ENSMUSG00000003379
primary.immunodeficiency,Cd8a,ENSMUSG00000053977
primary.immunodeficiency,Cd8b1,ENSMUSG00000053044
primary.immunodeficiency,Ikbkg,ENSMUSG00000004221
primary.immunodeficiency,Il2rg,ENSMUSG00000031304
primary.immunodeficiency,Il7r,ENSMUSG00000003882
primary.immunodeficiency,Jak3,ENSMUSG00000031805
primary.immunodeficiency,Lck,ENSMUSG00000000409
primary.immunodeficiency,Blnk,ENSMUSG00000061132
primary.immunodeficiency,Rfxap,ENSMUSG00000036615
primary.immunodeficiency,Ptprc,ENSMUSG00000026395
primary.immunodeficiency,Rag1,ENSMUSG00000061311
primary.immunodeficiency,Rag2,ENSMUSG00000032864
primary.immunodeficiency,Rfxank,ENSMUSG00000036120
primary.immunodeficiency,Tap1,ENSMUSG00000037321
primary.immunodeficiency,Cd40,ENSMUSG00000017652
primary.immunodeficiency,Cd40lg,ENSMUSG00000031132
primary.immunodeficiency,Ung,ENSMUSG00000029591
primary.immunodeficiency,Zap70,ENSMUSG00000026117
primary.immunodeficiency,Dclre1c,ENSMUSG00000026648
primary.immunodeficiency,Rfx5,ENSMUSG00000005774
primary.immunodeficiency,Icos,ENSMUSG00000026009
primary.immunodeficiency,Tnfrsf13b,ENSMUSG00000010142
primary.immunodeficiency,Tnfrsf13c,ENSMUSG00000068105
