Pathway,Gene,EnsemblID
african.trypanosomiasis,Hbb-bt,ENSMUSG00000073940
african.trypanosomiasis,Hba-a2,ENSMUSG00000069917
african.trypanosomiasis,Apoa1,ENSMUSG00000032083
african.trypanosomiasis,F2rl1,ENSMUSG00000021678
african.trypanosomiasis,Fas,ENSMUSG00000024778
african.trypanosomiasis,Fasl,ENSMUSG00000000817
african.trypanosomiasis,Gnaq,ENSMUSG00000024639
african.trypanosomiasis,Icam1,ENSMUSG00000037405
african.trypanosomiasis,Ido1,ENSMUSG00000031551
african.trypanosomiasis,Ifng,ENSMUSG00000055170
african.trypanosomiasis,Il10,ENSMUSG00000016529
african.trypanosomiasis,Il12a,ENSMUSG00000027776
african.trypanosomiasis,Il18,ENSMUSG00000039217
african.trypanosomiasis,Il1b,ENSMUSG00000027398
african.trypanosomiasis,Il6,ENSMUSG00000025746
african.trypanosomiasis,Lama4,ENSMUSG00000019846
african.trypanosomiasis,Myd88,ENSMUSG00000032508
african.trypanosomiasis,Prkca,ENSMUSG00000050965
african.trypanosomiasis,Prkcb,ENSMUSG00000052889
african.trypanosomiasis,Prkcg,ENSMUSG00000078816
african.trypanosomiasis,Plcb1,ENSMUSG00000051177
african.trypanosomiasis,Plcb2,ENSMUSG00000040061
african.trypanosomiasis,Plcb3,ENSMUSG00000024960
african.trypanosomiasis,Plcb4,ENSMUSG00000039943
african.trypanosomiasis,Sele,ENSMUSG00000026582
african.trypanosomiasis,Ido2,ENSMUSG00000031549
african.trypanosomiasis,Tnf,ENSMUSG00000024401
african.trypanosomiasis,Vcam1,ENSMUSG00000027962
african.trypanosomiasis,Thop1,ENSMUSG00000004929
african.trypanosomiasis,Tlr9,ENSMUSG00000045322
