Pathway,Gene,EnsemblID
focal.adhesion,Itga9,ENSMUSG00000039115
focal.adhesion,Mylk,ENSMUSG00000022836
focal.adhesion,Rapgef1,ENSMUSG00000039844
focal.adhesion,Itga1,ENSMUSG00000042284
focal.adhesion,Actn1,ENSMUSG00000015143
focal.adhesion,Braf,ENSMUSG00000002413
focal.adhesion,Rap1a,ENSMUSG00000068798
focal.adhesion,Raf1,ENSMUSG00000000441
focal.adhesion,Actb,ENSMUSG00000029580
focal.adhesion,Actg1,ENSMUSG00000062825
focal.adhesion,Actn2,ENSMUSG00000052374
focal.adhesion,Actn3,ENSMUSG00000006457
focal.adhesion,Akt1,ENSMUSG00000001729
focal.adhesion,Akt2,ENSMUSG00000004056
focal.adhesion,Birc3,ENSMUSG00000032000
focal.adhesion,Birc2,ENSMUSG00000057367
focal.adhesion,Xiap,ENSMUSG00000025860
focal.adhesion,Rhoa,ENSMUSG00000007815
focal.adhesion,Arhgap5,ENSMUSG00000035133
focal.adhesion,Bad,ENSMUSG00000024959
focal.adhesion,Bcl2,ENSMUSG00000057329
focal.adhesion,Capn2,ENSMUSG00000026509
focal.adhesion,Ctnnb1,ENSMUSG00000006932
focal.adhesion,Cav1,ENSMUSG00000007655
focal.adhesion,Cav2,ENSMUSG00000000058
focal.adhesion,Cav3,ENSMUSG00000062694
focal.adhesion,Ccnd1,ENSMUSG00000070348
focal.adhesion,Ccnd2,ENSMUSG00000000184
focal.adhesion,Ccnd3,ENSMUSG00000034165
focal.adhesion,Cdc42,ENSMUSG00000006699
focal.adhesion,Chad,ENSMUSG00000039084
focal.adhesion,Col2a1,ENSMUSG00000022483
focal.adhesion,Col4a1,ENSMUSG00000031502
focal.adhesion,Col4a2,ENSMUSG00000031503
focal.adhesion,Col4a3,ENSMUSG00000079465
focal.adhesion,Col4a4,ENSMUSG00000067158
focal.adhesion,Col4a5,ENSMUSG00000031274
focal.adhesion,Col6a1,ENSMUSG00000001119
focal.adhesion,Col6a2,ENSMUSG00000020241
focal.adhesion,Col6a3,ENSMUSG00000048126
focal.adhesion,Col9a1,ENSMUSG00000026147
focal.adhesion,Col9a2,ENSMUSG00000028626
focal.adhesion,Col9a3,ENSMUSG00000027570
focal.adhesion,Col1a2,ENSMUSG00000029661
focal.adhesion,Comp,ENSMUSG00000031849
focal.adhesion,Bcar1,ENSMUSG00000031955
focal.adhesion,Diaph1,ENSMUSG00000024456
focal.adhesion,Egf,ENSMUSG00000028017
focal.adhesion,Egfr,ENSMUSG00000020122
focal.adhesion,Elk1,ENSMUSG00000009406
focal.adhesion,Erbb2,ENSMUSG00000062312
focal.adhesion,Ptk2,ENSMUSG00000022607
focal.adhesion,Figf,ENSMUSG00000031380
focal.adhesion,Flt1,ENSMUSG00000029648
focal.adhesion,Flt4,ENSMUSG00000020357
focal.adhesion,Fn1,ENSMUSG00000026193
focal.adhesion,Fyn,ENSMUSG00000019843
focal.adhesion,Grb2,ENSMUSG00000059923
focal.adhesion,Hgf,ENSMUSG00000028864
focal.adhesion,Hras,ENSMUSG00000025499
focal.adhesion,Ibsp,ENSMUSG00000029306
focal.adhesion,Igf1,ENSMUSG00000020053
focal.adhesion,Igf1r,ENSMUSG00000005533
focal.adhesion,Ilk,ENSMUSG00000030890
focal.adhesion,Itga2,ENSMUSG00000015533
focal.adhesion,Itga2b,ENSMUSG00000034664
focal.adhesion,Itga3,ENSMUSG00000001507
focal.adhesion,Itga4,ENSMUSG00000027009
focal.adhesion,Itga5,ENSMUSG00000000555
focal.adhesion,Itga7,ENSMUSG00000025348
focal.adhesion,Itgav,ENSMUSG00000027087
focal.adhesion,Itgb1,ENSMUSG00000025809
focal.adhesion,Itgb3,ENSMUSG00000020689
focal.adhesion,Itgb5,ENSMUSG00000022817
focal.adhesion,Itgb6,ENSMUSG00000026971
focal.adhesion,Itgb7,ENSMUSG00000001281
focal.adhesion,Jun,ENSMUSG00000052684
focal.adhesion,Kdr,ENSMUSG00000062960
focal.adhesion,Lama1,ENSMUSG00000032796
focal.adhesion,Lama2,ENSMUSG00000019899
focal.adhesion,Lama3,ENSMUSG00000024421
focal.adhesion,Lama4,ENSMUSG00000019846
focal.adhesion,Lama5,ENSMUSG00000015647
focal.adhesion,Lamb1,ENSMUSG00000002900
focal.adhesion,Lamb2,ENSMUSG00000052911
focal.adhesion,Lamb3,ENSMUSG00000026639
focal.adhesion,Lamc2,ENSMUSG00000026479
focal.adhesion,Parvb,ENSMUSG00000022438
focal.adhesion,Rac3,ENSMUSG00000018012
focal.adhesion,Met,ENSMUSG00000009376
focal.adhesion,Myl7,ENSMUSG00000020469
focal.adhesion,Myl2,ENSMUSG00000013936
focal.adhesion,Mylpf,ENSMUSG00000030672
focal.adhesion,Ppp1r12a,ENSMUSG00000019907
focal.adhesion,Pak1,ENSMUSG00000030774
focal.adhesion,Pak3,ENSMUSG00000031284
focal.adhesion,Pdgfb,ENSMUSG00000000489
focal.adhesion,Pdgfra,ENSMUSG00000029231
focal.adhesion,Pdgfrb,ENSMUSG00000024620
focal.adhesion,Pdpk1,ENSMUSG00000024122
