Pathway,Gene,EnsemblID
prolactin.signaling.pathway,Gck,ENSMUSG00000041798
prolactin.signaling.pathway,Raf1,ENSMUSG00000000441
prolactin.signaling.pathway,Akt1,ENSMUSG00000001729
prolactin.signaling.pathway,Akt2,ENSMUSG00000004056
prolactin.signaling.pathway,Ccnd1,ENSMUSG00000070348
prolactin.signaling.pathway,Ccnd2,ENSMUSG00000000184
prolactin.signaling.pathway,Cga,ENSMUSG00000028298
prolactin.signaling.pathway,Socs3,ENSMUSG00000053113
prolactin.signaling.pathway,Socs1,ENSMUSG00000038037
prolactin.signaling.pathway,Csn2,ENSMUSG00000063157
prolactin.signaling.pathway,Cyp17a1,ENSMUSG00000003555
prolactin.signaling.pathway,Elf5,ENSMUSG00000027186
prolactin.signaling.pathway,Esr1,ENSMUSG00000019768
prolactin.signaling.pathway,Esr2,ENSMUSG00000021055
prolactin.signaling.pathway,Fos,ENSMUSG00000021250
prolactin.signaling.pathway,Grb2,ENSMUSG00000059923
prolactin.signaling.pathway,Hras,ENSMUSG00000025499
prolactin.signaling.pathway,Ins1,ENSMUSG00000035804
prolactin.signaling.pathway,Ins2,ENSMUSG00000000215
prolactin.signaling.pathway,Irf1,ENSMUSG00000018899
prolactin.signaling.pathway,Jak2,ENSMUSG00000024789
prolactin.signaling.pathway,Kras,ENSMUSG00000030265
prolactin.signaling.pathway,Lhb,ENSMUSG00000100916
prolactin.signaling.pathway,Lhcgr,ENSMUSG00000024107
prolactin.signaling.pathway,Nfkb1,ENSMUSG00000028163
prolactin.signaling.pathway,Nras,ENSMUSG00000027852
prolactin.signaling.pathway,Pik3ca,ENSMUSG00000027665
prolactin.signaling.pathway,Pik3cd,ENSMUSG00000039936
prolactin.signaling.pathway,Pik3r1,ENSMUSG00000041417
prolactin.signaling.pathway,Pik3r2,ENSMUSG00000031834
prolactin.signaling.pathway,Pik3r3,ENSMUSG00000028698
prolactin.signaling.pathway,Mapk11,ENSMUSG00000053137
prolactin.signaling.pathway,Prl,ENSMUSG00000021342
prolactin.signaling.pathway,Prlr,ENSMUSG00000005268
prolactin.signaling.pathway,Socs7,ENSMUSG00000038485
prolactin.signaling.pathway,Rela,ENSMUSG00000024927
prolactin.signaling.pathway,Shc1,ENSMUSG00000042626
prolactin.signaling.pathway,Shc3,ENSMUSG00000021448
prolactin.signaling.pathway,Sos1,ENSMUSG00000024241
prolactin.signaling.pathway,Sos2,ENSMUSG00000034801
prolactin.signaling.pathway,Src,ENSMUSG00000027646
prolactin.signaling.pathway,Stat1,ENSMUSG00000026104
prolactin.signaling.pathway,Stat3,ENSMUSG00000004040
prolactin.signaling.pathway,Stat5a,ENSMUSG00000004043
prolactin.signaling.pathway,Stat5b,ENSMUSG00000020919
prolactin.signaling.pathway,Shc2,ENSMUSG00000020312
prolactin.signaling.pathway,Socs2,ENSMUSG00000020027
prolactin.signaling.pathway,Th,ENSMUSG00000000214
prolactin.signaling.pathway,Tnfrsf11a,ENSMUSG00000026321
prolactin.signaling.pathway,Tnfsf11,ENSMUSG00000022015
prolactin.signaling.pathway,Wap,ENSMUSG00000000381
prolactin.signaling.pathway,Akt3,ENSMUSG00000019699
prolactin.signaling.pathway,Map2k1,ENSMUSG00000004936
prolactin.signaling.pathway,Map2k2,ENSMUSG00000035027
prolactin.signaling.pathway,Mapk1,ENSMUSG00000063358
prolactin.signaling.pathway,Mapk10,ENSMUSG00000046709
prolactin.signaling.pathway,Mapk13,ENSMUSG00000004864
prolactin.signaling.pathway,Mapk14,ENSMUSG00000053436
prolactin.signaling.pathway,Mapk3,ENSMUSG00000063065
prolactin.signaling.pathway,Mapk8,ENSMUSG00000021936
prolactin.signaling.pathway,Mapk9,ENSMUSG00000020366
prolactin.signaling.pathway,Shc4,ENSMUSG00000035109
prolactin.signaling.pathway,Mapk12,ENSMUSG00000022610
prolactin.signaling.pathway,Pik3cg,ENSMUSG00000020573
prolactin.signaling.pathway,Pik3r5,ENSMUSG00000020901
prolactin.signaling.pathway,Socs6,ENSMUSG00000056153
prolactin.signaling.pathway,Socs5,ENSMUSG00000037104
prolactin.signaling.pathway,Foxo3,ENSMUSG00000048756
prolactin.signaling.pathway,Gsk3b,ENSMUSG00000022812
