Pathway,Gene,EnsemblID
transcriptional.misregulation.in.cancer,Etv5,ENSMUSG00000013089
transcriptional.misregulation.in.cancer,Nsd2,ENSMUSG00000057406
transcriptional.misregulation.in.cancer,Jmjd1c,ENSMUSG00000037876
transcriptional.misregulation.in.cancer,Supt3,ENSMUSG00000038954
transcriptional.misregulation.in.cancer,Cebpe,ENSMUSG00000052435
transcriptional.misregulation.in.cancer,Birc3,ENSMUSG00000032000
transcriptional.misregulation.in.cancer,Arnt2,ENSMUSG00000015709
transcriptional.misregulation.in.cancer,Atf1,ENSMUSG00000023027
transcriptional.misregulation.in.cancer,Atm,ENSMUSG00000034218
transcriptional.misregulation.in.cancer,Bcl2a1a,ENSMUSG00000102037
transcriptional.misregulation.in.cancer,Bcl2a1b,ENSMUSG00000089929
transcriptional.misregulation.in.cancer,Bcl2a1c,ENSMUSG00000053820
transcriptional.misregulation.in.cancer,Bcl2a1d,ENSMUSG00000099974
transcriptional.misregulation.in.cancer,Bcl2l1,ENSMUSG00000007659
transcriptional.misregulation.in.cancer,Bcl6,ENSMUSG00000022508
transcriptional.misregulation.in.cancer,Bmi1,ENSMUSG00000026739
transcriptional.misregulation.in.cancer,Runx2,ENSMUSG00000039153
transcriptional.misregulation.in.cancer,Runx1,ENSMUSG00000022952
transcriptional.misregulation.in.cancer,Runx1t1,ENSMUSG00000006586
transcriptional.misregulation.in.cancer,Ccna1,ENSMUSG00000027793
transcriptional.misregulation.in.cancer,Ccnd2,ENSMUSG00000000184
transcriptional.misregulation.in.cancer,Ccnt1,ENSMUSG00000011960
transcriptional.misregulation.in.cancer,Cd14,ENSMUSG00000051439
transcriptional.misregulation.in.cancer,Cd86,ENSMUSG00000022901
transcriptional.misregulation.in.cancer,Cdkn1a,ENSMUSG00000023067
transcriptional.misregulation.in.cancer,Cdkn1b,ENSMUSG00000003031
transcriptional.misregulation.in.cancer,Cdkn2c,ENSMUSG00000028551
transcriptional.misregulation.in.cancer,Cebpa,ENSMUSG00000034957
transcriptional.misregulation.in.cancer,Cebpb,ENSMUSG00000056501
transcriptional.misregulation.in.cancer,Ccr7,ENSMUSG00000037944
transcriptional.misregulation.in.cancer,Csf1r,ENSMUSG00000024621
transcriptional.misregulation.in.cancer,Ddit3,ENSMUSG00000025408
transcriptional.misregulation.in.cancer,Ddx5,ENSMUSG00000020719
transcriptional.misregulation.in.cancer,Defa3,ENSMUSG00000074440
transcriptional.misregulation.in.cancer,Elk4,ENSMUSG00000026436
transcriptional.misregulation.in.cancer,Erg,ENSMUSG00000040732
transcriptional.misregulation.in.cancer,Etv1,ENSMUSG00000004151
transcriptional.misregulation.in.cancer,Etv6,ENSMUSG00000030199
transcriptional.misregulation.in.cancer,Ewsr1,ENSMUSG00000009079
transcriptional.misregulation.in.cancer,Eya1,ENSMUSG00000025932
transcriptional.misregulation.in.cancer,Bmp2k,ENSMUSG00000034663
transcriptional.misregulation.in.cancer,Ptk2,ENSMUSG00000022607
transcriptional.misregulation.in.cancer,Fcgr1,ENSMUSG00000015947
transcriptional.misregulation.in.cancer,Fli1,ENSMUSG00000016087
transcriptional.misregulation.in.cancer,Flt1,ENSMUSG00000029648
transcriptional.misregulation.in.cancer,Flt3,ENSMUSG00000042817
transcriptional.misregulation.in.cancer,Gzmb,ENSMUSG00000015437
transcriptional.misregulation.in.cancer,H3f3a,ENSMUSG00000060743
transcriptional.misregulation.in.cancer,H3f3b,ENSMUSG00000016559
transcriptional.misregulation.in.cancer,Hdac2,ENSMUSG00000019777
transcriptional.misregulation.in.cancer,Hhex,ENSMUSG00000024986
transcriptional.misregulation.in.cancer,Hmga2,ENSMUSG00000056758
transcriptional.misregulation.in.cancer,Hoxa10,ENSMUSG00000000938
transcriptional.misregulation.in.cancer,Hoxa11,ENSMUSG00000038210
transcriptional.misregulation.in.cancer,Hoxa9,ENSMUSG00000038227
