Pathway,Gene,EnsemblID
apoptosis.multiple.species,Apaf1,ENSMUSG00000019979
apoptosis.multiple.species,Birc3,ENSMUSG00000032000
apoptosis.multiple.species,Birc2,ENSMUSG00000057367
apoptosis.multiple.species,Xiap,ENSMUSG00000025860
apoptosis.multiple.species,Birc5,ENSMUSG00000017716
apoptosis.multiple.species,Bak1,ENSMUSG00000057789
apoptosis.multiple.species,Bax,ENSMUSG00000003873
apoptosis.multiple.species,Bcl2,ENSMUSG00000057329
apoptosis.multiple.species,Bcl2l1,ENSMUSG00000007659
apoptosis.multiple.species,Bid,ENSMUSG00000004446
apoptosis.multiple.species,Bcl2l11,ENSMUSG00000027381
apoptosis.multiple.species,Birc6,ENSMUSG00000024073
apoptosis.multiple.species,Casp7,ENSMUSG00000025076
apoptosis.multiple.species,Casp8,ENSMUSG00000026029
apoptosis.multiple.species,Casp9,ENSMUSG00000028914
apoptosis.multiple.species,Cycs,ENSMUSG00000063694
apoptosis.multiple.species,Cyct,ENSMUSG00000056436
apoptosis.multiple.species,Bbc3,ENSMUSG00000002083
apoptosis.multiple.species,Ngfr,ENSMUSG00000000120
apoptosis.multiple.species,Sept4,ENSMUSG00000020486
apoptosis.multiple.species,Tnfrsf1a,ENSMUSG00000030341
apoptosis.multiple.species,Mapk10,ENSMUSG00000046709
apoptosis.multiple.species,Mapk8,ENSMUSG00000021936
apoptosis.multiple.species,Mapk9,ENSMUSG00000020366
apoptosis.multiple.species,Birc7,ENSMUSG00000038840
apoptosis.multiple.species,Bok,ENSMUSG00000026278
apoptosis.multiple.species,Pmaip1,ENSMUSG00000024521
apoptosis.multiple.species,Htra2,ENSMUSG00000068329
apoptosis.multiple.species,Diablo,ENSMUSG00000029433
