Pathway,Gene,EnsemblID
histidine.metabolism,Carns1,ENSMUSG00000075289
histidine.metabolism,Maob,ENSMUSG00000040147
histidine.metabolism,Aldh7a1,ENSMUSG00000053644
histidine.metabolism,Aspa,ENSMUSG00000020774
histidine.metabolism,Aldh3a1,ENSMUSG00000019102
histidine.metabolism,Aldh3a2,ENSMUSG00000010025
histidine.metabolism,Ddc,ENSMUSG00000020182
histidine.metabolism,Hnmt,ENSMUSG00000026986
histidine.metabolism,Hdc,ENSMUSG00000027360
histidine.metabolism,Maoa,ENSMUSG00000025037
histidine.metabolism,Uroc1,ENSMUSG00000034456
histidine.metabolism,Cndp1,ENSMUSG00000056162
histidine.metabolism,Aldh9a1,ENSMUSG00000026687
histidine.metabolism,Aldh1a3,ENSMUSG00000015134
histidine.metabolism,Aldh3b2,ENSMUSG00000075296
histidine.metabolism,Cndp2,ENSMUSG00000024644
histidine.metabolism,Carnmt1,ENSMUSG00000024726
histidine.metabolism,Aldh3b1,ENSMUSG00000024885
histidine.metabolism,Amdhd1,ENSMUSG00000015890
histidine.metabolism,Aldh1b1,ENSMUSG00000035561
histidine.metabolism,Aoc1,ENSMUSG00000029811
