Pathway,Gene,EnsemblID
terpenoid.backbone.biosynthesis,Fdps,ENSMUSG00000059743
terpenoid.backbone.biosynthesis,Acat1,ENSMUSG00000032047
terpenoid.backbone.biosynthesis,Acat2,ENSMUSG00000023832
terpenoid.backbone.biosynthesis,Fntb,ENSMUSG00000033373
terpenoid.backbone.biosynthesis,Fnta,ENSMUSG00000015994
terpenoid.backbone.biosynthesis,Ggps1,ENSMUSG00000021302
terpenoid.backbone.biosynthesis,Hmgcr,ENSMUSG00000021670
terpenoid.backbone.biosynthesis,Hmgcs2,ENSMUSG00000027875
terpenoid.backbone.biosynthesis,Mvk,ENSMUSG00000041939
terpenoid.backbone.biosynthesis,Mvd,ENSMUSG00000006517
terpenoid.backbone.biosynthesis,Rce1,ENSMUSG00000024889
terpenoid.backbone.biosynthesis,Hmgcs1,ENSMUSG00000093930
terpenoid.backbone.biosynthesis,Zmpste24,ENSMUSG00000043207
terpenoid.backbone.biosynthesis,Idi1,ENSMUSG00000058258
terpenoid.backbone.biosynthesis,Idi2,ENSMUSG00000033520
terpenoid.backbone.biosynthesis,Nus1,ENSMUSG00000023068
terpenoid.backbone.biosynthesis,Pdss1,ENSMUSG00000026784
terpenoid.backbone.biosynthesis,Icmt,ENSMUSG00000039662
terpenoid.backbone.biosynthesis,Pcyox1,ENSMUSG00000029998
terpenoid.backbone.biosynthesis,Dhdds,ENSMUSG00000012117
terpenoid.backbone.biosynthesis,Pmvk,ENSMUSG00000027952
terpenoid.backbone.biosynthesis,Pdss2,ENSMUSG00000038240
