Pathway,Gene,EnsemblID
small.cell.lung.cancer,Akt1,ENSMUSG00000001729
small.cell.lung.cancer,Akt2,ENSMUSG00000004056
small.cell.lung.cancer,Apaf1,ENSMUSG00000019979
small.cell.lung.cancer,Birc3,ENSMUSG00000032000
small.cell.lung.cancer,Birc2,ENSMUSG00000057367
small.cell.lung.cancer,Xiap,ENSMUSG00000025860
small.cell.lung.cancer,Bcl2,ENSMUSG00000057329
small.cell.lung.cancer,Bcl2l1,ENSMUSG00000007659
small.cell.lung.cancer,Casp9,ENSMUSG00000028914
small.cell.lung.cancer,Ccnd1,ENSMUSG00000070348
small.cell.lung.cancer,Ccne1,ENSMUSG00000002068
small.cell.lung.cancer,Ccne2,ENSMUSG00000028212
small.cell.lung.cancer,Cdk2,ENSMUSG00000025358
small.cell.lung.cancer,Cdk6,ENSMUSG00000040274
small.cell.lung.cancer,Cdkn1b,ENSMUSG00000003031
small.cell.lung.cancer,Cdkn2b,ENSMUSG00000073802
small.cell.lung.cancer,Chuk,ENSMUSG00000025199
small.cell.lung.cancer,Col4a1,ENSMUSG00000031502
small.cell.lung.cancer,Col4a2,ENSMUSG00000031503
small.cell.lung.cancer,Col4a3,ENSMUSG00000079465
small.cell.lung.cancer,Col4a4,ENSMUSG00000067158
small.cell.lung.cancer,Col4a5,ENSMUSG00000031274
small.cell.lung.cancer,Cycs,ENSMUSG00000063694
small.cell.lung.cancer,Cyct,ENSMUSG00000056436
small.cell.lung.cancer,E2f1,ENSMUSG00000027490
small.cell.lung.cancer,E2f3,ENSMUSG00000016477
small.cell.lung.cancer,Ptk2,ENSMUSG00000022607
small.cell.lung.cancer,Fhit,ENSMUSG00000060579
small.cell.lung.cancer,Fn1,ENSMUSG00000026193
small.cell.lung.cancer,Ikbkb,ENSMUSG00000031537
small.cell.lung.cancer,Ikbkg,ENSMUSG00000004221
small.cell.lung.cancer,Itga2,ENSMUSG00000015533
small.cell.lung.cancer,Itga2b,ENSMUSG00000034664
small.cell.lung.cancer,Itga3,ENSMUSG00000001507
small.cell.lung.cancer,Itgav,ENSMUSG00000027087
small.cell.lung.cancer,Itgb1,ENSMUSG00000025809
small.cell.lung.cancer,Lama1,ENSMUSG00000032796
small.cell.lung.cancer,Lama2,ENSMUSG00000019899
small.cell.lung.cancer,Lama3,ENSMUSG00000024421
small.cell.lung.cancer,Lama4,ENSMUSG00000019846
small.cell.lung.cancer,Lama5,ENSMUSG00000015647
small.cell.lung.cancer,Lamb1,ENSMUSG00000002900
small.cell.lung.cancer,Lamb2,ENSMUSG00000052911
small.cell.lung.cancer,Lamb3,ENSMUSG00000026639
small.cell.lung.cancer,Lamc2,ENSMUSG00000026479
small.cell.lung.cancer,Max,ENSMUSG00000059436
small.cell.lung.cancer,Pias2,ENSMUSG00000025423
small.cell.lung.cancer,Myc,ENSMUSG00000022346
small.cell.lung.cancer,Nfkb1,ENSMUSG00000028163
small.cell.lung.cancer,Nfkbia,ENSMUSG00000021025
small.cell.lung.cancer,Nos2,ENSMUSG00000020826
small.cell.lung.cancer,Pik3ca,ENSMUSG00000027665
small.cell.lung.cancer,Pik3cd,ENSMUSG00000039936
small.cell.lung.cancer,Pik3r1,ENSMUSG00000041417
small.cell.lung.cancer,Pik3r2,ENSMUSG00000031834
small.cell.lung.cancer,Pik3r3,ENSMUSG00000028698
small.cell.lung.cancer,Pten,ENSMUSG00000013663
small.cell.lung.cancer,Ptgs2,ENSMUSG00000032487
small.cell.lung.cancer,Rb1,ENSMUSG00000022105
small.cell.lung.cancer,Rela,ENSMUSG00000024927
small.cell.lung.cancer,Rxra,ENSMUSG00000015846
small.cell.lung.cancer,Rxrb,ENSMUSG00000039656
small.cell.lung.cancer,Rxrg,ENSMUSG00000015843
small.cell.lung.cancer,Rarb,ENSMUSG00000017491
small.cell.lung.cancer,Traf1,ENSMUSG00000026875
small.cell.lung.cancer,Traf2,ENSMUSG00000026942
small.cell.lung.cancer,Traf3,ENSMUSG00000021277
small.cell.lung.cancer,Traf5,ENSMUSG00000026637
small.cell.lung.cancer,Traf6,ENSMUSG00000027164
small.cell.lung.cancer,Trp53,ENSMUSG00000059552
small.cell.lung.cancer,Lamc1,ENSMUSG00000026478
small.cell.lung.cancer,Akt3,ENSMUSG00000019699
small.cell.lung.cancer,Lamc3,ENSMUSG00000026840
small.cell.lung.cancer,E2f2,ENSMUSG00000018983
small.cell.lung.cancer,Skp2,ENSMUSG00000054115
small.cell.lung.cancer,Pik3cg,ENSMUSG00000020573
small.cell.lung.cancer,Pik3r5,ENSMUSG00000020901
small.cell.lung.cancer,Birc7,ENSMUSG00000038840
small.cell.lung.cancer,Cks1b,ENSMUSG00000028044
small.cell.lung.cancer,Cks2,ENSMUSG00000062248
small.cell.lung.cancer,Col4a6,ENSMUSG00000031273
